"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"NP_301801.1"	0	658	0	466	0
"NP_301802.2"	0	659	0	467	0
"NP_301803.1"	0	31234	0	1505	0
"NP_301804.1"	0	660	0	468	0
"NP_301805.1"	0	31235	0	1506	0
"NP_301806.1"	0	661	0	469	0
"NP_301807.1"	0	662	0	470	0
"NP_301808.1"	0	663	0	471	0
"NP_301809.1"	0	31236	0	1507	0
"NP_301810.1"	0	664	0	472	0
"NP_301811.1"	0	665	0	473	0
"NP_301812.1"	0	666	0	474	0
"NP_301813.1"	0	667	0	475	0
"NP_301814.1"	0	31237	0	1508	0
"NP_301815.1"	0	668	0	476	0
"NP_301816.1"	0	31238	0	1509	0
"NP_301817.1"	0	669	0	477	0
"NP_301818.1"	0	670	0	478	0
"NP_301819.1"	0	671	0	479	0
"NP_301820.1"	0	672	0	480	0
"NP_301821.1"	0	673	0	481	0
"NP_301822.1"	0	674	0	482	0
"NP_301823.1"	0	675	0	483	0
"NP_301824.1"	0	676	0	484	0
"NP_301825.1"	0	677	0	485	0
"NP_301826.1"	0	678	0	486	0
"NP_301827.1"	0	679	0	487	0
"NP_301828.1"	0	680	0	488	0
"NP_301829.1"	0	31239	0	1510	0
"NP_301830.1"	0	681	0	489	0
"NP_301831.1"	0	682	0	490	0
"NP_301832.1"	0	31240	0	1511	0
"NP_301833.1"	0	683	0	491	0
"NP_301834.1"	0	684	0	492	0
"NP_301835.1"	0	685	0	493	0
"NP_301836.1"	0	686	0	494	0
"NP_301837.1"	0	687	0	495	0
"NP_301838.1"	0	688	0	496	0
"NP_301839.1"	0	689	0	497	0
"NP_301840.1"	0	690	0	498	0
"NP_301841.1"	0	691	0	499	0
"NP_301842.1"	0	31241	0	1512	0
"NP_301843.1"	0	692	0	500	0
"NP_301844.1"	0	693	0	501	0
"NP_301845.1"	0	694	0	502	0
"NP_301846.1"	0	695	0	503	0
"NP_301847.1"	0	696	0	504	0
"NP_301848.1"	0	697	0	505	0
"NP_301849.1"	0	31242	0	1513	0
"NP_301850.1"	0	698	0	506	0
"NP_301851.1"	0	31243	0	1514	0
"NP_301852.1"	0	699	0	1515	0
"NP_301853.1"	0	700	0	507	0
"NP_301854.1"	0	701	0	508	0
"NP_301855.1"	0	702	0	509	0
"NP_301856.1"	0	703	0	510	0
"NP_301857.1"	0	704	0	511	0
"NP_301858.1"	0	31244	0	1516	0
"NP_301859.1"	0	705	0	512	0
"NP_301860.1"	0	638	0	446	0
"NP_301861.1"	0	637	0	445	0
"NP_301862.1"	0	31245	0	1517	0
"NP_301863.1"	0	636	0	444	0
"NP_301864.1"	0	31246	0	1518	0
"NP_301865.1"	0	31247	0	1519	0
"NP_301866.1"	0	31248	0	1520	0
"NP_301867.1"	0	706	0	513	0
"NP_301868.1"	0	707	0	514	0
"NP_301869.1"	0	708	0	515	0
"NP_301870.1"	0	709	0	516	0
"NP_301871.1"	0	710	0	517	0
"NP_301872.1"	0	31249	0	1521	0
"NP_301873.1"	0	711	0	518	0
"NP_301874.1"	0	712	0	519	0
"NP_301875.1"	0	713	0	520	0
"NP_301876.1"	0	714	0	521	0
"NP_301877.1"	0	31250	0	1522	0
"NP_301878.1"	0	715	0	522	0
"NP_301879.1"	0	31251	0	1523	0
"NP_301880.1"	0	716	0	523	0
"NP_301881.1"	0	717	0	524	0
"NP_301882.1"	0	31252	0	1524	0
"NP_301883.1"	0	718	0	525	0
"NP_301884.1"	0	31253	0	1525	0
"NP_301885.1"	0	31254	0	1526	0
"NP_301886.1"	0	719	0	526	0
"NP_301887.1"	0	720	0	527	0
"NP_301888.1"	0	721	0	528	0
"NP_301889.1"	0	722	0	529	0
"NP_301890.1"	0	723	0	530	0
"NP_301891.1"	0	724	0	531	0
"NP_301892.1"	0	31255	0	1527	0
"NP_301893.1"	0	31256	0	1528	0
"NP_301894.1"	0	31257	0	1529	0
"NP_301895.1"	0	31258	0	1530	0
"NP_301896.1"	0	31259	0	1531	0
"NP_301897.1"	0	31260	0	1532	0
"NP_301898.1"	0	725	0	532	0
"NP_301899.1"	0	726	0	533	0
"NP_301900.1"	0	727	0	534	0
"NP_301901.1"	0	728	0	535	0
"NP_301902.1"	0	729	0	536	0
"NP_301903.1"	0	730	0	537	0
"NP_301904.1"	0	731	0	538	0
"NP_301905.1"	0	732	0	539	0
"NP_301906.1"	0	733	0	540	0
"NP_301907.1"	0	734	0	541	0
"NP_301908.1"	0	735	0	542	0
"NP_301909.1"	0	736	0	543	0
"NP_301910.1"	0	737	0	544	0
"NP_301911.1"	0	738	0	545	0
"NP_301912.1"	0	739	0	546	0
"NP_301913.1"	0	740	0	547	0
"NP_301914.1"	0	741	0	548	0
"NP_301915.1"	0	31261	0	1533	0
"NP_301916.1"	0	742	0	549	0
"NP_301917.1"	0	743	0	550	0
"NP_301918.1"	0	744	0	551	0
"NP_301919.1"	0	745	0	552	0
"NP_301920.1"	0	31263	0	1535	0
"NP_301921.1"	0	31264	0	1536	0
"NP_301922.1"	0	746	0	553	0
"NP_301923.1"	0	747	0	554	0
"NP_301924.1"	0	748	0	555	0
"NP_301925.1"	0	749	0	556	0
"NP_301926.1"	0	750	0	557	0
"NP_301927.1"	0	31265	0	1537	0
"NP_301928.1"	0	751	0	558	0
"NP_301929.1"	0	31267	0	1539	0
"NP_301930.1"	0	31268	0	1540	0
"NP_301931.1"	0	752	0	559	0
"NP_301932.1"	0	753	0	560	0
"NP_301933.1"	0	754	0	561	0
"NP_301934.1"	0	755	0	562	0
"NP_301935.1"	0	756	0	563	0
"NP_301936.1"	0	757	0	564	0
"NP_301937.1"	0	758	0	565	0
"NP_301938.1"	0	758	0	565	0
"NP_301939.1"	0	759	0	566	0
"NP_301940.1"	0	760	0	567	0
"NP_301941.1"	0	761	0	568	0
"NP_301942.1"	0	762	0	569	0
"NP_301943.1"	0	763	0	570	0
"NP_301944.1"	0	764	0	571	0
"NP_301945.1"	0	765	0	572	0
"NP_301946.1"	0	31269	0	1541	0
"NP_301947.1"	0	766	0	573	0
"NP_301948.1"	0	767	0	574	0
"NP_301949.1"	0	768	0	575	0
"NP_301950.1"	0	769	0	576	0
"NP_301951.1"	0	770	0	577	0
"NP_301952.1"	0	771	0	578	0
"NP_301953.1"	0	772	0	579	0
"NP_301954.1"	0	31270	0	1542	0
"NP_301955.2"	0	31271	0	1543	0
"NP_301956.1"	0	773	0	580	0
"NP_301957.1"	0	774	0	581	0
"NP_301958.1"	0	31272	0	1544	0
"NP_301959.1"	0	775	0	582	0
"NP_301960.1"	0	31273	0	1545	0
"NP_301961.1"	0	31274	0	1546	0
"NP_301962.1"	0	31275	0	1547	0
"NP_301963.1"	0	776	0	583	0
"NP_301964.1"	0	31276	0	1548	0
"NP_301965.1"	0	777	0	584	0
"NP_301966.1"	0	778	0	585	0
"NP_301967.1"	0	31277	0	1549	0
"NP_301968.1"	0	779	0	586	0
"NP_301969.1"	0	780	0	587	0
"NP_301970.1"	0	781	0	588	0
"NP_301971.1"	0	782	0	589	0
"NP_301972.1"	0	783	0	590	0
"NP_301973.1"	0	784	0	591	0
"NP_301974.1"	0	785	0	592	0
"NP_301975.1"	0	786	0	593	0
"NP_301976.1"	0	787	0	594	0
"NP_301977.1"	0	788	0	595	0
"NP_301978.1"	0	789	0	596	0
"NP_301979.1"	0	31279	0	1551	0
"NP_301980.1"	0	790	0	597	0
"NP_301981.1"	0	791	0	598	0
"NP_301982.1"	0	792	0	599	0
"NP_301983.1"	0	793	0	600	0
"NP_301984.1"	0	794	0	601	0
"NP_301985.1"	0	31280	0	1552	0
"NP_301986.1"	0	795	0	602	0
"NP_301987.1"	0	31281	0	1553	0
"NP_301988.1"	0	796	1	603	0
"NP_301989.1"	0	797	0	604	0
"NP_301990.1"	0	798	0	605	0
"NP_301991.1"	0	799	0	606	0
"NP_301992.1"	0	800	0	607	0
"NP_301993.1"	0	801	0	608	0
"NP_301994.1"	0	802	0	609	0
"NP_301995.1"	0	31282	0	1554	0
"NP_301996.1"	0	31283	0	1555	0
"NP_301997.1"	0	803	0	610	0
"NP_301998.1"	0	804	0	611	0
"NP_301999.1"	0	805	0	612	0
"NP_302000.1"	0	806	0	613	0
"NP_302001.1"	0	807	0	614	0
"NP_302002.1"	0	808	0	615	0
"NP_302003.1"	0	809	0	616	0
"NP_302004.1"	0	810	0	617	0
"NP_302005.1"	0	811	0	618	0
"NP_302006.1"	0	812	0	619	0
"NP_302007.1"	0	31284	0	1556	0
"NP_302008.1"	0	813	0	620	0
"NP_302009.1"	0	31285	0	1557	0
"NP_302010.1"	0	31286	0	1558	0
"NP_302011.1"	0	814	0	621	0
"NP_302012.1"	0	815	0	622	0
"NP_302013.1"	0	816	0	623	0
"NP_302014.1"	0	817	0	624	0
"NP_302015.1"	0	818	0	625	0
"NP_302016.1"	0	31287	0	1559	0
"NP_302017.1"	0	819	0	626	0
"NP_302018.1"	0	820	0	627	0
"NP_302019.1"	0	31289	0	1561	0
"NP_302020.1"	0	821	0	628	0
"NP_302021.1"	0	31290	0	1562	0
"NP_302022.1"	0	31291	0	1563	0
"NP_302023.1"	0	822	0	629	0
"NP_302024.1"	0	823	0	630	0
"NP_302025.1"	0	824	0	631	0
"NP_302026.1"	0	825	0	632	0
"NP_302027.1"	0	826	0	633	0
"NP_302028.1"	0	827	0	634	0
"NP_302029.1"	0	828	0	635	0
"NP_302030.1"	0	829	0	636	0
"NP_302031.1"	0	830	0	637	0
"NP_302032.1"	0	831	0	638	0
"NP_302033.1"	0	832	0	639	0
"NP_302034.1"	0	833	0	640	0
"NP_302035.1"	0	31294	0	1566	0
"NP_302036.1"	0	834	0	641	0
"NP_302037.1"	0	835	0	642	0
"NP_302038.1"	0	836	0	643	0
"NP_302039.1"	0	837	0	644	0
"NP_302040.1"	0	838	0	645	0
"NP_302041.1"	0	839	0	646	0
"NP_302042.1"	0	31295	0	1567	0
"NP_302043.1"	0	840	0	647	0
"NP_302044.1"	0	841	0	648	0
"NP_302045.1"	0	842	0	649	0
"NP_302046.1"	0	843	0	650	0
"NP_302047.1"	0	844	0	651	0
"NP_302048.1"	0	845	0	652	0
"NP_302049.1"	0	31297	0	1569	0
"NP_302050.1"	0	846	0	653	0
"NP_302051.1"	0	847	0	654	0
"NP_302052.1"	0	848	0	655	0
"NP_302053.1"	0	31298	0	1570	0
"NP_302054.1"	0	849	0	656	0
"NP_302055.1"	0	31299	0	1571	0
"NP_302056.1"	0	31300	0	1572	0
"NP_302057.1"	0	850	0	657	0
"NP_302058.1"	0	851	0	658	0
"NP_302059.1"	0	852	0	659	0
"NP_302060.1"	0	853	0	660	0
"NP_302061.1"	0	854	0	661	0
"NP_302062.1"	0	31301	0	1573	0
"NP_302063.1"	0	31302	0	1574	0
"NP_302064.1"	0	855	0	662	0
"NP_302065.1"	0	31303	0	1575	0
"NP_302066.1"	0	31304	0	1576	0
"NP_302067.1"	0	856	0	663	0
"NP_302068.1"	0	857	1	664	0
"NP_302069.1"	0	858	0	665	0
"NP_302070.1"	0	31305	0	1577	0
"NP_302071.1"	0	31306	0	1578	0
"NP_302072.1"	0	859	0	666	0
"NP_302073.1"	0	860	0	667	0
"NP_302074.1"	0	861	0	668	0
"NP_302075.1"	0	862	0	669	0
"NP_302076.1"	0	31307	0	1579	0
"NP_302077.1"	0	863	0	670	0
"NP_302078.1"	0	864	0	671	0
"NP_302079.1"	0	31308	0	1580	0
"NP_302080.1"	0	865	0	672	0
"NP_302081.1"	0	866	0	673	0
"NP_302082.1"	0	867	0	674	0
"NP_302083.1"	0	868	0	675	0
"NP_302084.1"	0	31309	0	1581	0
"NP_302085.1"	0	31310	0	1582	0
"NP_302086.1"	0	869	0	676	0
"NP_302087.1"	0	31311	0	1583	0
"NP_302088.1"	0	31312	0	1584	0
"NP_302089.1"	0	31313	0	1585	0
"NP_302090.1"	0	870	0	677	0
"NP_302091.1"	0	871	0	678	0
"NP_302092.1"	0	872	0	679	0
"NP_302093.1"	0	873	0	680	0
"NP_302094.1"	0	874	0	681	0
"NP_302095.1"	0	31314	0	1586	0
"NP_302096.1"	0	31315	0	1587	0
"NP_302097.1"	0	875	0	682	0
"NP_302098.1"	0	876	0	683	0
"NP_302099.1"	0	877	0	684	0
"NP_302100.1"	0	878	0	685	0
"NP_302101.1"	0	879	0	686	0
"NP_302102.1"	0	880	0	687	0
"NP_302103.1"	0	31316	0	1588	0
"NP_302104.1"	0	31317	0	1589	0
"NP_302105.1"	0	31318	0	1590	0
"NP_302106.1"	0	31319	0	1591	0
"NP_302107.1"	0	31320	0	1592	0
"NP_302108.1"	0	31321	0	1593	0
"NP_302109.1"	0	881	0	688	0
"NP_302110.1"	0	882	0	689	0
"NP_302111.1"	0	31322	0	1594	0
"NP_302112.1"	0	883	0	690	0
"NP_302113.1"	0	884	0	691	0
"NP_302114.1"	0	31323	0	1595	0
"NP_302115.1"	0	885	0	692	0
"NP_302116.1"	0	886	0	693	0
"NP_302117.1"	0	887	0	694	0
"NP_302118.1"	0	888	0	695	0
"NP_302119.1"	0	889	0	696	0
"NP_302120.1"	0	890	0	697	0
"NP_302121.1"	0	891	0	698	0
"NP_302122.1"	0	892	0	699	0
"NP_302123.1"	0	893	0	700	0
"NP_302124.1"	0	894	0	701	0
"NP_302125.1"	0	895	0	702	0
"NP_302126.1"	0	896	0	703	0
"NP_302127.1"	0	897	0	704	0
"NP_302128.1"	0	30854	0	1124	0
"NP_302129.1"	0	898	0	705	0
"NP_302130.1"	0	30855	0	1125	0
"NP_302131.1"	0	899	0	706	0
"NP_302132.1"	0	900	0	707	0
"NP_302133.1"	0	901	0	708	0
"NP_302134.1"	0	902	0	709	0
"NP_302135.1"	0	903	0	710	0
"NP_302136.1"	0	904	0	711	0
"NP_302137.1"	0	905	1	712	0
"NP_302138.1"	0	906	0	713	0
"NP_302139.1"	0	907	0	714	0
"NP_302140.1"	0	908	0	715	0
"NP_302141.1"	0	30856	0	1126	0
"NP_302142.1"	0	909	0	716	0
"NP_302143.1"	0	910	0	717	0
"NP_302144.1"	0	30857	0	1127	0
"NP_302145.1"	0	30858	0	1128	0
"NP_302146.1"	0	30859	0	1129	0
"NP_302147.1"	0	911	0	718	0
"NP_302148.1"	0	912	0	719	0
"NP_302149.1"	0	913	0	720	0
"NP_302150.1"	0	914	0	721	0
"NP_302151.1"	0	30860	0	1130	0
"NP_302152.1"	0	915	0	722	0
"NP_302153.1"	0	916	0	723	0
"NP_302154.1"	0	917	0	724	0
"NP_302155.1"	0	918	0	725	0
"NP_302156.1"	0	30861	0	1131	0
"NP_302157.1"	0	919	0	726	0
"NP_302158.1"	0	920	0	727	0
"NP_302159.1"	0	921	0	728	0
"NP_302160.1"	0	922	0	729	0
"NP_302161.1"	0	923	0	730	0
"NP_302162.1"	0	924	0	731	0
"NP_302163.1"	0	925	0	732	0
"NP_302164.1"	0	926	0	733	0
"NP_302165.1"	0	927	0	734	0
"NP_302166.1"	0	928	0	735	0
"NP_302167.1"	0	30863	0	1133	0
"NP_302168.1"	0	929	0	736	0
"NP_302169.1"	0	930	0	737	0
"NP_302170.1"	0	931	0	738	0
"NP_302171.1"	0	932	0	739	0
"NP_302172.1"	0	933	0	740	0
"NP_302173.1"	0	934	0	741	0
"NP_302174.1"	0	935	0	742	0
"NP_302175.1"	0	936	0	743	0
"NP_302176.1"	0	937	0	744	0
"NP_302177.1"	0	938	0	745	0
"NP_302178.1"	0	939	0	746	0
"NP_302179.1"	0	940	0	747	0
"NP_302180.1"	0	941	0	748	0
"NP_302181.1"	0	942	1	749	0
"NP_302182.1"	0	943	0	750	0
"NP_302183.1"	0	30864	0	1134	0
"NP_302184.1"	0	944	0	751	0
"NP_302185.1"	0	945	0	752	0
"NP_302186.1"	0	946	0	753	0
"NP_302187.1"	0	947	0	754	0
"NP_302188.1"	0	948	0	755	0
"NP_302189.1"	0	949	0	756	0
"NP_302190.1"	0	950	0	757	0
"NP_302191.1"	0	951	0	758	0
"NP_302192.1"	0	952	0	759	0
"NP_302193.1"	0	953	0	760	0
"NP_302194.1"	0	954	0	761	0
"NP_302195.1"	0	955	0	762	0
"NP_302196.1"	0	956	0	763	0
"NP_302197.1"	0	957	0	764	0
"NP_302198.1"	0	958	0	765	0
"NP_302199.1"	0	30867	0	1137	0
"NP_302200.1"	0	30868	0	1138	0
"NP_302201.1"	0	30869	0	1139	0
"NP_302202.1"	0	30870	0	1140	0
"NP_302203.1"	0	30871	0	1141	0
"NP_302204.1"	0	959	0	766	0
"NP_302205.1"	0	30872	0	1142	0
"NP_302206.1"	0	30873	0	1143	0
"NP_302207.1"	0	960	0	767	0
"NP_302208.1"	0	961	0	768	0
"NP_302209.1"	0	962	0	769	0
"NP_302210.1"	0	963	0	770	0
"NP_302211.1"	0	964	0	771	0
"NP_302212.1"	0	30874	0	1144	0
"NP_302213.1"	0	965	0	772	0
"NP_302214.1"	0	30875	0	1145	0
"NP_302215.1"	0	30876	0	1146	0
"NP_302216.1"	0	30877	0	1147	0
"NP_302217.1"	0	966	0	773	0
"NP_302218.1"	1	30878	1	1148	1
"NP_302219.1"	0	30879	0	1149	0
"NP_302220.1"	0	967	0	774	0
"NP_302221.1"	0	968	0	775	0
"NP_302222.1"	0	969	0	776	0
"NP_302223.1"	0	970	0	777	0
"NP_302224.1"	0	30880	0	1150	0
"NP_302225.1"	0	971	0	778	0
"NP_302226.1"	0	972	0	779	0
"NP_302227.1"	0	973	0	780	0
"NP_302228.1"	0	30883	0	1153	0
"NP_302229.1"	0	974	0	781	0
"NP_302230.1"	0	975	0	782	0
"NP_302231.1"	0	976	0	783	0
"NP_302232.1"	0	977	0	784	0
"NP_302233.1"	0	978	0	785	0
"NP_302234.1"	0	979	0	786	0
"NP_302235.1"	0	980	0	787	0
"NP_302236.1"	0	981	0	788	0
"NP_302237.1"	0	30884	0	1154	0
"NP_302238.1"	0	30885	0	1155	0
"NP_302239.1"	0	30886	0	1156	0
"NP_302240.1"	0	30887	0	1157	0
"NP_302241.1"	0	982	0	789	0
"NP_302242.1"	0	983	0	790	0
"NP_302243.1"	0	984	0	791	0
"NP_302244.1"	0	985	0	792	0
"NP_302245.1"	0	986	0	793	0
"NP_302246.1"	0	987	0	794	0
"NP_302247.1"	0	988	0	795	0
"NP_302248.1"	0	989	0	796	0
"NP_302249.1"	0	990	0	797	0
"NP_302250.1"	0	991	0	798	0
"NP_302251.1"	0	992	0	799	0
"NP_302252.1"	0	993	0	800	0
"NP_302253.1"	0	994	0	801	0
"NP_302254.1"	0	995	0	802	0
"NP_302255.1"	0	996	0	803	0
"NP_302256.1"	0	997	0	804	0
"NP_302257.1"	0	998	0	805	0
"NP_302258.1"	0	999	0	806	0
"NP_302259.1"	0	1000	0	807	0
"NP_302260.1"	0	1001	0	808	0
"NP_302261.1"	0	1002	0	809	0
"NP_302262.1"	0	1003	0	810	0
"NP_302263.1"	0	1004	0	811	0
"NP_302264.1"	0	1005	0	812	0
"NP_302265.1"	0	1006	0	813	0
"NP_302266.1"	0	1007	0	814	0
"NP_302267.1"	0	92	0	815	0
"NP_302268.1"	0	1008	0	816	0
"NP_302269.1"	0	1009	0	817	0
"NP_302270.1"	0	94	0	818	0
"NP_302271.1"	0	1010	0	819	0
"NP_302272.1"	0	1011	1	820	0
"NP_302273.1"	0	1012	1	821	0
"NP_302274.1"	0	1013	0	822	0
"NP_302275.1"	0	1014	1	823	0
"NP_302276.1"	0	1015	0	824	0
"NP_302277.1"	0	1016	0	825	0
"NP_302278.1"	0	30890	0	1160	0
"NP_302279.1"	0	1017	0	826	0
"NP_302280.1"	0	1018	0	827	0
"NP_302281.1"	0	1019	0	828	0
"NP_302282.1"	0	1020	0	829	0
"NP_302283.1"	0	1021	0	830	0
"NP_302284.1"	0	30891	0	1161	0
"NP_302285.1"	0	1022	0	831	0
"NP_302286.1"	0	1023	0	832	0
"NP_302287.1"	0	1024	0	833	0
"NP_302288.1"	0	1025	0	834	0
"NP_302289.1"	0	30892	0	1162	0
"NP_302290.1"	0	1026	0	835	0
"NP_302291.1"	0	30893	0	1163	0
"NP_302292.1"	0	1027	0	836	0
"NP_302293.1"	0	1028	0	837	0
"NP_302294.1"	0	30894	0	1164	0
"NP_302295.1"	0	1029	0	838	0
"NP_302296.1"	0	1030	0	839	0
"NP_302297.1"	0	1031	0	840	0
"NP_302298.1"	0	30895	0	1165	0
"NP_302299.1"	0	30896	0	1166	0
"NP_302300.1"	0	1032	0	841	0
"NP_302301.1"	0	30897	0	1167	0
"NP_302302.1"	0	1033	0	842	0
"NP_302303.1"	0	30898	0	1168	0
"NP_302304.1"	0	1034	0	843	0
"NP_302305.1"	0	30899	0	1169	0
"NP_302306.1"	0	1035	0	844	0
"NP_302307.1"	0	30900	0	1170	0
"NP_302308.1"	0	1036	0	845	0
"NP_302309.1"	0	1037	0	846	0
"NP_302310.1"	0	1038	0	847	0
"NP_302311.1"	0	30901	0	1171	0
"NP_302312.1"	0	1039	0	848	0
"NP_302313.2"	0	1040	0	849	0
"NP_302314.1"	0	30902	0	1172	0
"NP_302315.1"	0	1041	0	850	0
"NP_302316.1"	0	1042	0	851	0
"NP_302317.1"	0	1043	0	852	0
"NP_302318.1"	0	1044	0	853	0
"NP_302319.1"	0	1045	0	854	0
"NP_302320.2"	0	1046	0	855	0
"NP_302321.1"	0	1047	0	856	0
"NP_302322.1"	0	1048	0	857	0
"NP_302323.1"	0	1049	0	858	0
"NP_302324.1"	0	1050	0	859	0
"NP_302325.1"	0	1051	0	860	0
"NP_302326.1"	0	1052	0	861	0
"NP_302327.1"	0	104	0	1	0
"NP_302328.1"	0	1053	0	862	0
"NP_302329.1"	0	1054	0	863	0
"NP_302330.1"	0	30904	0	1174	0
"NP_302331.1"	0	30905	0	1175	0
"NP_302332.1"	0	1055	1	864	0
"NP_302333.1"	0	30906	0	1176	0
"NP_302334.1"	0	30907	0	1177	0
"NP_302335.1"	0	30908	0	1178	0
"NP_302336.1"	0	30909	0	1179	0
"NP_302337.1"	0	1056	0	865	0
"NP_302338.1"	0	1057	0	866	0
"NP_302339.1"	0	30910	0	1180	0
"NP_302340.1"	0	30911	0	1181	0
"NP_302341.1"	0	30912	0	1182	0
"NP_302342.1"	0	30913	0	1183	0
"NP_302343.1"	0	1058	0	867	0
"NP_302344.1"	0	30914	0	1184	0
"NP_302345.1"	0	30915	0	1185	0
"NP_302346.1"	0	30916	0	1186	0
"NP_302347.1"	0	30917	0	1187	0
"NP_302348.1"	0	30918	0	1188	0
"NP_302349.1"	0	30919	0	1189	0
"NP_302350.1"	0	1059	0	868	0
"NP_302351.1"	0	30920	0	1190	0
"NP_302352.1"	0	30921	0	1191	0
"NP_302353.1"	0	1060	0	869	0
"NP_302354.1"	0	30922	0	1192	0
"NP_302355.1"	0	1061	0	870	0
"NP_302356.1"	0	1062	0	871	0
"NP_302357.1"	0	30923	0	1193	0
"NP_302358.1"	0	1063	0	872	0
"NP_302359.1"	1	233	1	43	1
"NP_302360.1"	0	30924	0	1194	0
"NP_302361.1"	0	1064	0	873	0
"NP_302362.1"	0	30925	0	1195	0
"NP_302363.1"	0	1065	0	874	0
"NP_302364.1"	0	30926	0	1196	0
"NP_302365.1"	0	1066	0	875	0
"NP_302366.1"	0	30927	0	1197	0
"NP_302367.1"	0	30928	0	1198	0
"NP_302368.1"	0	1067	0	876	0
"NP_302369.1"	0	30929	0	1199	0
"NP_302370.1"	0	1068	0	877	0
"NP_302371.1"	0	30930	0	1200	0
"NP_302372.1"	0	30931	0	1201	0
"NP_302373.1"	0	1069	0	878	0
"NP_302374.1"	0	1070	0	879	0
"NP_302375.1"	0	1071	0	880	0
"NP_302376.1"	0	1072	0	881	0
"NP_302377.1"	0	1073	0	882	0
"NP_302378.1"	0	1074	0	883	0
"NP_302379.1"	0	1075	1	884	0
"NP_302380.1"	0	30932	0	1202	0
"NP_302381.1"	0	1076	0	885	0
"NP_302382.1"	0	1077	0	886	0
"NP_302383.1"	0	1078	0	887	0
"NP_302384.1"	0	1079	0	888	0
"NP_302385.1"	0	1080	1	889	0
"NP_302386.1"	0	1081	0	890	0
"NP_302387.1"	0	1082	0	891	0
"NP_302388.1"	0	1083	0	892	0
"NP_302389.1"	0	1084	0	893	0
"NP_302390.1"	0	30934	0	1204	0
"NP_302391.1"	0	30935	0	1205	0
"NP_302392.1"	0	30936	0	1206	0
"NP_302393.1"	0	1085	0	894	0
"NP_302394.1"	0	1086	0	895	0
"NP_302395.1"	0	1087	1	896	0
"NP_302396.1"	0	30937	0	1207	0
"NP_302397.1"	0	30938	0	1208	0
"NP_302398.1"	0	1088	0	897	0
"NP_302399.1"	0	30939	0	1209	0
"NP_302400.1"	0	1089	0	898	0
"NP_302401.1"	0	30940	0	1210	0
"NP_302402.1"	0	1090	0	899	0
"NP_302403.1"	0	1091	0	900	0
"NP_302404.1"	0	30941	0	1211	0
"NP_302405.1"	0	1092	0	901	0
"NP_302406.2"	0	30942	0	1212	0
"NP_302407.1"	0	1093	0	902	0
"NP_302408.1"	0	1094	0	903	0
"NP_302409.1"	0	1095	0	904	0
"NP_302410.1"	0	1096	0	905	0
"NP_302411.1"	0	1097	0	906	0
"NP_302412.1"	0	1098	0	1214	0
"NP_302413.1"	0	1099	0	907	0
"NP_302414.1"	0	1100	0	908	0
"NP_302415.1"	0	30944	0	1215	0
"NP_302416.1"	0	1101	0	909	0
"NP_302417.1"	0	30945	0	1216	0
"NP_302418.1"	0	1102	0	910	0
"NP_302419.1"	0	1103	0	911	0
"NP_302420.1"	0	1104	0	912	0
"NP_302421.1"	0	30946	0	1217	0
"NP_302422.1"	0	1105	0	913	0
"NP_302423.1"	0	1106	0	914	0
"NP_302424.1"	0	1107	0	915	0
"NP_302425.1"	0	30947	0	1218	0
"NP_302426.1"	0	30948	0	1219	0
"NP_302427.1"	0	30949	0	1220	0
"NP_302428.1"	0	30950	0	1221	0
"NP_302429.1"	0	30951	0	1222	0
"NP_302430.1"	0	30952	0	1223	0
"NP_302431.1"	0	1108	0	916	0
"NP_302432.1"	0	1109	0	917	0
"NP_302433.1"	0	1110	0	918	0
"NP_302434.1"	0	1111	0	919	0
"NP_302435.1"	0	30953	0	1224	0
"NP_302436.1"	0	1112	0	920	0
"NP_302437.1"	0	30954	0	1225	0
"NP_302438.1"	0	30955	0	1226	0
"NP_302439.1"	0	30956	0	1227	0
"NP_302440.1"	0	1113	0	921	0
"NP_302441.1"	0	1114	0	922	0
"NP_302442.1"	0	1115	0	923	0
"NP_302443.1"	0	30957	0	1228	0
"NP_302444.1"	0	1116	0	924	0
"NP_302445.1"	0	1117	0	925	0
"NP_302446.1"	0	1118	0	926	0
"NP_302447.1"	0	1119	0	927	0
"NP_302448.1"	0	30959	0	1230	0
"NP_302449.1"	0	1120	0	928	0
"NP_302450.1"	0	1121	0	929	0
"NP_302451.1"	0	1122	0	930	0
"NP_302452.1"	0	1123	0	931	0
"NP_302453.1"	0	1124	0	932	0
"NP_302454.1"	0	1125	0	933	0
"NP_302455.1"	0	30960	0	1231	0
"NP_302456.1"	0	1126	0	934	0
"NP_302457.1"	0	30961	0	1232	0
"NP_302458.1"	0	1127	0	935	0
"NP_302459.1"	0	1128	0	936	0
"NP_302460.1"	0	1129	0	937	0
"NP_302461.1"	0	30963	0	1234	0
"NP_302462.1"	0	30964	0	1235	0
"NP_302463.1"	0	30965	0	1236	0
"NP_302464.1"	0	30966	0	1237	0
"NP_302465.1"	0	30967	0	1238	0
"NP_302466.1"	0	30968	0	1239	0
"NP_302467.1"	0	1130	0	938	0
"NP_302468.1"	0	1131	0	939	0
"NP_302469.1"	0	30970	0	1241	0
"NP_302470.1"	0	30971	0	1242	0
"NP_302471.1"	0	1132	0	940	0
