"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"NP_215221.1"	0	1000	0	800	0
"NP_215222.1"	0	999	0	799	0
"NP_215223.1"	0	998	0	798	0
"NP_215224.1"	0	997	0	797	0
"NP_215225.1"	0	33057	0	2899	0
"NP_215226.1"	0	33056	0	2898	0
"NP_215227.1"	0	33054	0	2896	0
"NP_215228.1"	0	996	0	796	0
"NP_215229.1"	0	995	0	795	0
"NP_215230.1"	0	994	0	794	0
"NP_215232.1"	0	992	0	792	0
"NP_215233.1"	0	991	0	791	0
"NP_215234.1"	0	990	0	790	0
"NP_215235.1"	0	989	0	789	0
"NP_215236.1"	0	988	0	788	0
"NP_215237.1"	0	987	0	787	0
"NP_215238.1"	0	986	0	786	0
"NP_215239.1"	0	1359	0	1156	0
"NP_215240.1"	0	33052	0	2894	0
"NP_215241.1"	0	33051	0	2893	0
"NP_215242.1"	0	33050	0	2892	0
"NP_215243.1"	0	33049	0	2891	0
"NP_215244.1"	0	985	0	785	0
"NP_215245.1"	0	33048	0	2890	0
"NP_215246.1"	0	984	0	784	0
"NP_215247.1"	0	983	0	783	0
"NP_215249.1"	0	33045	0	2887	0
"NP_215250.1"	0	33044	0	2886	0
"NP_215251.1"	0	33043	0	2885	0
"NP_215252.1"	0	33042	0	2884	0
"NP_215253.1"	0	33041	0	2883	0
"NP_215254.1"	0	1362	0	1159	0
"NP_215257.1"	0	33040	0	2882	0
"NP_215258.1"	0	33039	0	2881	0
"NP_215259.1"	0	33038	0	2880	0
"NP_215262.1"	0	33037	0	2879	0
"NP_215263.1"	0	1363	0	1160	0
"NP_215264.1"	0	1362	0	1159	0
"NP_215265.1"	0	33036	0	2878	0
"NP_215266.1"	0	33035	0	2877	0
"NP_215267.1"	0	33034	0	2876	0
"NP_215270.1"	0	33033	0	2875	0
"NP_215271.1"	0	33032	0	2874	0
"NP_215272.1"	0	33031	0	2873	0
"NP_215273.3"	0	1129	0	930	0
"NP_215274.1"	0	33030	0	2872	0
"NP_215276.1"	0	33029	0	2871	0
"NP_215277.1"	0	33027	0	2869	0
"NP_215278.1"	0	33026	0	2868	0
"NP_215279.1"	0	33025	0	2867	0
"NP_215280.1"	0	33024	0	2866	0
"NP_215281.1"	0	33023	0	2865	0
"NP_215282.1"	0	33022	0	2864	0
"NP_215283.1"	0	33021	0	2863	0
"NP_215284.1"	0	33020	0	2862	0
"NP_215285.1"	0	33019	0	2861	0
"NP_215286.1"	0	1128	0	929	0
"NP_215287.1"	0	33017	0	2859	0
"NP_215288.2"	0	33619	0	3461	0
"NP_215289.1"	0	33016	0	2858	0
"NP_215290.1"	0	33015	0	2857	0
"NP_215291.1"	0	1127	0	928	0
"NP_215292.1"	0	33014	0	2856	0
"NP_215293.1"	0	33013	0	2855	0
"NP_215294.1"	0	1126	0	927	0
"NP_215297.1"	0	33012	0	2854	0
"NP_215298.1"	0	33011	0	2853	0
"NP_215299.1"	0	33010	0	2852	0
"NP_215300.2"	0	32731	0	2572	0
"NP_215301.1"	0	33008	0	2850	0
"NP_215303.1"	0	1124	0	925	0
"NP_215304.1"	0	33007	0	2849	0
"NP_215305.1"	0	33006	0	2848	0
"NP_215306.1"	0	33005	0	2847	0
"NP_215307.1"	0	33004	0	2846	0
"NP_215308.1"	0	33003	0	2845	0
"NP_215310.1"	0	1338	0	1139	0
"NP_215311.2"	0	1316	0	1118	0
"NP_215312.1"	0	1341	0	1141	0
"NP_215313.1"	0	33002	0	2844	0
"NP_215314.1"	0	33000	0	2842	0
"NP_215315.1"	0	1123	0	924	0
"NP_215316.1"	0	32999	0	2841	0
"NP_215317.1"	0	32998	0	2840	0
"NP_215318.1"	0	1122	0	923	0
"NP_215319.1"	0	32997	0	2839	0
"NP_215320.1"	0	1121	0	922	0
"NP_215321.1"	0	1120	0	921	0
"NP_215322.1"	0	32996	0	2838	0
"NP_215323.1"	0	1119	0	920	0
"NP_215324.1"	0	1118	0	919	0
"NP_215325.1"	0	1117	0	918	0
"NP_215326.1"	0	1116	0	917	0
"NP_215328.1"	0	1115	0	916	0
"NP_215329.1"	0	1114	0	915	0
"NP_215330.1"	0	1113	0	914	0
"NP_215331.1"	0	32995	0	2837	0
"NP_215332.1"	0	32994	0	2836	0
"NP_215333.1"	0	32993	0	2835	0
"NP_215334.1"	0	1112	0	913	0
"NP_215335.1"	0	1111	0	912	0
"NP_215336.1"	0	1110	0	911	0
"NP_215337.1"	0	32992	0	2834	0
"NP_215338.1"	0	1109	0	910	0
"NP_215340.1"	0	32991	0	2833	0
"NP_215341.1"	0	32990	0	2832	0
"NP_215342.1"	0	32989	0	2831	0
"NP_215343.1"	0	32988	0	2830	0
"NP_215345.1"	0	32987	0	2829	0
"NP_215346.1"	0	32986	0	2828	0
"NP_215350.1"	0	32984	0	2826	0
"NP_215351.1"	0	32983	0	2825	0
"NP_215352.1"	0	32982	0	2824	0
"NP_215353.1"	0	32981	0	2823	0
"NP_215354.1"	0	32980	0	2822	0
"NP_215355.1"	0	32979	0	2821	0
"NP_215357.1"	0	32978	0	2820	0
"NP_215358.1"	0	32977	0	2819	0
"NP_215359.1"	0	32976	0	2818	0
"NP_215360.1"	0	32975	0	2817	0
"NP_215361.1"	0	32973	0	2815	0
"NP_215362.1"	0	32972	0	2814	0
"NP_215364.1"	0	32971	0	2813	0
"NP_215366.1"	0	32970	0	2812	0
"NP_215367.2"	0	32670	0	2510	0
"NP_215368.1"	0	1107	0	908	0
"NP_215369.1"	0	32969	0	2811	0
"NP_215370.1"	0	32968	0	2810	0
"NP_215371.1"	0	32967	0	2809	0
"NP_215372.2"	0	33611	0	3453	0
"NP_215373.1"	0	32966	0	2808	0
"NP_215374.1"	0	1106	0	907	0
"NP_215375.1"	0	1105	0	906	0
"NP_215376.3"	0	1104	0	905	0
"NP_215377.1"	0	1103	0	904	0
"NP_215378.2"	0	1102	0	903	0
"NP_215379.1"	0	32963	0	2805	0
"NP_215380.1"	0	32962	0	2804	0
"NP_215381.1"	0	32961	0	2803	0
"NP_215382.1"	0	32960	0	2802	0
"NP_215383.1"	0	32959	0	2801	0
"NP_215384.1"	0	32958	0	2800	0
"NP_215385.1"	0	32957	0	2799	0
"NP_215386.1"	0	1101	0	902	0
"NP_215388.1"	0	32955	0	2797	0
"NP_215389.1"	0	1361	0	1158	0
"NP_215390.1"	0	32954	0	2796	0
"NP_215391.1"	0	1100	0	901	0
"NP_215392.1"	0	1099	0	900	0
"NP_215394.1"	0	1098	0	899	0
"NP_215395.1"	0	1097	0	898	0
"NP_215396.1"	0	32953	0	2795	0
"NP_215397.1"	0	32952	0	2794	0
"NP_215398.1"	0	1096	0	897	0
"NP_215399.1"	0	1095	0	896	0
"NP_215400.1"	0	1094	0	895	0
"NP_215401.1"	0	1093	0	894	0
"NP_215402.1"	0	32950	0	2792	0
"NP_215403.1"	0	32949	0	2791	0
"NP_215404.1"	0	32948	0	2790	0
"NP_215405.1"	0	32947	0	2789	0
"NP_215406.1"	0	32946	0	2788	0
"NP_215407.1"	0	32945	0	2787	0
"NP_215408.1"	0	32944	0	2786	0
"NP_215409.1"	0	32942	0	2784	0
"NP_215410.1"	0	32941	0	2783	0
"NP_215411.1"	0	1092	0	893	0
"NP_215412.1"	0	32940	0	2782	0
"NP_215413.1"	0	32939	0	2781	0
"NP_215414.1"	0	32938	0	2780	0
"NP_215415.1"	0	32937	0	2779	0
"NP_215416.1"	0	32936	0	2778	0
"NP_215417.1"	0	1091	0	892	0
"NP_215418.1"	0	1090	0	891	0
"NP_215419.1"	0	32934	0	2776	0
"NP_215420.1"	0	1089	0	890	0
"NP_215421.1"	0	32933	0	2775	0
"NP_215422.1"	0	32932	0	2774	0
"NP_215423.1"	0	32931	0	2773	0
"NP_215424.1"	0	32930	0	2772	0
"NP_215425.1"	0	1088	0	889	0
"NP_215426.1"	0	32929	0	2771	0
"NP_215427.1"	0	32928	0	2770	0
"NP_215428.1"	0	32927	0	2769	0
"NP_215429.1"	0	32925	0	2767	0
"NP_215432.1"	0	32924	0	2766	0
"NP_215433.1"	0	32923	0	2765	0
"NP_215434.1"	0	32922	0	2764	0
"NP_215435.1"	0	32921	0	2763	0
"NP_215436.1"	0	32920	0	2762	0
"NP_215437.1"	0	32919	0	2761	0
"NP_215438.1"	0	32918	0	2760	0
"NP_215440.1"	0	32917	0	2759	0
"NP_215441.1"	0	32916	0	2758	0
"NP_215442.1"	0	32914	0	2756	0
"NP_215444.1"	0	1086	0	887	0
"NP_215445.2"	0	1085	0	886	0
"NP_215446.1"	1	32913	1	2755	1
"NP_215448.1"	0	32912	0	2754	0
"NP_215451.1"	0	32911	0	2753	0
"NP_215452.1"	0	32910	0	2752	0
"NP_215453.1"	0	32909	0	2751	0
"NP_215454.1"	0	32908	0	2750	0
"NP_215455.1"	0	32907	0	2749	0
"NP_215456.1"	0	32906	0	2748	0
"NP_215457.1"	0	32904	0	2746	0
"NP_215458.1"	0	32903	0	2745	0
"NP_215459.1"	0	32902	0	2744	0
"NP_215460.1"	0	32901	0	2743	0
"NP_215461.1"	0	264	0	74	0
"NP_215463.1"	0	265	0	75	0
"NP_215465.1"	0	32900	0	2742	0
"NP_215466.1"	0	267	0	77	0
"NP_215467.1"	0	268	0	78	0
"NP_215468.1"	0	32899	0	2741	0
"NP_215469.1"	0	32898	0	2740	0
"NP_215470.1"	0	269	0	79	0
"NP_215471.1"	1	270	1	80	1
"NP_215472.1"	0	271	0	81	0
"NP_215473.1"	0	32897	0	2739	0
"NP_215474.1"	0	32896	0	2738	0
"NP_215475.1"	0	32895	0	2737	0
"NP_215476.1"	0	32894	0	2736	0
"NP_215477.1"	0	32893	0	2735	0
"NP_215478.1"	0	32892	0	2734	0
"NP_215479.1"	0	32890	0	2732	0
"NP_215480.1"	0	32889	0	2731	0
"NP_215481.2"	0	272	0	82	0
"NP_215482.1"	0	32888	0	2730	0
"NP_215483.1"	0	32887	0	2729	0
"NP_215484.3"	0	31336	0	1174	0
"NP_215485.1"	0	32886	0	2728	0
"NP_215486.1"	0	32885	0	2727	0
"NP_215487.1"	0	32884	0	2726	0
"NP_215488.1"	0	32883	0	2725	0
"NP_215489.1"	0	32882	0	2724	0
"NP_215490.1"	0	32881	0	2723	0
"NP_215491.1"	0	32879	0	2721	0
"NP_215494.2"	0	33599	0	3441	0
"NP_215496.2"	0	274	0	84	0
"NP_215497.1"	0	275	0	85	0
"NP_215498.1"	0	276	0	86	0
"NP_215499.1"	0	277	0	87	0
"NP_215500.1"	0	32878	0	2720	0
"NP_215501.1"	0	32877	0	2719	0
"NP_215502.1"	0	32876	0	2718	0
"NP_215503.1"	0	32875	0	2717	0
"NP_215504.1"	0	32874	0	2716	0
"NP_215505.1"	0	32873	0	2715	0
"NP_215506.1"	0	278	0	88	0
"NP_215507.1"	0	32872	0	2714	0
"NP_215508.1"	0	279	0	89	0
"NP_215510.1"	0	281	0	91	0
"NP_215511.1"	0	32871	0	2713	0
"NP_215512.1"	0	32870	0	2712	0
"NP_215513.1"	0	32869	0	2711	0
"NP_215514.1"	0	32868	0	2710	0
"NP_215517.1"	0	32867	0	2709	0
"NP_215518.1"	0	283	0	93	0
"NP_215519.1"	0	32866	0	2708	0
"NP_215520.1"	0	32865	0	2707	0
"NP_215521.1"	0	308	0	117	0
"NP_215522.1"	0	32864	0	2706	0
"NP_215523.1"	0	309	0	118	0
"NP_215524.1"	0	310	0	119	0
"NP_215525.1"	0	311	0	120	0
"NP_215526.1"	0	312	0	121	0
"NP_215527.1"	0	313	0	122	0
"NP_215528.1"	0	32863	0	2705	0
"NP_215529.1"	0	314	0	123	0
"NP_215530.1"	0	315	0	124	0
"NP_215531.1"	0	316	0	2703	0
"NP_215532.1"	0	32861	0	2702	0
"NP_215533.1"	0	317	0	125	0
"NP_215534.1"	0	318	0	126	0
"NP_215535.1"	0	32860	0	2701	0
"NP_215536.1"	0	319	0	127	0
"NP_215537.1"	0	32859	0	2700	0
"NP_215538.1"	0	32858	0	2699	0
"NP_215539.1"	0	320	0	128	0
"NP_215540.1"	0	32856	0	2697	0
"NP_215541.1"	0	321	0	129	0
"NP_215542.1"	0	322	0	130	0
"NP_215543.1"	0	32855	0	2696	0
"NP_215544.1"	0	32854	0	2695	0
"NP_215545.1"	0	32853	0	2694	0
"NP_215546.1"	0	32852	0	2693	0
"NP_215547.1"	0	32851	0	2692	0
"NP_215548.1"	0	32850	0	2691	0
"NP_215549.1"	0	32848	0	2689	0
"NP_215553.1"	0	1327	1	1128	1
"NP_215554.1"	0	1337	0	1138	0
"NP_215557.1"	0	32847	0	2688	0
"NP_215558.1"	0	1360	0	1157	0
"NP_215559.1"	0	32846	0	2687	0
"NP_215560.1"	0	32845	0	2686	0
"NP_215561.1"	0	32844	0	2685	0
"NP_215563.1"	0	1342	0	1142	0
"NP_215564.1"	0	32843	0	2684	0
"NP_215565.1"	0	32841	0	2682	0
"NP_215566.1"	0	32840	0	2681	0
"NP_215567.1"	0	32839	0	2680	0
"NP_215568.1"	0	32838	0	2679	0
"NP_215572.1"	0	32837	0	2678	0
"NP_215573.1"	0	32836	0	2677	0
"NP_215574.1"	0	32835	0	2676	0
"NP_215575.1"	0	32834	0	2675	0
"NP_215576.1"	0	32833	0	2674	0
"NP_215577.1"	0	32832	0	2673	0
"NP_215578.1"	0	32830	0	2671	0
"NP_215579.1"	0	32829	0	2670	0
"NP_215580.1"	0	32828	0	2669	0
"NP_215581.1"	0	32827	0	2668	0
"NP_215582.1"	0	32826	0	2667	0
"NP_215585.1"	0	32825	0	2666	0
"NP_215586.1"	0	1192	0	994	0
"NP_215587.1"	0	1191	0	993	0
"NP_215588.1"	0	1190	0	992	0
"NP_215589.1"	0	32824	0	2665	0
"NP_215590.1"	0	32823	0	2664	0
"NP_215591.1"	0	32822	0	2663	0
"NP_215592.1"	0	337	0	145	0
"NP_215594.1"	0	32821	0	2662	0
"NP_215595.1"	0	1188	0	990	0
"NP_215596.1"	0	1187	0	989	0
"NP_215597.1"	0	32820	0	2661	0
"NP_215598.1"	0	1186	0	988	0
"NP_215599.1"	0	32819	0	2660	0
"NP_215600.1"	0	32818	0	2659	0
"NP_215601.1"	0	32816	0	2657	0
"NP_215602.1"	0	1228	0	1030	0
"NP_215608.1"	0	1045	0	846	0
"NP_215610.1"	0	1043	0	844	0
"NP_215611.1"	0	1042	0	843	0
"NP_215612.1"	0	1041	0	842	0
"NP_215613.1"	0	32815	0	2656	0
"NP_215614.1"	0	1040	0	841	0
"NP_215615.3"	0	1039	0	840	0
"NP_215616.1"	0	32814	0	2655	0
"NP_215617.1"	0	32813	0	2654	0
"NP_215618.1"	0	32809	0	2650	0
"NP_215619.1"	0	32808	0	2649	0
"NP_215622.1"	0	1038	0	839	0
"NP_215623.1"	0	1037	0	838	0
"NP_215624.1"	0	1036	0	837	0
"NP_215625.1"	0	32807	0	2648	0
"NP_215627.2"	0	33588	0	3430	0
"NP_215628.1"	0	1034	0	835	0
"NP_215629.1"	0	32806	0	2647	0
"NP_215630.1"	1	32805	1	2646	1
"NP_215631.1"	0	32804	0	2645	0
"NP_215632.1"	0	32802	0	2643	0
"NP_215633.1"	0	32801	0	2642	0
"NP_215634.1"	0	32800	0	2641	0
"NP_215635.1"	0	32799	0	2640	0
"NP_215636.1"	0	32798	0	2639	0
"NP_215638.1"	0	32797	0	2638	0
"NP_215639.1"	0	32796	0	2637	0
"NP_215640.1"	0	32795	0	2636	0
"NP_215641.1"	0	32794	0	2635	0
"NP_215642.1"	0	32793	0	2634	0
"NP_215643.1"	0	32791	0	2632	0
"NP_215644.1"	0	32790	0	2631	0
"NP_215645.1"	0	32789	0	2630	0
"NP_215646.1"	0	32788	0	2629	0
"NP_215647.1"	0	32787	0	2628	0
"NP_215648.1"	0	32786	0	2627	0
"NP_215649.1"	0	602	0	407	0
"NP_215650.1"	0	32785	0	2626	0
"NP_215654.1"	0	32784	0	2625	0
"NP_215655.1"	0	32783	0	2624	0
"NP_215656.1"	0	32781	0	2622	0
"NP_215657.1"	0	32780	0	2621	0
"NP_215658.1"	0	32779	0	2620	0
"NP_215659.1"	0	32778	0	2619	0
"NP_215660.1"	0	32777	0	2618	0
"NP_215661.1"	0	32776	0	2617	0
"NP_215662.1"	0	32775	0	2616	0
"NP_215663.1"	0	32774	0	2615	0
"NP_215664.1"	0	1356	0	1154	0
"NP_215665.1"	0	1360	0	1157	0
"NP_215667.1"	0	851	0	651	0
"NP_215668.1"	0	32773	0	2614	0
"NP_215669.1"	0	32772	0	2613	0
"NP_215670.1"	0	32771	0	2612	0
"NP_215671.1"	0	850	0	650	0
"NP_215672.1"	0	32770	0	2611	0
"NP_215673.1"	0	32769	0	2610	0
"NP_215674.1"	0	32768	0	2609	0
"NP_215675.1"	0	849	0	649	0
"NP_215676.1"	0	32767	0	2608	0
"NP_215677.1"	0	32765	0	2606	0
"NP_215678.1"	0	32764	0	2605	0
"NP_215679.1"	0	32763	0	2604	0
"NP_215680.1"	0	32762	0	2603	0
"NP_215681.1"	0	848	0	648	0
"NP_215682.1"	0	847	0	647	0
"NP_215683.1"	0	32761	0	2602	0
"NP_215686.1"	0	846	0	646	0
"NP_215687.2"	0	33581	0	3423	0
"NP_215689.1"	0	845	0	645	0
"NP_215690.1"	0	32760	0	2601	0
"NP_215691.1"	0	32758	0	2599	0
"NP_215692.1"	0	32757	0	2598	0
"NP_215693.1"	0	844	0	644	0
"NP_215694.1"	0	843	0	643	0
"NP_215695.1"	0	32756	0	2597	0
"NP_215696.1"	0	723	0	523	0
"NP_215697.1"	0	723	0	523	0
"NP_215698.1"	0	724	0	524	0
"NP_215699.1"	0	32755	0	2596	0
"NP_215700.1"	0	32754	0	2595	0
"NP_215701.1"	0	32752	0	2593	0
"NP_215702.1"	0	32751	0	2592	0
"NP_215703.1"	0	32750	0	2591	0
"NP_215704.1"	0	32749	0	2590	0
"NP_215705.1"	0	32748	0	2589	0
"NP_215706.1"	0	32747	0	2588	0
"NP_215707.1"	0	32746	0	2587	0
"NP_215708.1"	0	32745	0	2586	0
"NP_215709.1"	0	635	0	440	0
"NP_215710.1"	0	32744	0	2585	0
"NP_215713.1"	0	1337	0	1138	0
"NP_215714.1"	0	1327	1	1128	1
"NP_215715.1"	0	1342	0	1142	0
"NP_215716.1"	0	32742	0	2583	0
"NP_215717.1"	0	639	0	441	0
"NP_215719.1"	0	32741	0	2582	0
"NP_215720.1"	0	32740	0	2581	0
"NP_215721.1"	0	32739	0	2580	0
"NP_215722.1"	0	32738	0	2579	0
"NP_215723.1"	0	641	0	443	0
"NP_215724.1"	0	642	0	444	0
"NP_215725.1"	0	643	0	445	0
"NP_215726.1"	0	644	0	446	0
"NP_215727.1"	0	645	0	447	0
"NP_215728.1"	0	32736	0	2577	0
"NP_215729.1"	0	646	0	448	0
"NP_215731.1"	0	32735	0	2576	0
"NP_215732.1"	0	32734	0	2575	0
"NP_215733.1"	0	32733	0	2574	0
"NP_215734.1"	0	32732	0	2573	0
"NP_215735.1"	0	32730	0	2571	0
"NP_215736.1"	0	647	0	449	0
"NP_215737.1"	0	648	0	450	0
"NP_215738.1"	0	32729	0	2570	0
"NP_215739.2"	0	649	0	451	0
"NP_215740.1"	0	32728	0	2569	0
"NP_215741.1"	0	32727	0	2568	0
"NP_215742.1"	0	32726	0	2567	0
"NP_215743.1"	0	32725	0	2566	0
"NP_215744.1"	0	32724	0	2565	0
"NP_215745.1"	0	650	0	452	0
"NP_215746.1"	0	32723	0	2564	0
"NP_215747.1"	0	32722	0	2563	0
"NP_215748.1"	0	32721	0	2562	0
"NP_215749.1"	0	32720	0	2561	0
"NP_215750.1"	0	32719	0	2560	0
"NP_215751.1"	0	651	0	453	0
"NP_215752.1"	0	652	0	454	0
"NP_215753.1"	0	653	0	455	0
"NP_215754.1"	0	654	0	456	0
"NP_215755.1"	0	655	0	457	0
"NP_215756.1"	0	656	0	458	0
"NP_215757.1"	0	32718	0	2559	0
"NP_215758.1"	0	32717	0	2558	0
"NP_215760.1"	0	657	0	2557	0
"NP_215761.1"	0	658	0	459	0
"NP_215762.1"	0	32716	0	2556	0
"NP_215763.1"	0	32715	0	2555	0
"NP_215764.2"	0	659	0	460	0
"NP_215765.1"	0	32714	0	2554	0
"NP_215766.1"	0	32713	0	2553	0
"NP_215767.1"	0	660	0	461	0
"NP_215768.1"	0	32711	0	2551	0
"NP_215769.1"	0	32710	0	2550	0
"NP_215770.1"	0	661	0	462	0
"NP_215771.1"	0	32709	0	2549	0
"NP_215772.1"	0	32708	0	2548	0
"NP_215773.1"	0	662	0	463	0
"NP_215774.1"	0	32707	0	2547	0
"NP_215775.1"	0	663	0	464	0
"NP_215776.1"	0	32706	0	2546	0
"NP_215777.1"	0	32705	0	2545	0
"NP_215778.1"	0	32703	0	2543	0
"NP_215779.1"	0	32702	0	2542	0
"NP_215780.1"	0	32701	0	2541	0
"NP_215781.1"	0	32700	0	2540	0
"NP_215782.1"	0	32699	0	2539	0
"NP_215783.1"	0	32698	0	2538	0
"NP_215784.1"	0	32697	0	2537	0
"NP_215785.1"	0	32696	0	2536	0
"NP_215786.1"	0	32695	0	2535	0
"NP_215787.1"	0	32694	0	2534	0
"NP_215788.1"	0	664	0	465	0
"NP_215789.1"	0	665	0	466	0
"NP_215790.1"	0	666	0	467	0
"NP_215791.1"	0	667	0	468	0
"NP_215792.1"	0	32692	0	2532	0
"NP_215793.1"	0	668	0	469	0
"NP_215794.1"	0	32691	0	2531	0
"NP_215795.1"	0	32690	0	2530	0
"NP_215796.1"	0	669	0	470	0
"NP_215797.1"	0	670	0	471	0
"NP_215798.1"	0	671	0	472	0
"NP_215799.1"	0	672	0	473	0
"NP_215800.1"	0	32688	0	2528	0
"NP_215801.1"	0	32687	0	2527	0
"NP_215802.1"	0	32686	0	2526	0
"NP_215803.1"	0	32685	0	2525	0
"NP_215804.1"	0	32684	0	2524	0
"NP_215805.1"	0	32683	0	2523	0
"NP_215806.1"	0	32682	0	2522	0
"NP_215807.1"	0	32681	0	2521	0
"NP_215808.1"	0	673	0	474	0
"NP_215809.1"	0	674	0	475	0
"NP_215810.1"	0	675	0	476	0
"NP_215811.1"	0	676	0	477	0
"NP_215812.1"	0	677	0	478	0
"NP_215813.1"	0	678	0	479	0
"NP_215814.1"	0	679	0	480	0
"NP_215815.1"	0	680	0	481	0
"NP_215816.1"	0	32679	0	2519	0
"NP_215817.1"	0	681	0	482	0
"NP_215818.1"	0	682	0	483	0
"NP_215819.1"	0	32677	0	2517	0
"NP_215820.1"	0	683	0	484	0
"NP_215821.1"	0	684	0	485	0
"NP_215822.1"	0	685	0	486	0
"NP_215823.1"	0	686	0	487	0
"NP_215824.1"	0	687	0	488	0
"NP_215825.1"	0	688	0	489	0
"NP_215826.1"	0	689	0	490	0
"NP_215827.1"	0	690	0	491	0
"NP_215828.1"	0	691	0	492	0
"NP_215829.1"	0	1335	0	1136	0
"NP_215830.1"	0	692	0	493	0
"NP_215831.1"	0	693	0	494	0
"NP_215832.1"	0	694	0	495	0
"NP_215833.1"	0	32675	0	2515	0
"NP_215834.1"	0	32674	0	2514	0
"NP_215835.1"	0	32673	0	2513	0
"NP_215836.1"	0	32672	0	2512	0
"NP_215837.1"	0	695	0	496	0
"NP_215838.1"	0	32669	0	2509	0
"NP_215839.1"	0	697	0	498	0
"NP_215840.1"	0	32668	0	2508	0
"NP_215842.1"	0	32667	0	2507	0
"NP_215843.2"	0	33576	0	3418	0
"NP_215844.1"	0	32666	0	2506	0
"NP_215845.1"	0	32665	0	2505	0
"NP_215846.2"	0	33575	0	3417	0
"NP_215847.1"	0	698	0	499	0
"NP_215848.1"	0	32664	0	2504	0
"NP_215849.1"	0	699	0	500	0
"NP_215850.1"	0	32663	0	2503	0
"NP_215851.1"	0	32661	0	2501	0
"NP_215852.1"	0	32660	0	2500	0
"NP_215853.1"	0	700	0	2499	0
"NP_215854.1"	0	701	0	501	0
"NP_215855.1"	0	702	0	502	0
"NP_215856.1"	0	703	0	503	0
"NP_215857.1"	0	704	0	504	0
"NP_215859.1"	0	705	0	505	0
"NP_215860.1"	0	32659	0	2498	0
"NP_215861.1"	0	32658	0	2497	0
"NP_215862.1"	0	32656	0	2495	0
"NP_215863.1"	0	32655	0	2494	0
"NP_215864.1"	0	32654	0	2493	0
"NP_215865.1"	0	32653	0	2492	0
"NP_215866.1"	0	32652	0	2491	0
"NP_215867.1"	0	32651	0	2490	0
"NP_215868.1"	0	32650	0	2489	0
"NP_215869.1"	0	32649	0	2488	0
"NP_215870.1"	0	32648	0	2487	0
"NP_215871.1"	0	32647	0	2486	0
"NP_215872.1"	0	32645	0	2484	0
"NP_215873.1"	0	32644	0	2483	0
"NP_215874.1"	0	32643	0	2482	0
"NP_215875.1"	0	32642	0	2481	0
"NP_215876.1"	0	32641	0	2480	0
"NP_215878.1"	0	32640	0	2479	0
"NP_215879.1"	0	32639	0	2478	0
"NP_215881.1"	0	32638	0	2477	0
"NP_215882.1"	0	32637	0	2476	0
"NP_215883.1"	0	32636	0	2475	0
"NP_215884.1"	0	32634	0	2473	0
"NP_215885.2"	0	1316	0	1118	0
"NP_215886.1"	0	1338	0	1139	0
"NP_215887.1"	0	32633	0	2472	0
"NP_215889.1"	0	32632	0	2471	0
"NP_215890.2"	0	33571	0	3413	0
"NP_215891.1"	0	32631	0	2470	0
"NP_215892.1"	0	32630	0	2469	0
"NP_215893.1"	0	32629	0	2468	0
"NP_215894.1"	0	32628	0	2467	0
"NP_215895.1"	0	32627	0	2466	0
"NP_215896.1"	0	405	0	212	0
"NP_215897.1"	0	406	0	213	0
"NP_215898.1"	1	32625	1	2464	1
"NP_215899.1"	0	407	0	214	0
"NP_215901.1"	0	409	0	216	0
"NP_215904.1"	0	410	0	217	0
"NP_215905.1"	0	411	0	218	0
"NP_215906.1"	0	412	0	219	0
"NP_215907.1"	0	413	0	220	0
"NP_215908.1"	0	414	0	221	0
"NP_215909.1"	0	32624	0	2463	0
"NP_215913.1"	0	32622	0	2461	0
"NP_215914.1"	0	32621	0	2460	0
"NP_215915.1"	0	32620	0	2459	0
"NP_215916.1"	0	32619	0	2458	0
"NP_215917.1"	0	32618	0	2457	0
"NP_215918.1"	0	415	0	222	0
"NP_215919.1"	0	32617	0	2456	0
"NP_215920.1"	0	416	0	223	0
"NP_215921.1"	0	417	0	224	0
"NP_215922.1"	0	418	0	225	0
"NP_215923.1"	0	32616	0	2455	0
"NP_215924.1"	0	419	0	226	0
"NP_215925.1"	0	420	0	227	0
"NP_215926.1"	0	421	0	228	0
"NP_215927.1"	0	32615	0	2454	0
"NP_215928.1"	0	422	0	229	0
"NP_215929.1"	0	32614	0	2453	0
"NP_215930.1"	0	32613	0	2452	0
"NP_215931.1"	0	423	0	230	0
"NP_215932.2"	0	424	0	231	0
"NP_215933.1"	0	425	0	232	0
"NP_215934.1"	0	32612	0	2451	0
"NP_215935.1"	0	32611	0	2450	0
"NP_215936.1"	0	426	0	233	0
"NP_215937.1"	0	427	0	234	0
"NP_215938.1"	0	428	0	235	0
"NP_215939.1"	0	429	0	236	0
"NP_215940.1"	0	32610	0	2449	0
"NP_215941.1"	0	32609	0	2448	0
"NP_215942.1"	0	32608	0	2447	0
"NP_215943.1"	0	32607	0	2446	0
"NP_215944.1"	0	32605	0	2444	0
"NP_215945.1"	0	32604	0	2443	0
"NP_215947.1"	0	32603	0	2442	0
"NP_215948.1"	0	32602	0	2441	0
"NP_215949.1"	0	32601	0	2440	0
"NP_215950.1"	0	32600	0	2439	0
"NP_215951.1"	0	32599	0	2438	0
"NP_215952.1"	0	430	0	237	0
"NP_215953.1"	0	431	0	238	0
"NP_215954.1"	0	432	0	239	0
