"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"NP_212237.1"	0	9289	0	760	0
"NP_212238.2"	0	9290	0	761	0
"NP_212239.1"	0	9291	0	762	0
"NP_212240.2"	0	9292	0	763	0
"NP_212241.2"	0	9293	0	764	0
"NP_212242.1"	0	9294	0	765	0
"NP_212243.1"	0	9295	0	766	0
"NP_212244.1"	0	9296	0	767	0
"NP_212245.1"	0	9297	0	768	0
"NP_212246.1"	0	9298	0	769	0
"NP_212247.1"	0	9299	0	770	0
"NP_212248.1"	0	9300	0	771	0
"NP_212249.1"	0	9301	0	772	0
"NP_212250.2"	0	9302	0	773	0
"NP_212251.1"	0	9303	0	774	0
"NP_212252.2"	0	9304	0	775	0
"NP_212254.1"	0	9305	0	776	0
"NP_212255.1"	0	9306	0	777	0
"NP_212256.1"	0	9308	0	779	0
"NP_212257.1"	0	9309	0	780	0
"NP_212258.1"	0	9310	0	781	0
"NP_212259.1"	0	9311	0	782	0
"NP_212260.1"	0	9312	0	783	0
"NP_212261.2"	0	9313	0	784	0
"NP_212262.1"	0	9314	0	785	0
"NP_212263.1"	0	9315	0	786	0
"NP_212264.1"	0	9316	0	787	0
"NP_212265.1"	0	9317	0	788	0
"NP_212266.1"	0	9319	0	790	0
"NP_212267.1"	0	9320	0	791	0
"NP_212268.2"	0	9321	0	792	0
"NP_212269.2"	0	9322	0	793	0
"NP_212270.1"	0	9323	0	794	0
"NP_212271.1"	0	9324	0	795	0
"NP_212272.1"	0	9325	0	796	0
"NP_212273.2"	0	9326	0	797	0
"NP_212275.2"	0	9327	0	798	0
"NP_212276.2"	0	9328	0	799	0
"NP_212277.1"	0	9331	0	802	0
"NP_212278.1"	0	9332	0	803	0
"NP_212279.1"	0	9333	0	804	0
"NP_212280.1"	0	9334	0	805	0
"NP_212281.1"	1	9335	1	806	1
"NP_212285.1"	0	9336	0	807	0
"NP_212286.1"	0	9337	0	808	0
"NP_212287.2"	0	9338	0	809	0
"NP_212288.1"	0	9339	0	810	0
"NP_212289.1"	0	9340	0	811	0
"NP_212290.1"	0	9342	0	813	0
"NP_212291.2"	0	9343	0	814	0
"NP_212292.1"	0	9344	0	815	0
"NP_212293.1"	0	9345	0	816	0
"NP_212294.1"	0	9346	0	817	0
"NP_212295.2"	0	9347	0	818	0
"NP_212296.1"	0	9348	0	819	0
"NP_212297.1"	0	9349	0	820	0
"NP_212298.2"	0	9350	0	821	0
"NP_212299.1"	0	9351	0	822	0
"NP_212300.1"	0	9352	0	823	0
"NP_212301.2"	0	9353	0	824	0
"NP_212302.1"	0	9354	0	825	0
"NP_212303.2"	0	9355	0	826	0
"NP_212304.2"	0	9356	0	827	0
"NP_212305.1"	0	9357	0	828	0
"NP_212306.2"	0	9358	0	829	0
"NP_212308.1"	0	9359	0	830	0
"NP_212309.1"	0	9360	0	831	0
"NP_212310.2"	0	9361	0	832	0
"NP_212311.1"	0	9363	0	834	0
"NP_212312.2"	0	9364	0	835	0
"NP_212313.1"	0	9365	0	836	0
"NP_212314.1"	0	9366	0	837	0
"NP_212317.1"	0	9367	0	838	0
"NP_212318.1"	0	9368	0	839	0
"NP_212319.1"	0	9369	0	840	0
"NP_212320.1"	0	9370	0	841	0
"NP_212321.1"	0	9371	0	842	0
"NP_212323.1"	0	9372	0	843	0
"NP_212324.1"	0	9373	0	844	0
"NP_212326.2"	0	9374	0	845	0
"NP_212327.1"	0	9375	0	846	0
"NP_212328.1"	0	9376	0	847	0
"NP_212329.1"	0	9377	0	848	0
"NP_212331.1"	0	9378	0	849	0
"NP_212332.1"	0	9379	0	850	0
"NP_212334.2"	0	9380	0	851	0
"NP_212335.1"	0	9381	0	852	0
"NP_212336.1"	0	9382	0	853	0
"NP_212337.1"	0	9384	0	855	0
"NP_212338.2"	0	9385	0	856	0
"NP_212339.1"	0	9386	0	857	0
"NP_212340.2"	0	9387	0	858	0
"NP_212343.1"	0	9388	0	859	0
"NP_212345.1"	0	9389	0	860	0
"NP_212346.1"	0	9390	0	861	0
"NP_212347.1"	0	9391	0	862	0
"NP_212348.1"	0	9392	0	863	0
"NP_212349.2"	0	9393	0	864	0
"NP_212350.1"	0	9394	0	865	0
"NP_212351.2"	0	9395	0	866	0
"NP_212352.1"	0	9396	0	867	0
"NP_212353.1"	0	9397	0	868	0
"NP_212354.1"	0	9398	0	869	0
"NP_212355.2"	0	9399	0	870	0
"NP_212356.1"	0	9400	0	871	0
"NP_212359.1"	0	9401	0	872	0
"NP_212360.1"	0	9402	0	873	0
"NP_212361.1"	0	9403	0	874	0
"NP_212362.1"	0	9404	0	875	0
"NP_212363.1"	0	9405	0	876	0
"NP_212364.1"	0	9406	0	877	0
"NP_212365.1"	0	9407	0	878	0
"NP_212366.1"	0	9408	0	879	0
"NP_212367.2"	0	9409	0	880	0
"NP_212368.1"	0	9410	0	881	0
"NP_212369.1"	0	9411	0	882	0
"NP_212370.1"	0	9412	0	883	0
"NP_212371.1"	0	9413	0	884	0
"NP_212372.2"	0	9415	0	886	0
"NP_212373.2"	0	9416	0	887	0
"NP_212374.1"	0	9417	0	888	0
"NP_212375.1"	0	9418	0	889	0
"NP_212376.1"	0	9419	0	890	0
"NP_212377.1"	0	9420	0	891	0
"NP_212378.1"	0	9421	0	892	0
"NP_212379.1"	0	9422	0	893	0
"NP_212380.1"	0	9423	0	894	0
"NP_212381.1"	0	9424	0	895	0
"NP_212382.1"	0	9426	0	897	0
"NP_212383.1"	0	9427	0	898	0
"NP_212384.1"	0	9428	0	899	0
"NP_212385.1"	0	9429	0	900	0
"NP_212387.1"	0	9430	0	901	0
"NP_212388.1"	0	9431	0	902	0
"NP_212389.2"	0	9432	0	903	0
"NP_212390.1"	0	9433	0	904	0
"NP_212392.1"	0	9434	0	905	0
"NP_212393.2"	0	9435	0	906	0
"NP_212394.1"	0	9438	0	909	0
"NP_212395.2"	0	9439	0	910	0
"NP_212396.1"	0	9440	0	911	0
"NP_212397.3"	0	9441	0	912	0
"NP_212398.2"	0	9442	0	913	0
"NP_212399.1"	0	9443	0	914	0
"NP_212400.2"	0	9444	0	915	0
"NP_212401.1"	0	9445	0	916	0
"NP_212402.1"	0	9446	0	917	0
"NP_212403.1"	0	9447	0	918	0
"NP_212404.1"	0	9449	0	920	0
"NP_212405.1"	0	9450	0	921	0
"NP_212406.1"	0	9451	0	922	0
"NP_212407.2"	0	9452	0	923	0
"NP_212408.1"	0	9453	0	924	0
"NP_212409.1"	0	9454	0	925	0
"NP_212410.1"	0	9455	0	926	0
"NP_212411.1"	0	9456	0	927	0
"NP_212412.1"	0	9457	0	928	0
"NP_212413.1"	0	9458	0	929	0
"NP_212414.1"	0	9460	0	931	0
"NP_212415.1"	0	9461	0	932	0
"NP_212416.1"	0	9462	0	933	0
"NP_212417.1"	0	9463	0	934	0
"NP_212418.1"	0	9464	0	935	0
"NP_212419.2"	0	9465	0	936	0
"NP_212420.2"	0	9466	0	937	0
"NP_212421.1"	0	9467	0	938	0
"NP_212422.1"	0	9468	0	939	0
"NP_212423.1"	0	9469	0	940	0
"NP_212424.1"	0	9471	0	942	0
"NP_212425.1"	0	9472	0	943	0
"NP_212426.1"	0	9473	0	944	0
"NP_212427.1"	0	9474	0	945	0
"NP_212428.1"	0	9475	0	946	0
"NP_212429.2"	0	9476	0	947	0
"NP_212430.1"	0	9477	0	948	0
"NP_212431.2"	0	9478	0	949	0
"NP_212432.1"	0	9479	0	950	0
"NP_212433.2"	0	9480	0	951	0
"NP_212434.1"	0	9482	0	953	0
"NP_212435.1"	0	9483	0	954	0
"NP_212436.2"	0	9484	0	955	0
"NP_212437.1"	0	9485	0	956	0
"NP_212438.1"	0	9486	0	957	0
"NP_212439.1"	0	9487	0	958	0
"NP_212440.1"	0	9488	0	959	0
"NP_212441.1"	0	9489	0	960	0
"NP_212442.1"	0	9490	0	961	0
"NP_212443.2"	0	9491	0	962	0
"NP_212445.2"	0	9493	0	964	0
"NP_212446.1"	0	9494	0	965	0
"NP_212447.2"	0	9495	0	966	0
"NP_212448.1"	0	9496	0	967	0
"NP_212449.1"	0	9497	0	968	0
"NP_212450.1"	0	9498	0	969	0
"NP_212451.1"	0	9499	0	970	0
"NP_212452.1"	0	9500	0	971	0
"NP_212453.1"	0	9501	0	972	0
"NP_212455.1"	0	9502	0	973	0
"NP_212456.1"	0	9504	0	975	0
"NP_212457.1"	0	9505	0	976	0
"NP_212458.1"	0	9506	0	977	0
"NP_212459.1"	0	9507	0	978	0
"NP_212460.1"	0	9508	0	979	0
"NP_212461.1"	0	9509	0	980	0
"NP_212462.2"	0	9510	0	981	0
"NP_212464.1"	0	9511	0	982	0
"NP_212465.1"	0	9512	0	983	0
"NP_212466.1"	0	9513	0	984	0
"NP_212467.1"	0	9515	0	986	0
"NP_212468.1"	0	9516	0	987	0
"NP_212469.1"	0	9517	0	988	0
"NP_212471.1"	0	9518	0	989	0
"NP_212472.1"	0	9519	0	990	0
"NP_212473.1"	0	9520	0	991	0
"NP_212474.1"	0	9521	0	992	0
"NP_212475.1"	0	9522	0	993	0
"NP_212476.2"	0	9523	0	994	0
"NP_212477.1"	0	9524	0	995	0
"NP_212478.2"	0	9526	0	997	0
"NP_212479.1"	0	9527	0	998	0
"NP_212480.1"	0	9528	0	999	0
"NP_212481.2"	0	9529	0	1000	0
"NP_212482.1"	0	9530	0	1001	0
"NP_212483.1"	0	9531	0	1002	0
"NP_212484.1"	0	9532	0	1003	0
"NP_212485.2"	0	9533	0	1004	0
"NP_212486.1"	0	9534	0	1005	0
"NP_212487.1"	0	9535	0	1006	0
"NP_212488.2"	0	9537	0	1008	0
"NP_212489.1"	0	9538	0	1009	0
"NP_212492.1"	0	9539	0	1010	0
"NP_212494.1"	0	9540	0	1011	0
"NP_212495.1"	0	9541	0	1012	0
"NP_212496.1"	0	9542	0	1013	0
"NP_212497.1"	0	9543	0	1014	0
"NP_212498.1"	0	9544	0	1015	0
"NP_212499.1"	0	9545	0	1016	0
"NP_212500.1"	0	9546	0	1017	0
"NP_212501.1"	0	9548	0	1019	0
"NP_212502.2"	0	9549	0	1020	0
"NP_212503.2"	0	9550	0	1021	0
"NP_212504.1"	0	9551	0	1022	0
"NP_212505.1"	0	9552	0	1023	0
"NP_212506.1"	0	9553	0	1024	0
"NP_212507.1"	0	9554	0	1025	0
"NP_212508.1"	0	9555	0	1026	0
"NP_212509.1"	0	9556	0	1027	0
"NP_212510.1"	0	9557	0	1028	0
"NP_212511.2"	0	9558	0	1029	0
"NP_212512.1"	0	9559	0	1030	0
"NP_212513.2"	0	9560	0	1031	0
"NP_212514.1"	0	9561	0	1032	0
"NP_212515.1"	0	9562	0	1033	0
"NP_212516.1"	0	9563	0	1034	0
"NP_212517.1"	1	9564	1	1035	1
"NP_212518.1"	0	9565	0	1036	0
"NP_212519.2"	0	9566	0	1037	0
"NP_212520.1"	0	9567	0	1038	0
"NP_212521.1"	0	94	0	6	0
"NP_212522.1"	0	9568	0	1039	0
"NP_212524.1"	0	9569	0	1040	0
"NP_212525.2"	0	9570	0	1041	0
"NP_212526.1"	0	9571	0	1042	0
"NP_212527.1"	0	9572	0	1043	0
"NP_212528.1"	0	9573	0	1044	0
"NP_212529.1"	0	9574	0	1045	0
"NP_212530.1"	0	9575	0	1046	0
"NP_212531.1"	0	9576	0	1047	0
"NP_212532.1"	0	9577	0	1048	0
"NP_212533.1"	0	9578	0	1049	0
"NP_212534.1"	0	9579	0	1050	0
"NP_212535.1"	0	9580	0	1051	0
"NP_212536.1"	0	9581	0	1052	0
"NP_212537.2"	0	9582	0	1053	0
"NP_212538.1"	0	9583	0	1054	0
"NP_212539.1"	0	9584	0	1055	0
"NP_212540.1"	0	9585	0	1056	0
"NP_212541.1"	0	9586	0	1057	0
"NP_212542.1"	0	9587	0	1058	0
"NP_212543.1"	0	9588	0	1059	0
"NP_212546.1"	0	9589	0	1060	0
"NP_212547.2"	0	9590	0	1061	0
"NP_212548.1"	0	9591	0	1062	0
"NP_212549.1"	0	9592	0	1063	0
"NP_212550.1"	0	9593	0	1064	0
"NP_212551.1"	0	9594	0	1065	0
"NP_212552.1"	0	9595	0	1066	0
"NP_212553.1"	0	9596	0	1067	0
"NP_212554.1"	0	9597	0	1068	0
"NP_212555.1"	0	9598	0	1069	0
"NP_212556.1"	0	9599	0	1070	0
"NP_212560.2"	0	9600	0	1071	0
"NP_212561.2"	0	9601	0	1072	0
"NP_212562.1"	0	9602	0	1073	0
"NP_212563.1"	0	9603	0	1074	0
"NP_212564.2"	0	9604	0	1075	0
"NP_212565.1"	0	9605	0	1076	0
"NP_212568.1"	0	9606	0	1077	0
"NP_212569.1"	0	9608	0	1079	0
"NP_212570.2"	0	9609	0	1080	0
"NP_212571.1"	0	9610	0	1081	0
"NP_212572.1"	0	9611	0	1082	0
"NP_212573.1"	0	9612	0	1083	0
"NP_212574.1"	0	127	0	9	0
"NP_212575.1"	0	9613	0	1084	0
"NP_212577.1"	0	9614	0	1085	0
"NP_212578.1"	0	9615	0	1086	0
"NP_212579.1"	0	9616	0	1087	0
"NP_212580.2"	0	9618	0	1089	0
"NP_212581.1"	0	9619	0	1090	0
"NP_212582.1"	0	9620	0	1091	0
"NP_212583.1"	0	9621	0	1092	0
"NP_212584.1"	0	9622	0	1093	0
"NP_212585.1"	0	9623	0	1094	0
"NP_212586.2"	0	9624	0	1095	0
"NP_212587.1"	0	9625	0	1096	0
"NP_212588.1"	0	9626	0	1097	0
"NP_212589.1"	0	9627	0	1098	0
"NP_212590.1"	0	9629	0	1100	0
"NP_212591.2"	0	9630	0	1101	0
"NP_212593.1"	0	9631	0	1102	0
"NP_212594.1"	0	9632	0	1103	0
"NP_212595.1"	0	9633	0	1104	0
"NP_212596.2"	0	9634	0	1105	0
"NP_212597.1"	0	9635	0	1106	0
"NP_212598.1"	0	9636	0	1107	0
"NP_212599.1"	0	9637	0	1108	0
"NP_212600.2"	0	9638	0	1109	0
"NP_212601.1"	0	9640	0	1111	0
"NP_212602.1"	0	9641	0	1112	0
"NP_212603.1"	0	9642	0	1113	0
"NP_212605.1"	0	9643	0	1114	0
"NP_212606.2"	0	9644	0	1115	0
"NP_212607.1"	0	9645	0	1116	0
"NP_212609.2"	0	9646	0	1117	0
"NP_212610.2"	0	9647	0	1118	0
"NP_212611.1"	0	9648	0	1119	0
"NP_212612.1"	0	9649	0	1120	0
"NP_212613.1"	0	8596	0	67	0
"NP_212614.2"	0	8597	0	68	0
"NP_212615.1"	0	8598	0	69	0
"NP_212616.1"	0	8599	0	70	0
"NP_212617.1"	0	8600	0	71	0
"NP_212618.1"	0	8601	0	72	0
"NP_212619.1"	0	8602	0	73	0
"NP_212620.2"	0	8603	0	74	0
"NP_212621.1"	0	8604	0	75	0
"NP_212622.2"	0	8605	0	76	0
"NP_212623.1"	0	8607	0	78	0
"NP_212624.1"	0	8608	0	79	0
"NP_212625.2"	0	8609	0	80	0
"NP_212626.1"	0	8610	0	81	0
"NP_212627.1"	0	8611	0	82	0
"NP_212628.1"	0	8612	0	83	0
"NP_212629.1"	0	8613	0	84	0
"NP_212630.1"	0	8614	0	85	0
"NP_212631.1"	0	8615	0	86	0
"NP_212632.1"	0	8616	0	87	0
"NP_212633.1"	0	8618	0	89	0
"NP_212634.1"	0	8619	0	90	0
"NP_212635.2"	0	8620	0	91	0
"NP_212636.2"	0	8621	0	92	0
"NP_212637.1"	0	8622	0	93	0
"NP_212638.1"	0	8623	0	94	0
"NP_212639.1"	0	8624	0	95	0
"NP_212641.2"	0	8625	0	96	0
"NP_212642.1"	0	8626	0	97	0
"NP_212643.1"	0	8627	0	98	0
"NP_212646.1"	0	8629	0	100	0
"NP_212648.1"	0	8630	0	101	0
"NP_212651.1"	0	8631	0	102	0
"NP_212652.1"	1	8632	1	103	1
"NP_212653.1"	0	8633	0	104	0
"NP_212658.1"	0	8634	0	105	0
"NP_212659.1"	0	8635	0	106	0
"NP_212660.1"	0	8636	0	107	0
"NP_212661.2"	0	8637	0	108	0
"NP_212662.1"	0	8638	0	109	0
"NP_212667.1"	0	8639	0	110	0
"NP_212668.1"	0	8640	0	111	0
"NP_212669.1"	0	8641	0	112	0
"NP_212670.1"	0	8642	0	113	0
"NP_212671.1"	0	8643	0	114	0
"NP_212672.1"	0	8644	0	115	0
"NP_212673.1"	0	8645	0	116	0
"NP_212674.1"	0	8646	0	117	0
"NP_212677.2"	0	8647	0	118	0
"NP_212678.1"	0	8648	0	119	0
"NP_212679.1"	0	8650	0	121	0
"NP_212680.1"	0	8651	0	122	0
"NP_212681.1"	0	8652	0	123	0
"NP_212682.1"	0	8653	0	124	0
"NP_212683.1"	0	8654	0	125	0
"NP_212684.1"	0	8655	0	126	0
"NP_212685.2"	0	8656	0	127	0
"NP_212686.1"	0	8657	0	128	0
"NP_212688.2"	0	8658	0	129	0
"NP_212689.1"	0	8659	0	130	0
"NP_212690.1"	0	8661	0	132	0
"NP_212691.1"	0	8662	0	133	0
"NP_212692.1"	0	8663	0	134	0
"NP_212693.1"	0	8664	0	135	0
"NP_212694.2"	0	8665	0	136	0
"NP_212695.1"	0	8666	0	137	0
"NP_212696.1"	0	8667	0	138	0
"NP_212697.2"	0	8668	0	139	0
"NP_212698.1"	0	8669	0	140	0
"NP_212699.1"	0	8670	0	141	0
"NP_212700.1"	0	8672	0	143	0
"NP_212701.1"	0	8673	0	144	0
"NP_212702.1"	0	8674	0	145	0
"NP_212703.1"	0	8675	0	146	0
"NP_212704.1"	0	8676	0	147	0
"NP_212705.1"	0	8677	0	148	0
"NP_212706.1"	0	8678	0	149	0
"NP_212708.1"	0	8679	0	150	0
"NP_212709.1"	0	8680	0	151	0
"NP_212710.2"	0	8681	0	152	0
"NP_212711.1"	0	8683	0	154	0
"NP_212712.1"	0	8684	0	155	0
"NP_212713.1"	0	8685	0	156	0
"NP_212714.1"	0	8686	0	157	0
"NP_212715.1"	0	8687	0	158	0
"NP_212716.1"	0	8688	0	159	0
"NP_212717.1"	0	8689	0	160	0
"NP_212718.2"	0	8690	0	161	0
"NP_212719.1"	0	8691	0	162	0
"NP_212720.1"	0	8692	0	163	0
"NP_212721.1"	0	8693	0	164	0
"NP_212722.1"	0	8694	0	165	0
"NP_212724.1"	0	8695	0	166	0
"NP_212725.1"	0	8696	0	167	0
"NP_212726.1"	0	8697	0	168	0
"NP_212727.1"	0	8698	0	169	0
"NP_212728.2"	0	8699	0	170	0
"NP_212729.1"	0	8700	0	171	0
"NP_212730.1"	0	8701	0	172	0
"NP_212731.1"	0	8702	0	173	0
"NP_212732.1"	0	8705	0	176	0
"NP_212733.1"	0	8706	0	177	0
"NP_212734.1"	0	8707	0	178	0
"NP_212735.1"	0	8708	0	179	0
"NP_212736.1"	0	8709	0	180	0
"NP_212737.1"	1	8710	1	181	1
"NP_212738.1"	0	8711	0	182	0
"NP_212739.2"	0	8712	0	183	0
"NP_212740.1"	0	8713	0	184	0
"NP_212741.1"	0	8714	0	185	0
"NP_212742.1"	0	8716	0	187	0
"NP_212744.1"	0	8717	0	188	0
"NP_212745.2"	0	8718	0	189	0
"NP_212746.1"	0	8719	0	190	0
"NP_212747.2"	0	8720	0	191	0
"NP_212748.1"	0	8721	0	192	0
"NP_212749.2"	0	8722	0	193	0
"NP_212750.1"	0	8723	0	194	0
"NP_212751.1"	0	8724	0	195	0
"NP_212752.1"	0	8725	0	196	0
"NP_212753.2"	0	8727	0	198	0
"NP_212754.2"	0	8728	0	199	0
"NP_212755.1"	0	8729	0	200	0
"NP_212756.2"	0	8730	0	201	0
"NP_212757.1"	0	8731	0	202	0
"NP_212758.1"	0	8732	0	203	0
"NP_212759.2"	0	8733	0	204	0
"NP_212760.1"	0	8734	0	205	0
"NP_212762.1"	0	8735	0	206	0
"NP_212763.2"	0	8736	0	207	0
"NP_212764.1"	0	8738	0	209	0
"NP_212765.1"	0	8739	0	210	0
"NP_212766.1"	0	8740	0	211	0
"NP_212767.1"	0	8741	0	212	0
"NP_212769.2"	0	8742	0	213	0
"NP_212770.1"	0	8743	0	214	0
"NP_212771.2"	0	8744	0	215	0
"NP_212772.1"	0	8745	0	216	0
"NP_212773.1"	0	8746	0	217	0
"NP_212774.1"	0	8747	0	218	0
"NP_212775.2"	0	8748	0	219	0
"NP_212776.1"	0	8749	0	220	0
"NP_212777.1"	0	8750	0	221	0
"NP_212778.1"	0	8751	0	222	0
"NP_212779.1"	0	8752	0	223	0
"NP_212780.1"	0	8753	0	224	0
"NP_212781.1"	0	8754	0	225	0
"NP_212783.1"	1	8755	1	226	1
"NP_212784.2"	0	8756	0	227	0
"NP_212785.1"	0	8757	0	228	0
"NP_212786.1"	0	8759	0	230	0
"NP_212787.1"	0	8760	0	231	0
"NP_212788.1"	0	8761	0	232	0
"NP_212789.1"	0	8762	0	233	0
"NP_212790.1"	0	8763	0	234	0
"NP_212791.1"	0	8764	0	235	0
"NP_212792.2"	0	8765	0	236	0
"NP_212793.1"	0	8766	0	237	0
"NP_212794.1"	0	8767	0	238	0
"NP_212795.2"	0	8768	0	239	0
"NP_212796.1"	0	8769	0	240	0
"NP_212797.1"	0	8770	0	241	0
"NP_212798.2"	0	8771	0	242	0
"NP_212799.1"	0	8772	0	243	0
"NP_212800.2"	0	8773	0	244	0
"NP_212801.1"	0	8774	0	245	0
"NP_212802.2"	0	8775	0	246	0
"NP_212803.1"	0	8776	0	247	0
"NP_212804.1"	0	8777	0	248	0
"NP_212805.1"	0	8778	0	249	0
"NP_212806.1"	0	8780	0	251	0
"NP_212807.1"	0	8781	0	252	0
"NP_212808.1"	0	8782	0	253	0
"NP_212809.1"	0	8783	0	254	0
"NP_212810.1"	0	8784	0	255	0
"NP_212811.1"	0	8785	0	256	0
"NP_212812.1"	0	8786	0	257	0
"NP_212813.2"	0	8787	0	258	0
"NP_212814.1"	0	8788	0	259	0
"NP_212815.2"	0	8789	0	260	0
"NP_212816.1"	0	8790	0	261	0
"NP_212817.1"	0	8791	0	262	0
"NP_212818.2"	0	8792	0	263	0
"NP_212819.1"	0	8793	0	264	0
"NP_212820.1"	0	8794	0	265	0
"NP_212821.1"	0	8795	0	266	0
"NP_212822.1"	0	8796	0	267	0
"NP_212823.1"	0	8797	0	268	0
"NP_212824.2"	0	8798	0	269	0
"NP_212825.1"	0	8799	0	270	0
"NP_212827.1"	0	8800	0	271	0
"NP_212828.2"	0	8801	0	272	0
"NP_212829.1"	0	8802	0	273	0
"NP_212830.1"	0	8803	0	274	0
"NP_212831.1"	0	8804	0	275	0
"NP_212832.1"	0	8805	0	276	0
"NP_212833.1"	0	8806	0	277	0
"NP_212835.1"	0	8807	0	278	0
"NP_212836.1"	0	8808	0	279	0
"NP_212837.1"	0	8809	0	280	0
"NP_212838.1"	0	8811	0	282	0
"NP_212839.2"	0	8812	0	283	0
"NP_212840.1"	0	8813	0	284	0
"NP_212841.2"	0	8814	0	285	0
"NP_212842.1"	0	8815	0	286	0
"NP_212843.1"	0	8816	0	287	0
"NP_212846.1"	0	8817	0	288	0
"NP_212847.2"	0	8818	0	289	0
"NP_212848.1"	0	8819	0	290	0
"NP_212849.2"	0	8820	0	291	0
"NP_212850.2"	0	8822	0	293	0
"NP_212851.1"	0	8823	0	294	0
"NP_212852.2"	0	8824	0	295	0
"NP_212853.2"	0	8825	0	296	0
"NP_212855.1"	0	8826	0	297	0
"NP_212856.2"	0	8827	0	298	0
"NP_212859.2"	0	8828	0	299	0
"NP_212860.1"	0	8829	0	300	0
"NP_212861.2"	0	8830	0	301	0
"NP_212862.2"	0	8831	0	302	0
"NP_212863.1"	0	8833	0	304	0
"NP_212864.2"	0	8834	0	305	0
"NP_212865.1"	0	8835	0	306	0
"NP_212866.1"	0	8836	0	307	0
"NP_212867.2"	0	8837	0	308	0
"NP_212868.1"	0	8838	0	309	0
"NP_212869.2"	0	8839	0	310	0
"NP_212871.2"	0	8840	0	311	0
"NP_212872.1"	0	8841	0	312	0
"NP_212874.1"	0	8842	0	313	0
"NP_212875.2"	0	8844	0	315	0
"NP_212876.2"	0	8845	0	316	0
"NP_212877.1"	0	8846	0	317	0
"NP_212878.1"	1	8847	1	318	1
"NP_212879.2"	0	8848	0	319	0
"NP_212880.1"	0	8849	0	320	0
"NP_212881.1"	0	8850	0	321	0
"NP_212882.1"	0	8851	0	322	0
"NP_212883.2"	0	8852	0	323	0
"NP_212885.2"	0	8853	0	324	0
"NP_212888.1"	0	8855	0	326	0
"NP_212889.1"	0	8856	0	327	0
"NP_212890.1"	0	8857	0	328	0
"NP_212891.2"	0	8858	0	329	0
"NP_212892.2"	0	8859	0	330	0
"NP_212893.1"	0	8860	0	331	0
"NP_212894.2"	0	8861	0	332	0
"NP_212898.1"	0	8862	0	333	0
"NP_212899.1"	0	8863	0	334	0
"NP_212900.1"	0	8864	0	335	0
"NP_212901.1"	0	8866	0	337	0
"NP_212902.1"	0	8867	0	338	0
"NP_212903.1"	0	8868	0	339	0
"NP_212904.1"	0	8869	0	340	0
"NP_212905.1"	0	8870	0	341	0
"NP_212906.1"	0	8871	0	342	0
"NP_212907.1"	0	8872	0	343	0
"NP_212908.1"	0	8873	0	344	0
"NP_212909.2"	0	8874	0	345	0
"NP_212910.2"	0	8875	0	346	0
"NP_212911.1"	0	8877	0	348	0
"NP_212912.1"	0	8878	0	349	0
"NP_212913.3"	0	8879	0	350	0
"NP_212914.1"	0	8880	0	351	0
"NP_212915.1"	0	8881	0	352	0
"NP_212916.2"	0	8882	0	353	0
"NP_212917.1"	0	8883	0	354	0
"NP_212918.2"	0	8884	0	355	0
"NP_212919.1"	0	8885	0	356	0
"NP_212920.2"	0	8886	0	357	0
"NP_212921.1"	0	8888	0	359	0
"NP_212922.1"	0	8889	0	360	0
"NP_212923.1"	0	8890	0	361	0
"NP_212924.2"	0	8891	0	362	0
"NP_212925.1"	0	8892	0	363	0
"NP_212926.1"	0	8893	0	364	0
"NP_212927.2"	0	8894	0	365	0
"NP_212929.1"	0	8895	0	366	0
"NP_212930.2"	0	8896	0	367	0
"NP_212931.1"	0	8897	0	368	0
"NP_212932.1"	0	8899	0	370	0
"NP_212933.1"	0	8900	0	371	0
"NP_212934.1"	0	8901	0	372	0
"NP_212935.1"	0	8902	0	373	0
"NP_212936.2"	0	8903	0	374	0
"NP_212937.1"	0	8904	0	375	0
"NP_212938.1"	0	8905	0	376	0
"NP_212939.2"	0	8906	0	377	0
"NP_212940.1"	0	8907	0	378	0
"NP_212941.1"	0	8908	0	379	0
"NP_212942.1"	0	8910	0	381	0
"NP_212943.1"	0	8911	0	382	0
"NP_212944.2"	0	8912	0	383	0
"NP_212945.1"	0	8913	0	384	0
"NP_212946.1"	0	8914	0	385	0
"NP_212948.1"	0	8915	0	386	0
"NP_212950.2"	0	8916	0	387	0
"NP_212951.1"	0	8917	0	388	0
"NP_212952.1"	0	8918	0	389	0
"NP_212953.1"	0	8919	0	390	0
"NP_212954.1"	0	8922	0	393	0
"NP_212955.1"	0	8923	0	394	0
"NP_212957.1"	0	8924	0	395	0
"NP_212958.2"	0	8925	0	396	0
"NP_212959.2"	0	8926	0	397	0
"NP_212960.1"	0	8927	0	398	0
"NP_212961.1"	0	8928	0	399	0
"NP_212962.1"	0	8929	0	400	0
"NP_212963.1"	0	8930	0	401	0
"NP_212964.2"	0	8931	0	402	0
"NP_212965.2"	0	8933	0	404	0
"NP_212966.1"	0	8934	0	405	0
"NP_212967.1"	0	8935	0	406	0
"NP_212968.1"	0	8936	0	407	0
"NP_212969.2"	0	8937	0	408	0
"NP_212971.1"	0	8938	0	409	0
"NP_212972.1"	0	8939	0	410	0
"NP_212973.2"	0	8940	0	411	0
"NP_212974.1"	0	8941	0	412	0
"NP_212975.1"	0	8942	0	413	0
