"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"NP_819777.1"	0	14146	0	1405	0
"NP_819778.2"	0	14147	0	1406	0
"NP_819779.1"	1	14148	1	1407	1
"NP_819780.1"	1	14149	1	1408	1
"NP_819781.1"	0	14150	0	1409	0
"NP_819782.2"	0	14151	0	1410	0
"NP_819783.2"	0	14152	0	1411	0
"NP_819784.1"	1	14153	1	1412	1
"NP_819785.1"	0	14154	0	1413	0
"NP_819786.1"	0	14155	0	1414	0
"NP_819787.2"	0	14157	0	1416	0
"NP_819788.1"	0	14158	0	1417	0
"NP_819789.1"	0	14159	0	1418	0
"NP_819790.2"	0	14160	0	1419	0
"NP_819791.1"	0	14161	0	1420	0
"NP_819792.2"	0	14162	0	1421	0
"NP_819793.1"	0	14163	0	1422	0
"NP_819794.1"	0	14164	0	1423	0
"NP_819795.1"	0	14165	0	1424	0
"NP_819796.1"	1	14166	1	1425	1
"NP_819797.1"	0	14167	0	1426	0
"NP_819798.1"	1	14168	1	1427	1
"NP_819799.2"	0	14169	0	1428	0
"NP_819801.1"	0	3874	0	29	0
"NP_819802.1"	1	14170	1	1429	1
"NP_819803.1"	0	14171	0	1430	0
"NP_819804.1"	0	14172	0	1431	0
"NP_819806.2"	0	14173	0	1432	0
"NP_819807.2"	0	14174	0	1433	0
"NP_819808.1"	0	14175	0	1434	0
"NP_819809.2"	0	14177	0	1436	0
"NP_819812.2"	0	14178	0	1437	0
"NP_819813.1"	0	14179	0	1438	0
"NP_819814.1"	0	14180	0	1439	0
"NP_819815.2"	0	14181	0	1440	0
"NP_819816.1"	0	14182	0	1441	0
"NP_819817.1"	0	14183	0	1442	0
"NP_819818.1"	0	14184	0	1443	0
"NP_819819.1"	0	14185	0	1444	0
"NP_819820.1"	1	14186	1	1445	1
"NP_819821.1"	0	14188	0	1447	0
"NP_819822.2"	0	14189	0	1448	0
"NP_819823.1"	1	14190	1	1449	1
"NP_819824.1"	0	14191	0	1450	0
"NP_819825.2"	0	14192	0	1451	0
"NP_819826.1"	0	14193	0	1452	0
"NP_819827.1"	0	14194	0	1453	0
"NP_819828.1"	0	14195	0	1454	0
"NP_819829.2"	0	14196	0	1455	0
"NP_819830.1"	0	14197	0	1456	0
"NP_819831.1"	0	14199	0	1458	0
"NP_819832.1"	0	14200	0	1459	0
"NP_819833.1"	0	14201	0	1460	0
"NP_819837.2"	0	14202	0	1461	0
"NP_819838.1"	0	14203	0	1462	0
"NP_819839.1"	0	14204	0	1463	0
"NP_819842.1"	0	14205	0	1464	0
"NP_819843.1"	0	14206	0	1465	0
"NP_819844.1"	0	14207	0	1466	0
"NP_819845.1"	0	14208	0	1467	0
"NP_819846.1"	0	14211	0	1470	0
"NP_819847.1"	0	14212	0	1471	0
"NP_819848.1"	0	14213	0	1472	0
"NP_819849.2"	0	14214	0	1473	0
"NP_819850.1"	0	14215	0	1474	0
"NP_819851.1"	0	14216	0	1475	0
"NP_819852.1"	0	14217	0	1476	0
"NP_819853.1"	0	14218	0	1477	0
"NP_819854.1"	0	14219	0	1478	0
"NP_819855.1"	0	14220	0	1479	0
"NP_819856.2"	0	14222	0	1481	0
"NP_819857.1"	0	14223	0	1482	0
"NP_819858.2"	0	14224	0	1483	0
"NP_819859.1"	0	14225	0	1484	0
"NP_819860.1"	0	14226	0	1485	0
"NP_819861.1"	0	14227	0	1486	0
"NP_819862.1"	0	14228	0	1487	0
"NP_819863.2"	0	14229	0	1488	0
"NP_819864.2"	0	14230	0	1489	0
"NP_819865.1"	0	14231	0	1490	0
"NP_819866.1"	0	14233	0	1492	0
"NP_819867.1"	0	14234	0	1493	0
"NP_819868.1"	0	14235	0	1494	0
"NP_819869.1"	0	14236	0	1495	0
"NP_819870.2"	0	14237	0	1496	0
"NP_819871.1"	0	14238	0	1497	0
"NP_819872.1"	0	14239	0	1498	0
"NP_819873.2"	1	14240	1	1499	1
"NP_819874.1"	0	14241	0	1500	0
"NP_819875.2"	0	14242	0	1501	0
"NP_819876.1"	0	14244	0	1503	0
"NP_819877.1"	0	14245	0	1504	0
"NP_819878.1"	0	14246	0	1505	0
"NP_819879.2"	0	14247	0	1506	0
"NP_819882.1"	0	14248	0	1507	0
"NP_819883.1"	0	14249	0	1508	0
"NP_819884.1"	0	14250	0	1509	0
"NP_819885.1"	0	14251	0	1510	0
"NP_819886.2"	0	14252	0	1511	0
"NP_819887.1"	0	14253	0	1512	0
"NP_819888.1"	0	14255	0	1514	0
"NP_819889.1"	0	14256	0	1515	0
"NP_819890.1"	0	14257	0	1516	0
"NP_819891.1"	0	14258	0	1517	0
"NP_819892.1"	0	14259	0	1518	0
"NP_819893.1"	0	14260	0	1519	0
"NP_819894.1"	0	14261	0	1520	0
"NP_819895.1"	0	14262	0	1521	0
"NP_819898.2"	0	14263	0	1522	0
"NP_819899.1"	0	14264	0	1523	0
"NP_819900.1"	0	14266	0	1525	0
"NP_819901.1"	1	14267	1	1526	1
"NP_819902.2"	0	14268	0	1527	0
"NP_819903.1"	0	14269	0	1528	0
"NP_819904.1"	0	14270	0	1529	0
"NP_819905.2"	0	14271	0	1530	0
"NP_819906.1"	0	14272	0	1531	0
"NP_819907.1"	1	14273	1	1532	1
"NP_819908.1"	0	14274	0	1533	0
"NP_819909.1"	0	14275	0	1534	0
"NP_819910.2"	0	14277	0	1536	0
"NP_819911.1"	0	14278	0	1537	0
"NP_819912.1"	0	14279	0	1538	0
"NP_819913.1"	1	14280	1	1539	1
"NP_819915.1"	0	14281	0	1540	0
"NP_819919.1"	0	14282	0	1541	0
"NP_819920.1"	0	14283	0	1542	0
"NP_819921.1"	0	14284	0	1543	0
"NP_819922.1"	0	14285	0	1544	0
"NP_819923.1"	0	14286	0	1545	0
"NP_819924.1"	0	14288	0	1547	0
"NP_819925.1"	0	14289	0	1548	0
"NP_819926.2"	0	14290	0	1549	0
"NP_819927.1"	0	14291	0	1550	0
"NP_819928.1"	0	14292	0	1551	0
"NP_819929.1"	0	14293	0	1552	0
"NP_819930.1"	0	14294	0	1553	0
"NP_819931.1"	0	14295	0	1554	0
"NP_819932.1"	0	14296	0	1555	0
"NP_819933.1"	0	14297	0	1556	0
"NP_819934.1"	0	14299	0	1558	0
"NP_819935.1"	0	14300	0	1559	0
"NP_819936.1"	0	14301	0	1560	0
"NP_819937.1"	0	14302	0	1561	0
"NP_819938.1"	0	14303	0	1562	0
"NP_819939.1"	0	14304	0	1563	0
"NP_819940.1"	0	14305	0	1564	0
"NP_819941.1"	0	14306	0	1565	0
"NP_819942.1"	0	14307	0	1566	0
"NP_819943.1"	0	14308	0	1567	0
"NP_819944.2"	0	14310	0	1569	0
"NP_819945.2"	0	14311	0	1570	0
"NP_819946.1"	0	14312	0	1571	0
"NP_819947.1"	0	14313	0	1572	0
"NP_819948.1"	1	14314	1	1573	1
"NP_819949.1"	0	14315	0	1574	0
"NP_819950.2"	0	14316	0	1575	0
"NP_819951.2"	0	14317	0	1576	0
"NP_819952.1"	0	14318	0	1577	0
"NP_819953.1"	0	14319	0	1578	0
"NP_819954.1"	0	14322	0	1581	0
"NP_819955.2"	0	14323	0	1582	0
"NP_819956.1"	0	14324	0	1583	0
"NP_819957.1"	0	14325	0	1584	0
"NP_819958.1"	0	14326	0	1585	0
"NP_819959.1"	0	14327	0	1586	0
"NP_819960.1"	0	14328	0	1587	0
"NP_819961.1"	1	14329	1	1588	1
"NP_819962.2"	0	14330	0	1589	0
"NP_819963.1"	0	14331	0	1590	0
"NP_819964.1"	0	3874	0	29	0
"NP_819965.1"	0	14333	0	1592	0
"NP_819966.1"	0	14334	0	1593	0
"NP_819967.1"	0	14335	0	1594	0
"NP_819968.1"	0	14336	0	1595	0
"NP_819969.2"	0	14337	0	1596	0
"NP_819970.1"	0	14338	0	1597	0
"NP_819971.2"	0	14339	0	1598	0
"NP_819972.2"	0	14340	0	1599	0
"NP_819973.1"	0	14341	0	1600	0
"NP_819974.1"	0	14343	0	1602	0
"NP_819975.2"	0	14344	0	1603	0
"NP_819976.1"	1	14345	1	1604	1
"NP_819978.1"	0	14346	0	1605	0
"NP_819979.1"	0	14347	0	1606	0
"NP_819980.1"	0	14348	0	1607	0
"NP_819981.1"	0	14349	0	1608	0
"NP_819982.1"	0	14350	0	1609	0
"NP_819983.2"	0	14351	0	1610	0
"NP_819984.1"	0	14352	0	1611	0
"NP_819985.1"	0	14354	0	1613	0
"NP_819986.1"	0	14355	0	1614	0
"NP_819987.1"	0	14356	0	1615	0
"NP_819988.1"	0	14357	0	1616	0
"NP_819989.1"	0	14358	0	1617	0
"NP_819990.1"	0	14359	0	1618	0
"NP_819991.1"	0	14360	0	1619	0
"NP_819992.1"	0	14361	0	1620	0
"NP_819993.2"	0	14362	0	1621	0
"NP_819994.2"	0	14363	0	1622	0
"NP_819995.1"	0	14365	0	1624	0
"NP_820000.1"	0	14366	0	1625	0
"NP_820001.1"	0	14367	0	1626	0
"NP_820002.2"	0	14368	0	1627	0
"NP_820003.1"	0	14369	0	1628	0
"NP_820004.2"	0	14370	0	1629	0
"NP_820005.1"	0	14371	0	1630	0
"NP_820006.2"	0	14372	0	1631	0
"NP_820007.1"	0	14373	0	1632	0
"NP_820008.1"	0	14374	0	1633	0
"NP_820009.1"	1	14376	1	1635	1
"NP_820010.1"	0	14377	0	1636	0
"NP_820011.1"	0	14378	0	1637	0
"NP_820012.1"	0	14379	0	1638	0
"NP_820013.1"	0	14380	0	1639	0
"NP_820014.1"	0	14381	0	1640	0
"NP_820015.1"	0	14382	0	1641	0
"NP_820016.2"	0	14383	0	1642	0
"NP_820017.1"	0	14384	0	1643	0
"NP_820020.1"	0	14385	0	1644	0
"NP_820021.1"	0	14387	0	1646	0
"NP_820022.1"	0	14388	0	1647	0
"NP_820023.1"	0	14389	0	1648	0
"NP_820024.1"	0	14390	0	1649	0
"NP_820025.2"	0	14391	0	1650	0
"NP_820026.1"	0	2349	0	20	0
"NP_820027.1"	0	14392	0	1651	0
"NP_820028.1"	0	14393	0	1652	0
"NP_820029.2"	0	14394	0	1653	0
"NP_820033.1"	0	14395	0	1654	0
"NP_820034.1"	0	14397	0	1656	0
"NP_820035.2"	0	14398	0	1657	0
"NP_820038.2"	0	14399	0	1658	0
"NP_820039.1"	0	14400	0	1659	0
"NP_820040.1"	0	14401	0	1660	0
"NP_820041.1"	0	14402	0	1661	0
"NP_820042.1"	0	14403	0	1662	0
"NP_820043.1"	0	14404	0	1663	0
"NP_820044.1"	0	14405	0	1664	0
"NP_820045.1"	0	3874	0	29	0
"NP_820051.1"	0	14407	0	1666	0
"NP_820052.1"	0	14408	0	1667	0
"NP_820053.1"	0	14409	0	1668	0
"NP_820054.1"	0	14410	0	1669	0
"NP_820055.1"	0	14411	0	1670	0
"NP_820056.1"	0	14412	0	1671	0
"NP_820057.2"	0	14413	0	1672	0
"NP_820058.1"	0	14414	0	1673	0
"NP_820059.1"	0	14415	0	1674	0
"NP_820060.1"	0	14416	0	1675	0
"NP_820061.2"	0	14418	0	1677	0
"NP_820063.1"	0	14419	0	1678	0
"NP_820064.1"	0	14420	0	1679	0
"NP_820065.1"	1	14421	1	1680	1
"NP_820066.1"	0	14422	0	1681	0
"NP_820067.1"	0	14423	0	1682	0
"NP_820070.2"	0	14424	0	1683	0
"NP_820071.1"	0	14425	0	1684	0
"NP_820072.1"	0	14426	0	1685	0
"NP_820073.1"	0	14427	0	1686	0
"NP_820074.1"	0	14430	0	1689	0
"NP_820075.2"	0	2339	0	18	0
"NP_820076.1"	0	14431	0	1690	0
"NP_820077.1"	0	14432	0	1691	0
"NP_820078.1"	1	14433	1	1692	1
"NP_820079.1"	0	14434	0	1693	0
"NP_820080.2"	0	14435	0	1694	0
"NP_820081.1"	0	14436	0	1695	0
"NP_820082.2"	0	14437	0	1696	0
"NP_820083.1"	0	14438	0	1697	0
"NP_820084.2"	0	14440	0	1699	0
"NP_820085.1"	0	3544	0	28	0
"NP_820086.1"	0	14441	0	1700	0
"NP_820087.1"	0	14442	0	1701	0
"NP_820088.1"	0	14443	0	1702	0
"NP_820089.2"	0	2339	0	18	0
"NP_820090.2"	0	14444	0	1703	0
"NP_820091.1"	0	14445	0	1704	0
"NP_820092.1"	0	14446	0	1705	0
"NP_820093.1"	0	14447	0	1706	0
"NP_820094.2"	0	14449	0	1708	0
"NP_820095.2"	0	14450	0	1709	0
"NP_820096.1"	0	14451	0	1710	0
"NP_820097.1"	1	14452	1	1711	1
"NP_820098.1"	1	14453	1	1712	1
"NP_820099.2"	0	14454	0	1713	0
"NP_820102.2"	0	14455	0	1714	0
"NP_820103.1"	0	3544	0	28	0
"NP_820110.2"	0	14456	0	1715	0
"NP_820111.2"	0	14457	0	1716	0
"NP_820114.1"	1	14459	1	1718	1
"NP_820115.1"	0	14460	0	1719	0
"NP_820116.1"	0	14461	0	1720	0
"NP_820117.1"	0	14462	0	1721	0
"NP_820118.2"	0	14463	0	1722	0
"NP_820119.1"	0	14464	0	1723	0
"NP_820120.1"	1	14465	1	1724	1
"NP_820121.2"	0	14466	0	1725	0
"NP_820122.2"	1	14467	1	1726	1
"NP_820123.1"	0	14468	0	1727	0
"NP_820126.2"	0	14470	0	1729	0
"NP_820127.1"	0	14471	0	1730	0
"NP_820128.1"	0	14472	0	1731	0
"NP_820129.2"	0	14473	0	1732	0
"NP_820130.1"	0	14474	0	1733	0
"NP_820131.1"	0	14475	0	1734	0
"NP_820132.2"	0	14476	0	1735	0
"NP_820133.1"	0	14477	0	1736	0
"NP_820134.1"	0	14478	0	1737	0
"NP_820135.1"	0	14479	0	1738	0
"NP_820136.1"	0	14481	0	1740	0
"NP_820137.1"	0	14482	0	1741	0
"NP_820138.2"	0	14483	0	1742	0
"NP_820140.1"	0	14484	0	1743	0
"NP_820141.1"	0	14485	0	1744	0
"NP_820142.1"	1	14486	1	1745	1
"NP_820143.1"	0	14487	0	1746	0
"NP_820144.1"	0	14488	0	1747	0
"NP_820145.2"	0	14489	0	1748	0
"NP_820146.1"	0	14490	0	1749	0
"NP_820149.2"	0	14492	0	1751	0
"NP_820150.1"	0	14493	0	1752	0
"NP_820151.1"	0	14494	0	1753	0
"NP_820152.1"	0	14495	0	1754	0
"NP_820153.1"	0	14496	0	1755	0
"NP_820154.1"	1	14497	1	1756	1
"NP_820155.1"	0	14498	0	1757	0
"NP_820157.2"	0	14499	0	1758	0
"NP_820158.1"	0	14500	0	1759	0
"NP_820159.1"	0	14501	0	1760	0
"NP_820166.1"	0	14503	0	1762	0
"NP_820167.1"	0	14504	0	1763	0
"NP_820168.2"	0	14505	0	1764	0
"NP_820169.1"	0	14506	0	1765	0
"NP_820170.1"	0	14507	0	1766	0
"NP_820171.1"	0	14508	0	1767	0
"NP_820172.1"	0	2340	0	19	0
"NP_820173.1"	0	14509	0	1768	0
"NP_820174.1"	0	14510	0	1769	0
"NP_820175.1"	0	14511	0	1770	0
"NP_820176.1"	0	14513	0	1772	0
"NP_820177.1"	0	14514	0	1773	0
"NP_820178.2"	0	14515	0	1774	0
"NP_820179.1"	1	14516	1	1775	1
"NP_820180.1"	0	14517	0	1776	0
"NP_820181.2"	0	2339	0	18	0
"NP_820182.1"	0	14518	0	1777	0
"NP_820183.1"	0	14519	0	1778	0
"NP_820184.4"	0	14520	0	1779	0
"NP_820185.1"	1	14521	1	1780	1
"NP_820186.2"	0	14523	0	1782	0
"NP_820188.1"	0	14524	0	1783	0
"NP_820189.1"	0	14525	0	1784	0
"NP_820190.1"	0	104	0	30	0
"NP_820191.1"	0	14526	0	1785	0
"NP_820192.1"	0	14527	0	1786	0
"NP_820193.1"	0	14528	0	1787	0
"NP_820194.1"	0	14529	0	1788	0
"NP_820195.2"	0	50	0	4	0
"NP_820196.1"	0	14530	0	1789	0
"NP_820197.1"	0	12782	0	41	0
"NP_820198.1"	0	12783	0	42	0
"NP_820199.2"	0	12784	0	43	0
"NP_820201.2"	0	12785	0	44	0
"NP_820202.1"	0	12786	0	45	0
"NP_820203.1"	0	12787	0	46	0
"NP_820204.2"	0	12788	0	47	0
"NP_820208.1"	0	12789	0	48	0
"NP_820209.1"	0	12790	0	49	0
"NP_820212.1"	0	12791	0	50	0
"NP_820214.1"	0	12793	0	52	0
"NP_820215.1"	0	12794	0	53	0
"NP_820216.1"	1	12795	1	54	1
"NP_820217.2"	0	12796	0	55	0
"NP_820218.1"	0	12797	0	56	0
"NP_820219.2"	0	12798	0	57	0
"NP_820220.2"	0	12799	0	58	0
"NP_820221.2"	0	12800	0	59	0
"NP_820222.2"	0	12801	0	60	0
"NP_820223.1"	0	12802	0	61	0
"NP_820224.1"	0	12804	0	63	0
"NP_820225.1"	0	12805	0	64	0
"NP_820226.2"	0	12806	0	65	0
"NP_820228.2"	0	12807	0	66	0
"NP_820229.2"	0	12808	0	67	0
"NP_820230.1"	0	12809	0	68	0
"NP_820231.1"	0	12810	0	69	0
"NP_820232.2"	0	12811	0	70	0
"NP_820233.1"	0	12812	0	71	0
"NP_820234.1"	0	12813	0	72	0
"NP_820235.1"	0	12815	0	74	0
"NP_820236.1"	0	12816	0	75	0
"NP_820237.1"	0	12817	0	76	0
"NP_820238.1"	0	12818	0	77	0
"NP_820239.1"	0	12819	0	78	0
"NP_820240.1"	0	12820	0	79	0
"NP_820242.1"	0	12821	0	80	0
"NP_820243.1"	0	12822	0	81	0
"NP_820244.1"	1	12823	1	82	1
"NP_820245.1"	0	12824	0	83	0
"NP_820246.1"	0	12826	0	85	0
"NP_820249.1"	0	12827	0	86	0
"NP_820250.1"	0	12828	0	87	0
"NP_820251.1"	0	12829	0	88	0
"NP_820252.1"	0	100	0	12	0
"NP_820253.1"	0	12830	0	89	0
"NP_820254.1"	0	12831	0	90	0
"NP_820255.1"	0	12832	0	91	0
"NP_820256.1"	0	12833	0	92	0
"NP_820257.1"	1	12834	1	93	1
"NP_820259.1"	0	12836	0	95	0
"NP_820260.1"	0	12837	0	96	0
"NP_820261.1"	0	12838	0	97	0
"NP_820262.2"	0	12839	0	98	0
"NP_820263.1"	0	12840	0	99	0
"NP_820264.2"	0	2339	0	18	0
"NP_820265.1"	0	12841	0	100	0
"NP_820266.1"	0	12842	0	101	0
"NP_820267.1"	0	12843	0	102	0
"NP_820268.1"	0	12844	0	103	0
"NP_820269.2"	0	12846	0	105	0
"NP_820270.2"	0	12847	0	106	0
"NP_820271.1"	0	12848	0	107	0
"NP_820272.1"	0	12849	0	108	0
"NP_820273.2"	0	12850	0	109	0
"NP_820274.1"	0	12851	0	110	0
"NP_820275.2"	0	12852	0	111	0
"NP_820276.1"	0	12853	0	112	0
"NP_820277.1"	0	12854	0	113	0
"NP_820278.1"	0	12855	0	114	0
"NP_820281.1"	0	12857	0	116	0
"NP_820282.1"	1	1585	1	31	1
"NP_820283.1"	0	12858	0	117	0
"NP_820284.1"	0	12859	0	118	0
"NP_820285.2"	0	12860	0	119	0
"NP_820286.1"	0	12861	0	120	0
"NP_820287.1"	0	12862	0	121	0
"NP_820288.1"	0	12863	0	122	0
"NP_820289.1"	0	12864	0	123	0
"NP_820292.1"	0	12865	0	124	0
"NP_820293.1"	0	12867	0	126	0
"NP_820294.1"	0	12868	0	127	0
"NP_820295.1"	0	12869	0	128	0
"NP_820296.1"	0	12870	0	129	0
"NP_820297.1"	0	12871	0	130	0
"NP_820298.1"	0	12872	0	131	0
"NP_820299.2"	0	12873	0	132	0
"NP_820300.1"	0	12874	0	133	0
"NP_820301.1"	0	12875	0	134	0
"NP_820302.1"	0	12876	0	135	0
"NP_820303.1"	0	12878	0	137	0
"NP_820304.1"	0	12879	0	138	0
"NP_820305.2"	0	12880	0	139	0
"NP_820306.1"	0	12881	0	140	0
"NP_820307.1"	0	12882	0	141	0
"NP_820308.1"	0	12883	0	142	0
"NP_820309.2"	0	12884	0	143	0
"NP_820310.1"	0	6647	0	32	0
"NP_820311.1"	0	12885	0	144	0
"NP_820312.1"	0	12886	0	145	0
"NP_820313.1"	0	62	0	5	0
"NP_820314.1"	0	12889	0	148	0
"NP_820315.1"	0	12890	0	149	0
"NP_820316.2"	0	12891	0	150	0
"NP_820318.1"	0	12892	0	151	0
"NP_820319.1"	0	12893	0	152	0
"NP_820320.2"	0	12894	0	153	0
"NP_820321.1"	0	12895	0	154	0
"NP_820322.1"	0	12896	0	155	0
"NP_820323.1"	0	12897	0	156	0
"NP_820324.1"	0	12899	0	158	0
"NP_820325.1"	0	12900	0	159	0
"NP_820326.1"	0	12901	0	160	0
"NP_820327.2"	0	12902	0	161	0
"NP_820328.1"	0	12903	0	162	0
"NP_820329.2"	0	12904	0	163	0
"NP_820330.1"	0	12905	0	164	0
"NP_820331.1"	0	12906	0	165	0
"NP_820334.1"	0	12907	0	166	0
"NP_820335.2"	0	12908	0	167	0
"NP_820336.1"	0	12910	0	169	0
"NP_820337.1"	0	12911	0	170	0
"NP_820338.2"	0	12912	0	171	0
"NP_820339.1"	0	12913	0	172	0
"NP_820340.1"	0	12914	0	173	0
"NP_820341.1"	0	12915	0	174	0
"NP_820342.1"	0	12916	0	175	0
"NP_820343.1"	0	12917	0	176	0
"NP_820344.1"	0	12918	0	177	0
"NP_820345.1"	0	12919	0	178	0
"NP_820346.1"	0	12921	0	180	0
"NP_820347.1"	0	12922	0	181	0
"NP_820348.1"	0	12923	0	182	0
"NP_820349.2"	0	105	0	13	0
"NP_820350.1"	0	12924	0	183	0
"NP_820351.1"	0	12925	0	184	0
"NP_820352.1"	0	12926	0	185	0
"NP_820355.1"	0	12927	0	186	0
"NP_820358.1"	0	12928	0	187	0
"NP_820359.1"	0	12929	0	188	0
"NP_820360.1"	0	12931	0	190	0
"NP_820361.1"	0	12932	0	191	0
"NP_820362.1"	0	12933	0	192	0
"NP_820363.1"	0	12934	0	193	0
"NP_820364.1"	0	12935	0	194	0
"NP_820365.1"	0	12936	0	195	0
"NP_820367.1"	0	12937	0	196	0
"NP_820369.1"	0	12938	0	197	0
"NP_820370.1"	0	12939	0	198	0
"NP_820371.1"	0	12940	0	199	0
"NP_820372.1"	0	12942	0	201	0
"NP_820373.1"	0	12943	0	202	0
"NP_820374.1"	0	12944	0	203	0
"NP_820375.2"	1	12945	1	204	1
"NP_820376.1"	0	12946	0	205	0
"NP_820377.2"	0	12947	0	206	0
"NP_820379.1"	0	12948	0	207	0
"NP_820380.1"	0	12949	0	208	0
"NP_820381.1"	0	101	0	33	0
"NP_820382.1"	0	12950	0	209	0
"NP_820383.1"	1	12952	1	211	1
"NP_820384.1"	0	12953	0	212	0
"NP_820385.1"	0	12954	0	213	0
"NP_820386.1"	0	12955	0	214	0
"NP_820387.2"	0	12956	0	215	0
"NP_820388.2"	0	12957	0	216	0
"NP_820389.1"	0	12958	0	217	0
"NP_820392.1"	0	12959	0	218	0
"NP_820393.2"	0	12960	0	219	0
"NP_820394.1"	0	12961	0	220	0
"NP_820395.1"	0	12963	0	222	0
"NP_820396.2"	0	12964	0	223	0
"NP_820397.1"	0	12965	0	224	0
"NP_820398.1"	0	12966	0	225	0
"NP_820399.1"	0	12967	0	226	0
"NP_820400.2"	0	12968	0	227	0
"NP_820401.1"	0	12969	0	228	0
"NP_820402.1"	0	12970	0	229	0
"NP_820403.1"	0	12971	0	230	0
"NP_820406.1"	0	12972	0	231	0
"NP_820408.1"	0	12974	0	233	0
"NP_820409.1"	0	12975	0	234	0
"NP_820410.1"	0	12976	0	235	0
"NP_820413.1"	1	12977	1	236	1
"NP_820414.1"	0	12978	0	237	0
"NP_820415.1"	0	12979	0	238	0
"NP_820416.1"	0	12980	0	239	0
"NP_820417.1"	0	12981	0	240	0
"NP_820418.1"	0	12982	0	241	0
"NP_820419.1"	0	12983	0	242	0
"NP_820420.1"	0	12985	0	244	0
"NP_820421.1"	0	12986	0	245	0
"NP_820422.1"	0	12987	0	246	0
"NP_820423.2"	0	12988	0	247	0
"NP_820424.1"	0	12989	0	248	0
"NP_820425.1"	0	12990	0	249	0
"NP_820426.1"	0	12991	0	250	0
"NP_820427.1"	1	12992	1	251	1
"NP_820428.1"	0	12993	0	252	0
"NP_820429.1"	0	12994	0	253	0
"NP_820430.1"	0	89	0	6	0
"NP_820431.2"	0	12997	0	256	0
"NP_820432.1"	0	12998	0	257	0
"NP_820433.2"	0	12999	0	258	0
"NP_820434.1"	0	13000	0	259	0
"NP_820440.1"	0	13001	0	260	0
"NP_820441.1"	0	13002	0	261	0
"NP_820442.1"	0	13003	0	262	0
"NP_820443.1"	0	13004	0	263	0
"NP_820446.1"	0	13005	0	264	0
"NP_820447.1"	0	13007	0	266	0
"NP_820448.1"	0	13008	0	267	0
"NP_820449.1"	0	13009	0	268	0
"NP_820450.1"	0	13010	0	269	0
"NP_820451.2"	0	13011	0	270	0
"NP_820452.1"	0	13012	0	271	0
"NP_820453.1"	1	13013	1	272	1
"NP_820454.1"	0	7317	0	34	0
"NP_820455.1"	0	13014	0	273	0
"NP_820456.1"	0	13015	0	274	0
"NP_820457.1"	0	13017	0	276	0
"NP_820458.1"	0	13018	0	277	0
"NP_820459.1"	0	13019	0	278	0
"NP_820460.1"	1	13020	1	279	1
"NP_820461.2"	0	13021	0	280	0
"NP_820462.2"	0	13022	0	281	0
"NP_820463.1"	1	13023	1	282	1
"NP_820464.1"	0	13024	0	283	0
"NP_820465.1"	0	13025	0	284	0
"NP_820466.1"	0	13026	0	285	0
"NP_820467.1"	0	13028	0	287	0
"NP_820468.2"	0	13029	0	288	0
"NP_820469.1"	0	13030	0	289	0
"NP_820470.2"	0	13031	0	290	0
"NP_820471.2"	0	13032	0	291	0
"NP_820472.1"	0	13033	0	292	0
"NP_820473.2"	0	13034	0	293	0
"NP_820474.2"	0	13035	0	294	0
"NP_820475.1"	0	3321	1	26	1
"NP_820476.2"	0	13036	0	295	0
"NP_820477.2"	0	13038	0	297	0
"NP_820480.1"	0	13039	0	298	0
"NP_820484.1"	0	13040	0	299	0
"NP_820485.1"	0	13041	0	300	0
"NP_820486.1"	0	13042	0	301	0
"NP_820487.1"	0	13043	0	302	0
"NP_820488.1"	0	13044	0	303	0
"NP_820489.1"	0	13045	0	304	0
"NP_820490.1"	0	13046	0	305	0
"NP_820491.1"	0	13047	0	306	0
"NP_820492.1"	0	13049	0	308	0
"NP_820493.1"	0	13050	0	309	0
"NP_820494.1"	0	13051	0	310	0
"NP_820495.1"	0	13052	0	311	0
"NP_820496.1"	1	13053	1	312	1
"NP_820497.3"	0	13054	0	313	0
"NP_820498.1"	0	13055	0	314	0
"NP_820500.1"	0	13056	0	315	0
"NP_820501.1"	0	13057	0	316	0
"NP_820502.1"	1	13058	1	317	1
"NP_820503.1"	0	13060	0	319	0
"NP_820504.1"	0	13061	0	320	0
"NP_820505.1"	0	13062	0	321	0
"NP_820512.1"	0	13063	0	322	0
"NP_820513.1"	0	13064	0	323	0
"NP_820519.1"	0	13065	0	324	0
"NP_820520.2"	0	13066	0	325	0
"NP_820521.1"	0	13067	0	326	0
"NP_820522.1"	0	13068	0	327	0
"NP_820523.1"	0	13069	0	328	0
"NP_820524.1"	0	13071	0	330	0
"NP_820525.1"	0	13072	0	331	0
"NP_820526.1"	0	13073	0	332	0
"NP_820527.1"	0	3544	0	28	0
"NP_820530.1"	0	13074	0	333	0
"NP_820531.1"	0	13075	0	334	0
"NP_820532.1"	0	13076	0	335	0
"NP_820533.2"	0	13077	0	336	0
"NP_820534.1"	0	13078	0	337	0
"NP_820535.1"	0	13079	0	338	0
"NP_820536.1"	0	13081	0	340	0
"NP_820537.1"	0	13082	0	341	0
"NP_820538.1"	0	3321	1	26	1
"NP_820539.1"	0	13083	0	342	0
"NP_820541.1"	0	13084	0	343	0
"NP_820542.1"	0	13085	0	344	0
"NP_820543.1"	0	13086	0	345	0
