"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"NP_710994.2"	0	30465	0	3172	0
"NP_710995.1"	0	30466	0	3173	0
"NP_710996.1"	0	30468	0	3175	0
"NP_710997.1"	0	30469	0	3176	0
"NP_710998.1"	0	30470	0	3177	0
"NP_710999.2"	0	30471	0	3178	0
"NP_711000.1"	0	30472	0	3179	0
"NP_711001.2"	0	30473	0	3180	0
"NP_711002.1"	0	30474	0	3181	0
"NP_711004.1"	0	30475	0	3182	0
"NP_711005.2"	0	30476	0	3183	0
"NP_711006.1"	0	30477	0	3184	0
"NP_711007.1"	0	30479	0	3186	0
"NP_711008.1"	0	30480	0	3187	0
"NP_711009.1"	0	30481	0	3188	0
"NP_711010.1"	0	30482	0	3189	0
"NP_711013.2"	0	30483	0	3190	0
"NP_711014.1"	0	30484	0	3191	0
"NP_711016.1"	0	131	0	6	0
"NP_711017.2"	0	130	0	5	0
"NP_711019.1"	0	30485	0	3192	0
"NP_711020.1"	0	30486	0	3193	0
"NP_711021.1"	0	30488	0	3195	0
"NP_711022.1"	0	30489	0	3196	0
"NP_711023.1"	0	30490	0	3197	0
"NP_711024.2"	0	30491	0	3198	0
"NP_711026.1"	0	30492	0	3199	0
"NP_711027.1"	0	30493	0	3200	0
"NP_711028.1"	0	30494	0	3201	0
"NP_711030.1"	0	30495	0	3202	0
"NP_711031.1"	0	30496	0	3203	0
"NP_711032.1"	0	140	0	14	0
"NP_711033.1"	0	30498	0	3205	0
"NP_711034.1"	0	30499	0	3206	0
"NP_711035.1"	0	30500	0	3207	0
"NP_711036.1"	0	30501	0	3208	0
"NP_711039.2"	0	30502	0	3209	0
"NP_711041.1"	0	30503	0	3210	0
"NP_711042.1"	0	30504	0	3211	0
"NP_711043.1"	0	30505	0	3212	0
"NP_711046.1"	0	30506	0	3213	0
"NP_711047.1"	0	30507	0	3214	0
"NP_711050.2"	0	30509	0	3216	0
"NP_711053.1"	0	30510	0	3217	0
"NP_711054.1"	0	30511	0	3218	0
"NP_711056.2"	0	30512	0	3219	0
"NP_711058.1"	0	30513	0	3220	0
"NP_711059.1"	0	30514	0	3221	0
"NP_711060.1"	0	30515	0	3222	0
"NP_711063.1"	0	30516	0	3223	0
"NP_711064.1"	0	30517	0	3224	0
"NP_711065.1"	0	30518	0	3225	0
"NP_711066.2"	0	30520	0	3227	0
"NP_711067.1"	0	30521	0	3228	0
"NP_711068.2"	0	30522	0	3229	0
"NP_711069.1"	0	30523	0	3230	0
"NP_711070.1"	0	30524	0	3231	0
"NP_711071.1"	0	30525	0	3232	0
"NP_711072.2"	0	30526	0	3233	0
"NP_711073.1"	0	30527	0	3234	0
"NP_711074.1"	0	30528	0	3235	0
"NP_711075.1"	0	30529	0	3236	0
"NP_711076.2"	0	30532	0	3239	0
"NP_711079.2"	0	30533	0	3240	0
"NP_711080.1"	0	30534	0	3241	0
"NP_711081.1"	0	30535	0	3242	0
"NP_711084.1"	0	30536	0	3243	0
"NP_711086.2"	0	30537	0	3244	0
"NP_711087.1"	0	30538	0	3245	0
"NP_711089.1"	0	30539	0	3246	0
"NP_711090.1"	0	30540	0	3247	0
"NP_711092.2"	0	30541	0	3248	0
"NP_711093.1"	0	30543	0	3250	0
"NP_711094.1"	0	30544	0	3251	0
"NP_711095.2"	0	30545	0	3252	0
"NP_711096.1"	0	30546	0	3253	0
"NP_711097.2"	0	30547	0	3254	0
"NP_711099.1"	0	30548	0	3255	0
"NP_711100.1"	0	30549	0	3256	0
"NP_711101.1"	0	30550	0	3257	0
"NP_711104.2"	0	141	0	15	0
"NP_711105.2"	0	30551	0	3258	0
"NP_711106.1"	0	142	0	16	0
"NP_711108.1"	0	30553	0	3260	0
"NP_711110.1"	0	30554	0	3261	0
"NP_711111.2"	0	30555	0	3262	0
"NP_711113.1"	0	30556	0	3263	0
"NP_711115.1"	0	137	0	12	0
"NP_711116.1"	0	30557	0	3264	0
"NP_711117.1"	0	30558	0	3265	0
"NP_711118.2"	0	30559	0	3266	0
"NP_711119.1"	0	30560	0	3267	0
"NP_711120.1"	0	30562	0	3269	0
"NP_711121.1"	0	30563	0	3270	0
"NP_711122.2"	0	30564	0	3271	0
"NP_711123.1"	0	30565	0	3272	0
"NP_711124.2"	0	30566	0	3273	0
"NP_711125.1"	0	30567	0	3274	0
"NP_711126.2"	0	30568	0	3275	0
"NP_711127.2"	0	30569	0	3276	0
"NP_711128.1"	0	30570	0	3277	0
"NP_711129.2"	0	30571	0	3278	0
"NP_711131.2"	0	30573	0	3280	0
"NP_711135.1"	0	30574	0	3281	0
"NP_711137.1"	0	30575	0	3282	0
"NP_711138.1"	0	30576	0	3283	0
"NP_711139.2"	0	30577	0	3284	0
"NP_711140.1"	0	30578	0	3285	0
"NP_711143.1"	0	30579	0	3286	0
"NP_711145.1"	0	30580	0	3287	0
"NP_711146.1"	0	30581	0	3288	0
"NP_711147.1"	0	30582	0	3289	0
"NP_711148.2"	0	30584	0	3291	0
"NP_711150.1"	0	30585	0	3292	0
"NP_711151.1"	0	30586	0	3293	0
"NP_711152.2"	0	30587	0	3294	0
"NP_711153.1"	0	30588	0	3295	0
"NP_711156.1"	0	30589	0	3296	0
"NP_711159.1"	0	30590	0	3297	0
"NP_711160.1"	0	30591	0	3298	0
"NP_711161.1"	0	30592	0	3299	0
"NP_711164.1"	0	30593	0	3300	0
"NP_711165.1"	0	30594	0	3301	0
"NP_711166.1"	0	30595	0	3302	0
"NP_711167.1"	0	30596	0	3303	0
"NP_711170.1"	0	30597	0	3304	0
"NP_711171.1"	0	30598	0	3305	0
"NP_711172.1"	0	30599	0	3306	0
"NP_711173.1"	0	30600	0	3307	0
"NP_711174.1"	0	30601	0	3308	0
"NP_711175.1"	0	30602	0	3309	0
"NP_711176.1"	0	30603	0	3310	0
"NP_711177.1"	0	30605	0	3312	0
"NP_711178.1"	0	30606	0	3313	0
"NP_711180.1"	0	30607	0	3314	0
"NP_711181.1"	0	30608	0	3315	0
"NP_711182.1"	0	30609	0	3316	0
"NP_711183.1"	0	30610	0	3317	0
"NP_711184.1"	0	30611	0	3318	0
"NP_711185.1"	0	30612	0	3319	0
"NP_711186.1"	0	30613	0	3320	0
"NP_711187.2"	0	126	0	1	0
"NP_711188.1"	0	30615	0	3322	0
"NP_711189.1"	0	30616	0	3323	0
"NP_711190.1"	0	30617	0	3324	0
"NP_711191.1"	0	30618	0	3325	0
"NP_711194.2"	0	30619	0	3326	0
"NP_711195.1"	0	30620	0	3327	0
"NP_711196.1"	0	30621	0	3328	0
"NP_711197.1"	0	30622	0	3329	0
"NP_711198.1"	0	30623	0	3330	0
"NP_711199.1"	0	30624	0	3331	0
"NP_711200.1"	0	30626	0	3333	0
"NP_711201.1"	0	30627	0	3334	0
"NP_711202.1"	0	30628	0	3335	0
"NP_711203.1"	0	30629	0	3336	0
"NP_711204.2"	0	30630	0	3337	0
"NP_711205.1"	0	30631	0	3338	0
"NP_711208.2"	0	30632	0	3339	0
"NP_711210.2"	0	30633	0	3340	0
"NP_711211.1"	0	30634	0	3341	0
"NP_711212.1"	0	30635	0	3342	0
"NP_711213.1"	0	30638	0	3345	0
"NP_711214.2"	0	30639	0	3346	0
"NP_711217.1"	0	30640	0	3347	0
"NP_711218.1"	0	144	0	17	0
"NP_711220.1"	0	30641	0	3348	0
"NP_711221.1"	0	144	0	17	0
"NP_711224.1"	0	30642	0	3349	0
"NP_711225.1"	0	30643	0	3350	0
"NP_711226.1"	0	30644	0	3351	0
"NP_711227.1"	0	30645	0	3352	0
"NP_711228.1"	0	30647	0	3354	0
"NP_711229.1"	0	30648	0	3355	0
"NP_711232.1"	0	30649	0	3356	0
"NP_711233.1"	0	30650	0	3357	0
"NP_711234.1"	0	30651	0	3358	0
"NP_711235.1"	0	30652	0	3359	0
"NP_711236.1"	0	30653	0	3360	0
"NP_711237.2"	0	30654	0	3361	0
"NP_711238.1"	0	30655	0	3362	0
"NP_711239.1"	0	30656	0	3363	0
"NP_711240.1"	0	30658	0	3365	0
"NP_711241.2"	0	30659	0	3366	0
"NP_711242.1"	0	30660	0	3367	0
"NP_711243.2"	0	30661	0	3368	0
"NP_711244.1"	0	30662	0	3369	0
"NP_711245.1"	0	30663	0	3370	0
"NP_711246.2"	0	30664	0	3371	0
"NP_711247.2"	0	30665	0	3372	0
"NP_711248.1"	0	30666	0	3373	0
"NP_711250.1"	0	30667	0	3374	0
"NP_711251.1"	0	30669	0	3376	0
"NP_711252.1"	0	30670	0	3377	0
"NP_711253.1"	0	30671	0	3378	0
"NP_711254.2"	0	30672	0	3379	0
"NP_711255.1"	0	30673	0	3380	0
"NP_711260.2"	0	30674	0	3381	0
"NP_711261.1"	0	30675	0	3382	0
"NP_711262.2"	0	30676	0	3383	0
"NP_711263.1"	0	30677	0	3384	0
"NP_711266.1"	0	30678	0	3385	0
"NP_711267.1"	0	30680	0	3387	0
"NP_711268.1"	0	30681	0	3388	0
"NP_711269.1"	0	30682	0	3389	0
"NP_711271.2"	0	30683	0	3390	0
"NP_711272.2"	0	30684	0	3391	0
"NP_711273.1"	0	30685	0	3392	0
"NP_711274.1"	0	30686	0	3393	0
"NP_711275.2"	0	30687	0	3394	0
"NP_711276.1"	0	30688	0	3395	0
"NP_711277.2"	0	30689	0	3396	0
"NP_711278.1"	0	30691	0	3398	0
"NP_711279.1"	0	30692	0	3399	0
"NP_711280.1"	0	30693	0	3400	0
"NP_711281.2"	0	30694	0	3401	0
"NP_711282.1"	0	30695	0	3402	0
"NP_711283.1"	0	30696	0	3403	0
"NP_711284.1"	0	30697	0	3404	0
"NP_711285.1"	0	30698	0	3405	0
"NP_711286.1"	0	30699	0	3406	0
"NP_711287.1"	0	30700	0	3407	0
"NP_711288.1"	0	30702	0	3409	0
"NP_711291.1"	0	30703	0	3410	0
"NP_711292.1"	0	30704	0	3411	0
"NP_711293.1"	0	30705	0	3412	0
"NP_711295.1"	0	30706	0	3413	0
"NP_711298.1"	0	30707	0	3414	0
"NP_711300.1"	0	30708	0	3415	0
"NP_711302.1"	0	138	0	13	0
"NP_711303.2"	0	30709	0	3416	0
"NP_711304.2"	0	30710	0	3417	0
"NP_711305.2"	0	30712	0	3419	0
"NP_711306.1"	0	30713	0	3420	0
"NP_711307.1"	0	30714	0	3421	0
"NP_711309.1"	0	30715	0	3422	0
"NP_711310.1"	0	30716	0	3423	0
"NP_711311.1"	0	30717	0	3424	0
"NP_711312.1"	0	30718	0	3425	0
"NP_711313.1"	0	30719	0	3426	0
"NP_711314.1"	0	30720	0	3427	0
"NP_711316.2"	0	30721	0	3428	0
"NP_711317.1"	0	30723	0	3430	0
"NP_711318.1"	0	30724	0	3431	0
"NP_711319.1"	0	30725	0	3432	0
"NP_711320.2"	0	30726	0	3433	0
"NP_711321.1"	0	30727	0	3434	0
"NP_711322.1"	0	30728	0	3435	0
"NP_711323.2"	0	30729	0	3436	0
"NP_711324.2"	0	30730	0	3437	0
"NP_711325.1"	0	30731	0	3438	0
"NP_711326.2"	0	30732	0	3439	0
"NP_711328.1"	0	30734	0	3441	0
"NP_711333.1"	0	30735	0	3442	0
"NP_711336.1"	0	30736	0	3443	0
"NP_711337.2"	0	30737	0	3444	0
"NP_711338.1"	0	30738	0	3445	0
"NP_711339.2"	0	30739	0	3446	0
"NP_711340.1"	0	30740	0	3447	0
"NP_711342.2"	0	30741	0	3448	0
"NP_711343.1"	0	30742	0	3449	0
"NP_711344.1"	0	30743	0	3450	0
"NP_711345.1"	0	30746	0	3453	0
"NP_711347.1"	0	30747	0	3454	0
"NP_711348.2"	0	30748	0	3455	0
"NP_711349.1"	0	30749	0	3456	0
"NP_711353.1"	0	30750	0	3457	0
"NP_711354.1"	0	30751	0	3458	0
"NP_711355.1"	0	30752	0	3459	0
"NP_711356.2"	0	30753	0	3460	0
"NP_711357.1"	0	30754	0	3461	0
"NP_711358.2"	0	30755	0	3462	0
"NP_711359.1"	0	30757	0	3464	0
"NP_711360.1"	0	30758	0	3465	0
"NP_711361.1"	0	30759	0	3466	0
"NP_711362.1"	0	30760	0	3467	0
"NP_711363.1"	0	30761	0	3468	0
"NP_711364.2"	0	30762	0	3469	0
"NP_711365.1"	0	30763	0	3470	0
"NP_711366.1"	0	30764	0	3471	0
"NP_711367.1"	0	30765	0	3472	0
"NP_711369.1"	0	30766	0	3473	0
"NP_711370.1"	0	30768	0	3475	0
"NP_711371.1"	0	30769	0	3476	0
"NP_711372.1"	0	30770	0	3477	0
"NP_711373.1"	0	30771	0	3478	0
"NP_711376.2"	0	30772	0	3479	0
"NP_711377.2"	0	30773	0	3480	0
"NP_711378.2"	0	30774	0	3481	0
"NP_711379.1"	0	30775	0	3482	0
"NP_711381.2"	0	30776	0	3483	0
"NP_711382.2"	0	30777	0	3484	0
"NP_711384.1"	0	30779	0	3486	0
"NP_711385.1"	0	30780	0	3487	0
"NP_711386.1"	0	30781	0	3488	0
"NP_711387.1"	0	30782	0	3489	0
"NP_711388.1"	0	30783	0	3490	0
"NP_711390.1"	0	30784	0	3491	0
"NP_711391.2"	0	30785	0	3492	0
"NP_711392.1"	0	30786	0	3493	0
"NP_711393.2"	0	30787	0	3494	0
"NP_711394.1"	0	30788	0	3495	0
"NP_711395.1"	0	30790	0	3497	0
"NP_711398.1"	0	30791	0	3498	0
"NP_711400.2"	0	30792	0	3499	0
"NP_711401.1"	0	30793	0	3500	0
"NP_711402.1"	0	30794	0	3501	0
"NP_711403.1"	0	30795	0	3502	0
"NP_711404.1"	0	30796	0	3503	0
"NP_711405.1"	0	30797	0	3504	0
"NP_711406.2"	0	30798	0	3505	0
"NP_711407.2"	0	30799	0	3506	0
"NP_711409.1"	0	30801	0	3508	0
"NP_711411.1"	0	30802	0	3509	0
"NP_711412.1"	0	30803	0	3510	0
"NP_711414.2"	0	126	0	1	0
"NP_711419.1"	0	30804	0	3511	0
"NP_711420.2"	0	30805	0	3512	0
"NP_711421.1"	0	30806	0	3513	0
"NP_711422.1"	0	30807	0	3514	0
"NP_711423.1"	0	30808	0	3515	0
"NP_711424.1"	0	30809	0	3516	0
"NP_711425.1"	0	30811	0	3518	0
"NP_711426.1"	0	30812	0	3519	0
"NP_711427.2"	0	30813	0	3520	0
"NP_711428.1"	0	30814	0	3521	0
"NP_711431.2"	0	30815	0	3522	0
"NP_711432.1"	0	30816	0	3523	0
"NP_711433.1"	0	30817	0	3524	0
"NP_711434.1"	0	30818	0	3525	0
"NP_711435.1"	0	30819	0	3526	0
"NP_711436.1"	0	30820	0	3527	0
"NP_711437.2"	0	30822	0	3529	0
"NP_711438.1"	0	30823	0	3530	0
"NP_711439.1"	0	30824	0	3531	0
"NP_711440.2"	0	30825	0	3532	0
"NP_711441.1"	0	30826	0	3533	0
"NP_711442.1"	0	30827	0	3534	0
"NP_711443.2"	0	30828	0	3535	0
"NP_711444.1"	0	30829	0	3536	0
"NP_711445.1"	0	30830	0	3537	0
"NP_711452.1"	0	30831	0	3538	0
"NP_711453.2"	0	30833	0	3540	0
"NP_711454.1"	0	30834	0	3541	0
"NP_711456.1"	0	30835	0	3542	0
"NP_711457.1"	0	30836	0	3543	0
"NP_711461.1"	0	30837	0	3544	0
"NP_711463.1"	0	30838	0	3545	0
"NP_711464.1"	0	30839	0	3546	0
"NP_711465.1"	0	30840	0	3547	0
"NP_711466.2"	0	30841	0	3548	0
"NP_711467.2"	0	30842	0	3549	0
"NP_711470.2"	0	30844	0	3551	0
"NP_711471.1"	0	30845	0	3552	0
"NP_711472.1"	0	30846	0	3553	0
"NP_711473.1"	0	30847	0	3554	0
"NP_711474.1"	0	30848	0	3555	0
"NP_711476.2"	0	30849	0	3556	0
"NP_711478.1"	0	30850	0	3557	0
"NP_711480.2"	0	30851	0	3558	0
"NP_711483.1"	0	30852	0	3559	0
"NP_711484.1"	0	30853	0	3560	0
"NP_711485.1"	0	27326	0	33	0
"NP_711486.1"	0	27327	0	34	0
"NP_711487.1"	0	27328	0	35	0
"NP_711488.1"	0	27329	0	36	0
"NP_711490.2"	0	27330	0	37	0
"NP_711491.1"	0	138	0	13	0
"NP_711493.2"	0	27331	0	38	0
"NP_711494.1"	0	27332	0	39	0
"NP_711498.2"	0	27333	0	40	0
"NP_711500.1"	0	27334	0	41	0
"NP_711502.2"	0	27336	0	43	0
"NP_711504.1"	0	27337	0	44	0
"NP_711505.1"	0	27338	0	45	0
"NP_711506.1"	0	27339	0	46	0
"NP_711507.1"	0	27340	0	47	0
"NP_711508.2"	0	27341	0	48	0
"NP_711509.2"	0	27342	0	49	0
"NP_711510.1"	0	27343	0	50	0
"NP_711511.1"	0	27344	0	51	0
"NP_711512.1"	0	27345	0	52	0
"NP_711513.2"	0	27347	0	54	0
"NP_711514.2"	0	27348	0	55	0
"NP_711515.1"	0	27349	0	56	0
"NP_711516.1"	0	27350	0	57	0
"NP_711517.1"	0	27351	0	58	0
"NP_711518.1"	0	27352	0	59	0
"NP_711519.1"	0	27353	0	60	0
"NP_711520.1"	0	27354	0	61	0
"NP_711521.2"	0	27355	0	62	0
"NP_711524.2"	0	27356	0	63	0
"NP_711526.2"	0	27358	0	65	0
"NP_711528.2"	0	27359	0	66	0
"NP_711529.1"	0	27360	0	67	0
"NP_711530.2"	0	27361	0	68	0
"NP_711531.2"	0	27362	0	69	0
"NP_711532.1"	0	27363	0	70	0
"NP_711534.2"	0	27364	0	71	0
"NP_711535.1"	0	27365	0	72	0
"NP_711537.2"	0	27366	0	73	0
"NP_711538.1"	0	27367	0	74	0
"NP_711539.1"	0	27369	0	76	0
"NP_711540.1"	0	27370	0	77	0
"NP_711542.2"	0	126	0	1	0
"NP_711543.1"	0	27371	0	78	0
"NP_711544.2"	0	27372	0	79	0
"NP_711545.1"	0	27373	0	80	0
"NP_711546.1"	0	27374	0	81	0
"NP_711547.2"	0	27375	0	82	0
"NP_711549.1"	0	27376	0	83	0
"NP_711550.1"	0	27377	0	84	0
"NP_711551.1"	0	27379	0	86	0
"NP_711553.1"	0	27380	0	87	0
"NP_711555.2"	0	27381	0	88	0
"NP_711556.1"	0	27382	0	89	0
"NP_711558.2"	0	27383	0	90	0
"NP_711559.1"	0	27384	0	91	0
"NP_711563.1"	0	27385	0	92	0
"NP_711564.1"	0	27386	0	93	0
"NP_711565.1"	0	27387	0	94	0
"NP_711566.1"	0	27388	0	95	0
"NP_711569.1"	0	27390	0	97	0
"NP_711570.2"	0	27391	0	98	0
"NP_711571.1"	0	27392	0	99	0
"NP_711572.1"	0	27393	0	100	0
"NP_711573.1"	0	27394	0	101	0
"NP_711574.1"	0	27395	0	102	0
"NP_711577.2"	0	27396	0	103	0
"NP_711578.1"	0	27397	0	104	0
"NP_711579.1"	0	27398	0	105	0
"NP_711581.2"	0	27399	0	106	0
"NP_711583.2"	0	27401	0	108	0
"NP_711584.2"	0	27402	0	109	0
"NP_711585.2"	0	27403	0	110	0
"NP_711587.1"	0	27404	0	111	0
"NP_711590.1"	0	27405	0	112	0
"NP_711591.1"	0	27406	0	113	0
"NP_711593.2"	0	27407	0	114	0
"NP_711595.1"	0	27408	0	115	0
"NP_711597.1"	0	27409	0	116	0
"NP_711598.1"	0	27410	0	117	0
"NP_711600.2"	0	27412	0	119	0
"NP_711601.1"	0	27413	0	120	0
"NP_711602.1"	0	27414	0	121	0
"NP_711603.1"	0	27415	0	122	0
"NP_711604.1"	0	27416	0	123	0
"NP_711605.1"	0	27417	0	124	0
"NP_711606.2"	0	27418	0	125	0
"NP_711608.2"	0	27419	0	126	0
"NP_711609.1"	0	27420	0	127	0
"NP_711610.1"	0	27421	0	128	0
"NP_711611.2"	0	27423	0	130	0
"NP_711613.2"	0	27424	0	131	0
"NP_711614.1"	0	27425	0	132	0
"NP_711616.2"	0	27426	0	133	0
"NP_711617.2"	0	27427	0	134	0
"NP_711618.1"	0	27428	0	135	0
"NP_711619.1"	0	27429	0	136	0
"NP_711620.1"	0	27430	0	137	0
"NP_711621.1"	0	27431	0	138	0
"NP_711622.2"	0	126	0	1	0
"NP_711624.1"	0	27434	0	141	0
"NP_711625.1"	0	27435	0	142	0
"NP_711626.2"	0	27436	0	143	0
"NP_711627.1"	0	27437	0	144	0
"NP_711628.2"	0	27438	0	145	0
"NP_711629.2"	0	27439	0	146	0
"NP_711630.1"	0	27440	0	147	0
"NP_711631.1"	0	27441	0	148	0
"NP_711632.1"	0	27442	0	149	0
"NP_711633.1"	0	27443	0	150	0
"NP_711634.1"	0	27445	0	152	0
"NP_711635.1"	0	27446	0	153	0
"NP_711636.2"	0	27447	0	154	0
"NP_711637.1"	0	27448	0	155	0
"NP_711638.1"	0	27449	0	156	0
"NP_711639.1"	0	27450	0	157	0
"NP_711640.1"	0	27451	0	158	0
"NP_711642.2"	0	126	0	1	0
"NP_711643.2"	0	27452	0	159	0
"NP_711644.1"	0	27453	0	160	0
"NP_711645.1"	0	27455	0	162	0
"NP_711647.2"	0	27456	0	163	0
"NP_711648.2"	0	27457	0	164	0
"NP_711649.1"	0	27458	0	165	0
"NP_711651.2"	0	27459	0	166	0
"NP_711652.2"	0	27460	0	167	0
"NP_711654.2"	0	136	0	10	0
"NP_711655.2"	0	27461	0	168	0
"NP_711657.1"	0	27462	0	169	0
"NP_711658.2"	0	27463	0	170	0
"NP_711659.2"	0	27465	0	172	0
"NP_711660.1"	0	27466	0	173	0
"NP_711661.1"	0	27467	0	174	0
"NP_711662.2"	0	27468	0	175	0
"NP_711664.1"	0	27469	0	176	0
"NP_711666.1"	0	27470	0	177	0
"NP_711667.1"	0	27471	0	178	0
"NP_711668.1"	0	27472	0	179	0
"NP_711669.1"	0	27473	0	180	0
"NP_711670.1"	0	27474	0	181	0
"NP_711671.1"	0	27476	0	183	0
"NP_711672.2"	0	27477	0	184	0
"NP_711673.2"	0	27478	0	185	0
"NP_711674.1"	0	27479	0	186	0
"NP_711675.1"	0	27480	0	187	0
"NP_711676.1"	0	27481	0	188	0
"NP_711677.1"	0	27482	0	189	0
"NP_711678.1"	0	27483	0	190	0
"NP_711679.2"	0	27484	0	191	0
"NP_711680.2"	0	27485	0	192	0
"NP_711682.1"	0	27487	0	194	0
"NP_711684.1"	0	27488	0	195	0
"NP_711685.1"	0	27489	0	196	0
"NP_711687.2"	0	27490	0	197	0
"NP_711688.2"	0	27491	0	198	0
"NP_711689.1"	0	27492	0	199	0
"NP_711691.2"	0	27493	0	200	0
"NP_711692.1"	0	27494	0	201	0
"NP_711693.2"	0	27495	0	202	0
"NP_711694.1"	0	27496	0	203	0
"NP_711695.1"	0	27498	0	205	0
"NP_711696.2"	0	27499	0	206	0
"NP_711697.1"	0	27500	0	207	0
"NP_711698.1"	0	27501	0	208	0
"NP_711699.1"	0	27502	0	209	0
"NP_711700.2"	0	27503	0	210	0
"NP_711701.2"	0	27504	0	211	0
"NP_711702.1"	0	27505	0	212	0
"NP_711703.1"	0	27506	0	213	0
"NP_711704.1"	0	27507	0	214	0
"NP_711705.1"	0	27509	0	216	0
"NP_711707.1"	0	27510	0	217	0
"NP_711709.2"	0	27511	0	218	0
"NP_711711.1"	0	27512	0	219	0
"NP_711713.1"	0	27513	0	220	0
"NP_711714.2"	0	27514	0	221	0
"NP_711716.1"	0	27515	0	222	0
"NP_711717.1"	0	27516	0	223	0
"NP_711718.1"	0	27517	0	224	0
"NP_711719.1"	0	27518	0	225	0
"NP_711720.1"	0	27520	0	227	0
"NP_711722.1"	0	27521	0	228	0
"NP_711723.1"	0	27522	0	229	0
"NP_711724.1"	0	27523	0	230	0
"NP_711725.2"	0	27524	0	231	0
"NP_711727.1"	0	27525	0	232	0
"NP_711729.2"	0	27526	0	233	0
"NP_711730.1"	0	27527	0	234	0
"NP_711731.2"	0	27528	0	235	0
"NP_711733.1"	0	27529	0	236	0
"NP_711734.1"	0	27531	0	238	0
"NP_711735.2"	0	27532	0	239	0
"NP_711736.1"	0	27533	0	240	0
"NP_711737.1"	0	27534	0	241	0
"NP_711740.1"	0	27535	0	242	0
"NP_711741.1"	0	27536	0	243	0
"NP_711744.1"	0	27537	0	244	0
"NP_711745.1"	0	27538	0	245	0
"NP_711746.1"	0	126	0	1	0
"NP_711747.1"	0	126	0	1	0
"NP_711748.2"	0	27541	0	248	0
"NP_711749.1"	0	27542	0	249	0
"NP_711750.1"	0	27543	0	250	0
"NP_711753.1"	0	27544	0	251	0
"NP_711757.2"	0	27545	0	252	0
"NP_711758.1"	0	27546	0	253	0
"NP_711759.1"	0	27547	0	254	0
"NP_711760.1"	0	27548	0	255	0
"NP_711761.1"	0	27549	0	256	0
"NP_711762.1"	0	27550	0	257	0
"NP_711763.2"	0	27552	0	259	0
"NP_711764.1"	0	27553	0	260	0
"NP_711765.1"	0	27554	0	261	0
"NP_711766.1"	0	27555	0	262	0
"NP_711767.2"	0	27556	0	263	0
"NP_711768.1"	0	27557	0	264	0
"NP_711769.1"	0	27558	0	265	0
"NP_711770.1"	0	27559	0	266	0
"NP_711771.1"	0	27560	0	267	0
"NP_711772.1"	0	27561	0	268	0
"NP_711773.1"	0	27563	0	270	0
"NP_711774.1"	0	27564	0	271	0
"NP_711775.1"	0	27565	0	272	0
"NP_711776.1"	0	27566	0	273	0
"NP_711777.2"	0	27567	0	274	0
"NP_711778.1"	0	27568	0	275	0
"NP_711779.1"	0	27569	0	276	0
"NP_711780.1"	0	27570	0	277	0
"NP_711781.1"	0	27571	0	278	0
"NP_711782.1"	0	27572	0	279	0
"NP_711783.2"	0	27574	0	281	0
"NP_711784.1"	0	27575	0	282	0
"NP_711785.1"	0	27576	0	283	0
"NP_711786.1"	0	27577	0	284	0
"NP_711787.1"	0	27578	0	285	0
"NP_711788.1"	0	27579	0	286	0
"NP_711789.2"	0	27580	0	287	0
"NP_711790.1"	0	27581	0	288	0
"NP_711791.1"	0	27582	0	289	0
"NP_711792.1"	0	27583	0	290	0
"NP_711793.1"	0	27585	0	292	0
"NP_711794.1"	0	27586	0	293	0
"NP_711795.1"	0	27587	0	294	0
"NP_711796.1"	0	27588	0	295	0
"NP_711797.1"	0	27589	0	296	0
"NP_711798.1"	0	27590	0	297	0
"NP_711799.1"	0	27591	0	298	0
"NP_711800.1"	0	27592	0	299	0
"NP_711801.2"	0	27593	0	300	0
"NP_711802.2"	0	27594	0	301	0
"NP_711803.1"	0	27596	0	303	0
"NP_711805.1"	0	27597	0	304	0
"NP_711806.1"	0	27598	0	305	0
"NP_711807.1"	0	27599	0	306	0
"NP_711808.1"	0	27600	0	307	0
"NP_711809.1"	0	27601	0	308	0
"NP_711810.1"	0	27602	0	309	0
"NP_711811.2"	0	27603	0	310	0
"NP_711812.1"	0	27604	0	311	0
"NP_711813.1"	0	27605	0	312	0
"NP_711814.2"	0	27607	0	314	0
"NP_711815.2"	0	27608	0	315	0
"NP_711816.1"	0	27609	0	316	0
"NP_711817.1"	0	27610	0	317	0
"NP_711818.1"	0	27611	0	318	0
"NP_711819.1"	0	27612	0	319	0
"NP_711820.2"	0	27613	0	320	0
"NP_711821.2"	0	27614	0	321	0
"NP_711822.1"	0	27615	0	322	0
"NP_711823.1"	0	27616	0	323	0
"NP_711824.1"	0	27618	0	325	0
"NP_711825.1"	0	27619	0	326	0
"NP_711826.1"	0	27620	0	327	0
"NP_711827.1"	0	27621	0	328	0
"NP_711828.1"	0	27622	0	329	0
"NP_711829.1"	0	27623	0	330	0
"NP_711830.1"	0	27624	0	331	0
"NP_711831.1"	0	27625	0	332	0
"NP_711833.1"	0	27626	0	333	0
"NP_711834.1"	0	27627	0	334	0
"NP_711835.1"	0	27629	0	336	0
"NP_711836.1"	0	27630	0	337	0
"NP_711837.1"	0	27631	0	338	0
"NP_711838.1"	0	27632	0	339	0
"NP_711839.1"	0	27633	0	340	0
