"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"Q8YCB2"	0	10139	0	515	0
"Q8YCB3"	0	9861	0	237	0
"Q8YCB4"	0	11276	0	1652	0
"Q8YCB5"	0	10870	0	1246	0
"Q8YCB6"	0	10488	0	864	0
"Q8YCB7"	0	10666	0	1042	0
"Q8YCB8"	0	12629	0	3005	0
"Q8YCB9"	0	10876	0	1252	0
"Q8YCC0"	0	11612	0	1988	0
"Q8YCC1"	0	10238	0	614	0
"Q8YCC2"	0	11709	0	2085	0
"Q8YCC3"	0	9873	0	249	0
"Q8YCC4"	0	12456	0	2832	0
"Q8YCC5"	0	10897	0	1273	0
"Q8YCC6"	0	11789	0	2165	0
"Q8YCC7"	0	12764	0	3140	0
"Q8YCC8"	0	10218	0	594	0
"Q8YCC9"	0	12701	0	3077	0
"Q8YCD0"	0	11655	0	2031	0
"Q8YCD1"	0	12586	0	2962	0
"Q8YCD2"	0	11454	0	1830	0
"Q8YCD3"	0	10214	0	590	0
"Q8YCD4"	0	10980	0	1356	0
"Q8YCD5"	0	12097	0	2473	0
"Q8YCD6"	0	12751	0	3127	0
"Q8YCD7"	0	10632	0	1008	0
"Q8YCD8"	0	11374	0	1750	0
"Q8YCD9"	0	11783	0	2159	0
"Q8YCE0"	0	12375	0	2751	0
"Q8YCE1"	0	10930	0	1306	0
"Q8YCE2"	0	12151	0	2527	0
"Q8YCE3"	0	9815	0	191	0
"Q8YCE4"	0	10237	0	613	0
"Q8YCE5"	0	10400	0	776	0
"Q8YCE6"	0	11129	0	1505	0
"Q8YCE7"	0	10236	0	612	0
"Q8YCE8"	0	12561	0	2937	0
"Q8YCE9"	0	9708	0	84	0
"Q8YCF0"	0	11933	0	2309	0
"Q8YCF1"	0	10272	0	648	0
"Q8YCF2"	0	12668	0	3044	0
"Q8YCF3"	0	10064	0	440	0
"Q8YCF4"	0	10436	0	812	0
"Q8YCF5"	0	10554	0	930	0
"Q8YCF6"	0	9757	0	133	0
"Q8YCF7"	0	10583	0	959	0
"Q8YCF8"	0	12598	0	2974	0
"Q8YCF9"	0	10735	0	1111	0
"Q8YCG0"	0	9807	0	183	0
"Q8YCG1"	0	12666	0	3042	0
"Q8YCG2"	0	9666	0	42	0
"Q8YCG3"	0	9805	0	181	0
"Q8YCG4"	0	10929	0	1305	0
"Q8YCG5"	0	10856	0	1232	0
"Q8YCG6"	0	11180	0	1556	0
"Q8YCG7"	0	10690	0	1066	0
"Q8YCG8"	0	11856	0	2232	0
"Q8YCH0"	0	10355	0	731	0
"Q8YCH1"	0	10802	0	1178	0
"Q8YCH2"	0	10699	0	1075	0
"Q8YCH3"	0	12483	0	2859	0
"Q8YCH4"	0	10300	0	676	0
"Q8YCH5"	0	12554	0	2930	0
"Q8YCH6"	0	12633	0	3009	0
"Q8YCH7"	0	10063	0	439	0
"Q8YCH8"	0	11157	0	1533	0
"Q8YCH9"	0	12442	0	2818	0
"Q8YCI0"	0	9984	0	360	0
"Q8YCI1"	0	10311	0	687	0
"Q8YCI2"	0	10633	0	1009	0
"Q8YCI3"	0	11578	0	1954	0
"Q8YCI4"	0	10286	0	662	0
"Q8YCI5"	0	9721	0	97	0
"Q8YCI6"	0	11146	0	1522	0
"Q8YCI7"	0	10821	0	1197	0
"Q8YCI8"	0	10610	0	986	0
"Q8YCI9"	0	10155	0	531	0
"Q8YCJ0"	0	12017	0	2393	0
"Q8YCJ1"	0	10229	0	605	0
"Q8YCJ2"	0	10827	0	1203	0
"Q8YCJ3"	0	10235	0	611	0
"Q8YCJ4"	0	11760	0	2136	0
"Q8YCJ5"	0	10006	0	382	0
"Q8YCJ6"	0	10319	0	695	0
"Q8YCJ7"	0	10335	0	711	0
"Q8YCJ8"	0	11673	0	2049	0
"Q8YCJ9"	0	12665	0	3041	0
"Q8YCK0"	0	10599	0	975	0
"Q8YCK1"	0	9738	0	114	0
"Q8YCK2"	0	10917	0	1293	0
"Q8YCK3"	0	11932	0	2308	0
"Q8YCK4"	0	10723	0	1099	0
"Q8YCK5"	0	12496	0	2872	0
"Q8YCK6"	0	11767	0	2143	0
"Q8YCK7"	0	11699	0	2075	0
"Q8YCK8"	0	10598	0	974	0
"Q8YCK9"	0	11749	0	2125	0
"Q8YCL0"	0	12491	0	2867	0
"Q8YCL1"	0	9653	0	29	0
"Q8YCL2"	0	10143	0	519	0
"Q8YCL3"	0	12339	0	2715	0
"Q8YCL4"	0	12700	0	3076	0
"Q8YCL5"	0	10475	0	851	0
"Q8YCL6"	0	10157	0	533	0
"Q8YCL7"	0	12565	0	2941	0
"Q8YCL8"	0	9913	0	289	0
"Q8YCL9"	0	11328	0	1704	0
"Q8YCM0"	0	11821	0	2197	0
"Q8YCM1"	0	10182	0	558	0
"Q8YCM2"	0	12316	0	2692	0
"Q8YCM3"	0	10984	0	1360	0
"Q8YCM4"	0	10262	0	638	0
"Q8YCM5"	0	11408	0	1784	0
"Q8YCM6"	0	10252	0	628	0
"Q8YCM7"	0	9940	0	316	0
"Q8YCM8"	0	12167	0	2543	0
"Q8YCM9"	0	10996	0	1372	0
"Q8YCN0"	0	11547	0	1923	0
"Q8YCN1"	0	10578	0	954	0
"Q8YCN2"	0	11574	0	1950	0
"Q8YCN3"	0	10850	0	1226	0
"Q8YCN4"	0	11622	0	1998	0
"Q8YCN5"	0	11633	0	2009	0
"Q8YCN6"	0	11879	0	2255	0
"Q8YCN7"	0	11501	0	1877	0
"Q8YCN8"	0	11490	0	1866	0
"Q8YCN9"	0	10634	0	1010	0
"Q8YCP0"	0	11290	0	1666	0
"Q8YCP1"	0	12553	0	2929	0
"Q8YCP2"	0	11513	0	1889	0
"Q8YCP3"	0	11365	0	1741	0
"Q8YCP4"	0	11255	0	1631	0
"Q8YCP5"	0	11067	0	1443	0
"Q8YCP6"	0	11234	0	1610	0
"Q8YCP7"	0	10835	0	1211	0
"Q8YCP8"	0	11154	0	1530	0
"Q8YCP9"	0	11893	0	2269	0
"Q8YCQ0"	0	11199	0	1575	0
"Q8YCQ2"	0	12231	0	2607	0
"Q8YCQ3"	0	11730	0	2106	0
"Q8YCQ4"	0	12232	0	2608	0
"Q8YCQ5"	0	9713	0	89	0
"Q8YCQ6"	0	12762	0	3138	0
"Q8YCQ7"	0	11865	0	2241	0
"Q8YCQ8"	0	12470	0	2846	0
"Q8YCQ9"	0	12459	0	2835	0
"Q8YCR0"	0	9742	0	118	0
"Q8YCR1"	0	10849	0	1225	0
"Q8YCR2"	0	12024	0	2400	0
"Q8YCR3"	0	11100	0	1476	0
"Q8YCR4"	0	10836	0	1212	0
"Q8YCR5"	0	12608	0	2984	0
"Q8YCR6"	0	12360	0	2736	0
"Q8YCR7"	0	12480	0	2856	0
"Q8YCR8"	0	10982	0	1358	0
"Q8YCR9"	0	11554	0	1930	0
"Q8YCS0"	0	11332	0	1708	0
"Q8YCS1"	0	10414	0	790	0
"Q8YCS2"	0	11591	0	1967	0
"Q8YCS3"	0	10874	0	1250	0
"Q8YCS4"	0	11762	0	2138	0
"Q8YCS5"	0	11431	0	1807	0
"Q8YCS6"	0	11525	0	1901	0
"Q8YCS7"	0	10894	0	1270	0
"Q8YCS8"	0	10204	0	580	0
"Q8YCS9"	0	10991	0	1367	0
"Q8YCT0"	0	9860	0	236	0
"Q8YCT1"	0	12719	0	3095	0
"Q8YCT2"	0	10365	0	741	0
"Q8YCT3"	0	1450	0	19	0
"Q8YCT4"	0	12703	0	3079	0
"Q8YCT5"	0	11568	0	1944	0
"Q8YCT6"	0	10862	0	1238	0
"Q8YCT7"	0	10256	0	632	0
"Q8YCT8"	0	12619	0	2995	0
"Q8YCT9"	0	11819	0	2195	0
"Q8YCU0"	0	10099	0	475	0
"Q8YCU1"	0	10900	0	1276	0
"Q8YCU2"	0	11650	0	2026	0
"Q8YCU3"	0	11657	0	2033	0
"Q8YCU4"	0	11059	0	1435	0
"Q8YCU5"	0	10477	0	853	0
"Q8YCU6"	0	10841	0	1217	0
"Q8YCU7"	0	11201	0	1577	0
"Q8YCU8"	0	10443	0	819	0
"Q8YCU9"	0	10051	0	427	0
"Q8YCV0"	0	9671	0	47	0
"Q8YCV1"	0	10059	0	435	0
"Q8YCV2"	0	9840	0	216	0
"Q8YCV3"	0	12190	0	2566	0
"Q8YCV4"	0	11637	0	2013	0
"Q8YCV5"	0	11091	0	1467	0
"Q8YCV6"	0	9761	0	137	0
"Q8YCV7"	0	11452	0	1828	0
"Q8YCV8"	0	10147	0	523	0
"Q8YCV9"	0	9808	0	184	0
"Q8YCW0"	0	10608	0	984	0
"Q8YCW1"	0	11725	0	2101	0
"Q8YCW2"	0	10620	0	996	0
"Q8YCW3"	0	10057	0	433	0
"Q8YCW4"	0	12639	0	3015	0
"Q8YCW5"	0	12333	0	2709	0
"Q8YCW6"	0	11379	0	1755	0
"Q8YCW8"	0	10211	0	587	0
"Q8YCW9"	0	10999	0	1375	0
"Q8YCX0"	0	11912	0	2288	0
"Q8YCX1"	0	11446	0	1822	0
"Q8YCX2"	0	9960	0	336	0
"Q8YCX3"	0	12308	0	2684	0
"Q8YCX4"	0	10760	0	1136	0
"Q8YCX5"	0	12278	0	2654	0
"Q8YCX6"	0	11160	0	1536	0
"Q8YCX7"	0	9790	0	166	0
"Q8YCX8"	0	11503	0	1879	0
"Q8YCX9"	0	11492	0	1868	0
"Q8YCY0"	0	12453	0	2829	0
"Q8YCY1"	0	11684	0	2060	0
"Q8YCY2"	0	11381	0	1757	0
"Q8YCY3"	0	10427	0	803	0
"Q8YCY4"	0	12637	0	3013	0
"Q8YCY5"	0	10797	0	1173	0
"Q8YCY6"	0	10818	0	1194	0
"Q8YCY7"	0	11692	0	2068	0
"Q8YCY8"	0	11138	0	1514	0
"Q8YCY9"	0	10540	0	916	0
"Q8YCZ0"	0	12614	0	2990	0
"Q8YCZ1"	0	12277	0	2653	0
"Q8YCZ2"	0	10114	0	490	0
"Q8YCZ3"	0	11849	0	2225	0
"Q8YCZ4"	0	12690	0	3066	0
"Q8YCZ5"	0	10087	0	463	0
"Q8YCZ6"	0	11058	0	1434	0
"Q8YCZ7"	0	11712	0	2088	0
"Q8YCZ8"	0	12628	0	3004	0
"Q8YCZ9"	0	11235	0	1611	0
"Q8YD00"	0	11390	0	1766	0
"Q8YD01"	0	12283	0	2659	0
"Q8YD02"	0	9976	0	352	0
"Q8YD03"	0	9760	0	136	0
"Q8YD04"	0	12525	0	2901	0
"Q8YD05"	0	12689	0	3065	0
"Q8YD06"	0	9710	0	86	0
"Q8YD07"	0	9667	0	43	0
"Q8YD08"	0	10316	0	692	0
"Q8YD09"	0	158	0	7	0
"Q8YD10"	0	158	0	7	0
"Q8YD11"	0	11043	0	1419	0
"Q8YD12"	0	10474	0	850	0
"Q8YD13"	0	10180	0	556	0
"Q8YD14"	0	10302	0	678	0
"Q8YD15"	0	10586	0	962	0
"Q8YD16"	0	10313	0	689	0
"Q8YD17"	0	12626	0	3002	0
"Q8YD18"	0	10848	0	1224	0
"Q8YD19"	0	12705	0	3081	0
"Q8YD20"	0	11861	0	2237	0
"Q8YD21"	0	11461	0	1837	0
"Q8YD22"	0	10361	0	737	0
"Q8YD23"	0	11838	0	2214	0
"Q8YD24"	0	10251	0	627	0
"Q8YD25"	0	10769	0	1145	0
"Q8YD26"	0	12334	0	2710	0
"Q8YD27"	0	12591	0	2967	0
"Q8YD28"	0	10941	0	1317	0
"Q8YD29"	0	10819	0	1195	0
"Q8YD30"	0	11142	0	1518	0
"Q8YD31"	0	11308	0	1684	0
"Q8YD32"	0	10100	0	476	0
"Q8YD33"	0	10206	0	582	0
"Q8YD34"	0	10624	0	1000	0
"Q8YD35"	0	10623	0	999	0
"Q8YD36"	0	10323	0	699	0
"Q8YD37"	0	10684	0	1060	0
"Q8YD38"	0	9866	0	242	0
"Q8YD39"	0	12616	0	2992	0
"Q8YD40"	0	11075	0	1451	0
"Q8YD41"	0	11085	0	1461	0
"Q8YD42"	0	9878	0	254	0
"Q8YD43"	0	11024	0	1400	0
"Q8YD44"	0	11614	0	1990	0
"Q8YD46"	0	11419	0	1795	0
"Q8YD47"	0	10787	0	1163	0
"Q8YD48"	0	11054	0	1430	0
"Q8YD49"	0	10346	0	722	0
"Q8YD50"	0	11770	0	2146	0
"Q8YD51"	0	10813	0	1189	0
"Q8YD52"	0	12519	0	2895	0
"Q8YD53"	0	11221	0	1597	0
"Q8YD54"	0	11485	0	1861	0
"Q8YD55"	0	11841	0	2217	0
"Q8YD56"	0	11048	0	1424	0
"Q8YD57"	0	11991	0	2367	0
"Q8YD58"	0	11450	0	1826	0
"Q8YD59"	0	10543	0	919	0
"Q8YD60"	0	9787	0	163	0
"Q8YD61"	0	12609	0	2985	0
"Q8YD62"	0	11143	0	1519	0
"Q8YD63"	0	9654	0	30	0
"Q8YD64"	0	12344	0	2720	0
"Q8YD65"	0	12015	0	2391	0
"Q8YD66"	0	12707	0	3083	0
"Q8YD67"	0	11556	0	1932	0
"Q8YD68"	0	11800	0	2176	0
"Q8YD69"	0	10551	0	927	0
"Q8YD70"	0	12461	0	2837	0
"Q8YD71"	0	10901	0	1277	0
"Q8YD73"	0	12301	0	2677	0
"Q8YD74"	0	11974	0	2350	0
"Q8YD75"	0	11167	0	1543	0
"Q8YD76"	0	11284	0	1660	0
"Q8YD77"	0	11215	0	1591	0
"Q8YD78"	0	10061	0	437	0
"Q8YD79"	0	12775	0	3151	0
"Q8YD80"	0	11268	0	1644	0
"Q8YD81"	0	11037	0	1413	0
"Q8YD82"	0	9827	0	203	0
"Q8YD83"	0	10351	0	727	0
"Q8YD84"	0	10988	0	1364	0
"Q8YD85"	0	12710	0	3086	0
"Q8YD86"	0	10033	0	409	0
"Q8YD87"	0	11026	0	1402	0
"Q8YD88"	0	9791	0	167	0
"Q8YD89"	0	10456	0	832	0
"Q8YD90"	0	10203	0	579	0
"Q8YD91"	0	10689	0	1065	0
"Q8YD92"	0	12416	0	2792	0
"Q8YD93"	0	11294	0	1670	0
"Q8YD94"	0	10867	0	1243	0
"Q8YD95"	0	12027	0	2403	0
"Q8YD96"	0	9850	0	226	0
"Q8YD97"	0	12439	0	2815	0
"Q8YD98"	0	11330	0	1706	0
"Q8YD99"	0	10450	0	826	0
"Q8YDA0"	0	10118	0	494	0
"Q8YDA2"	0	12103	0	2479	0
"Q8YDA3"	0	12302	0	2678	0
"Q8YDA5"	0	10419	0	795	0
"Q8YDA6"	0	9964	0	340	0
"Q8YDA7"	0	11874	0	2250	0
"Q8YDA8"	0	12559	0	2935	0
"Q8YDA9"	0	11882	0	2258	0
"Q8YDB0"	0	12569	0	2945	0
"Q8YDB1"	0	10669	0	1045	0
"Q8YDB2"	0	12200	0	2576	0
"Q8YDB5"	0	11203	0	1579	0
"Q8YDB6"	0	12521	0	2897	0
"Q8YDB7"	0	11602	0	1978	0
"Q8YDB8"	0	10736	0	1112	0
"Q8YDB9"	0	11873	0	2249	0
"Q8YDC1"	0	11462	0	1838	0
"Q8YDC2"	0	12467	0	2843	0
"Q8YDC3"	0	11955	0	2331	0
"Q8YDC4"	0	10638	0	1014	0
"Q8YDC5"	0	12013	0	2389	0
"Q8YDC6"	0	10056	0	432	0
"Q8YDC7"	0	11736	0	2112	0
"Q8YDC8"	0	12547	0	2923	0
"Q8YDC9"	0	10178	0	554	0
"Q8YDD0"	0	10402	0	778	0
"Q8YDD1"	0	9897	0	273	0
"Q8YDD2"	0	10362	0	738	0
"Q8YDD3"	0	11839	0	2215	0
"Q8YDD4"	0	10520	0	896	0
"Q8YDD5"	0	9930	0	306	0
"Q8YDD6"	0	10635	0	1011	0
"Q8YDD7"	0	10124	0	500	0
"Q8YDD8"	0	10781	0	1157	0
"Q8YDD9"	0	10470	0	846	0
"Q8YDE0"	0	10733	0	1109	0
"Q8YDE1"	0	10142	0	518	0
"Q8YDE2"	0	11236	0	1612	0
"Q8YDE3"	0	11274	0	1650	0
"Q8YDE4"	0	12206	0	2582	0
"Q8YDE5"	0	12212	0	2588	0
"Q8YDE6"	0	12148	0	2524	0
"Q8YDE7"	0	11271	0	1647	0
"Q8YDE8"	0	12673	0	3049	0
"Q8YDE9"	0	2280	0	25	0
"Q8YDF0"	0	11475	0	1851	0
"Q8YDF1"	0	9954	0	330	0
"Q8YDF2"	0	11443	0	1819	0
"Q8YDF3"	0	10886	0	1262	0
"Q8YDF5"	0	12358	0	2734	0
"Q8YDF6"	0	11272	0	1648	0
"Q8YDF7"	0	11260	0	1636	0
"Q8YDG0"	0	9992	0	368	0
"Q8YDG1"	0	10534	0	910	0
"Q8YDG2"	0	11424	0	1800	0
"Q8YDG3"	0	11569	0	1945	0
"Q8YDG4"	0	12457	0	2833	0
"Q8YDG5"	0	11003	0	1379	0
"Q8YDG6"	0	12269	0	2645	0
"Q8YDG7"	0	12268	0	2644	0
"Q8YDG8"	0	12267	0	2643	0
"Q8YDH0"	0	12266	0	2642	0
"Q8YDH1"	0	12265	0	2641	0
"Q8YDH2"	0	9718	0	94	0
"Q8YDH3"	0	12537	0	2913	0
"Q8YDH5"	0	12341	0	2717	0
"Q8YDH6"	0	11632	0	2008	0
"Q8YDH7"	0	11128	0	1504	0
"Q8YDH8"	0	10049	0	425	0
"Q8YDH9"	0	12577	0	2953	0
"Q8YDI0"	0	12363	0	2739	0
"Q8YDI1"	0	10873	0	1249	0
"Q8YDI2"	0	10979	0	1355	0
"Q8YDI3"	0	11855	0	2231	0
"Q8YDI4"	0	11385	0	1761	0
"Q8YDI5"	0	11136	0	1512	0
"Q8YDI6"	0	11989	0	2365	0
"Q8YDI7"	0	10678	0	1054	0
"Q8YDI8"	0	10347	0	723	0
"Q8YDI9"	0	11946	0	2322	0
"Q8YDJ0"	0	12372	0	2748	0
"Q8YDJ1"	0	12773	0	3149	0
"Q8YDJ2"	0	2280	0	25	0
"Q8YDJ3"	0	10889	0	1265	0
"Q8YDJ4"	0	10271	0	647	0
"Q8YDJ5"	0	10992	0	1368	0
"Q8YDJ6"	0	10561	0	937	0
"Q8YDJ7"	0	12306	0	2682	0
"Q8YDJ8"	0	12307	0	2683	0
"Q8YDJ9"	0	11367	0	1743	0
"Q8YDK0"	0	10447	0	823	0
"Q8YDK1"	0	11920	0	2296	0
"Q8YDK2"	0	11069	0	1445	0
"Q8YDK3"	0	9773	0	149	0
"Q8YDK4"	0	11120	0	1496	0
"Q8YDK5"	0	11258	0	1634	0
"Q8YDK6"	0	11541	0	1917	0
"Q8YDK7"	0	11886	0	2262	0
"Q8YDK9"	0	9859	0	235	0
"Q8YDL0"	0	10029	0	405	0
"Q8YDL1"	0	10149	0	525	0
"Q8YDL2"	0	9826	0	202	0
"Q8YDL3"	0	12611	0	2987	0
"Q8YDL4"	0	12380	0	2756	0
"Q8YDL5"	0	10522	0	898	0
"Q8YDL6"	0	9837	0	213	0
"Q8YDL7"	0	9935	0	311	0
"Q8YDL8"	0	11545	0	1921	0
"Q8YDL9"	0	10902	0	1278	0
"Q8YDM0"	0	11693	0	2069	0
"Q8YDM1"	0	10148	0	524	0
"Q8YDM2"	0	10573	0	949	0
"Q8YDM4"	0	9892	0	268	0
"Q8YDM5"	0	9870	0	246	0
"Q8YDM6"	0	11171	0	1547	0
"Q8YDM7"	0	11313	0	1689	0
"Q8YDM8"	0	12579	0	2955	0
"Q8YDM9"	0	10706	0	1082	0
"Q8YDN0"	0	12251	0	2627	0
"Q8YDN1"	0	10213	0	589	0
"Q8YDN2"	0	10432	0	808	0
"Q8YDN3"	0	11532	0	1908	0
"Q8YDN4"	0	11939	0	2315	0
"Q8YDN6"	0	12443	0	2819	0
"Q8YDN7"	0	12621	0	2997	0
"Q8YDN8"	0	11399	0	1775	0
"Q8YDN9"	0	11011	0	1387	0
"Q8YDP0"	0	10602	0	978	0
"Q8YDP1"	0	12681	0	3057	0
"Q8YDP2"	0	12734	0	3110	0
"Q8YDP3"	0	11008	0	1384	0
"Q8YDP4"	0	11458	0	1834	0
"Q8YDP5"	0	9792	0	168	0
"Q8YDP6"	0	12650	0	3026	0
"Q8YDP7"	0	12275	0	2651	0
"Q8YDP8"	0	11894	0	2270	0
"Q8YDP9"	0	10617	0	993	0
"Q8YDQ0"	0	11992	0	2368	0
"Q8YDQ1"	0	10613	0	989	0
"Q8YDQ2"	0	12404	0	2780	0
"Q8YDQ3"	0	10614	0	990	0
"Q8YDQ4"	0	11317	0	1693	0
"Q8YDQ5"	0	12671	0	3047	0
"Q8YDQ6"	0	10483	0	859	0
"Q8YDQ7"	0	10448	0	824	0
"Q8YDQ8"	0	11079	0	1455	0
"Q8YDQ9"	0	12632	0	3008	0
"Q8YDR0"	0	12504	0	2880	0
"Q8YDR1"	0	12427	0	2803	0
"Q8YDR2"	0	11034	0	1410	0
"Q8YDR3"	0	10207	0	583	0
"Q8YDR4"	0	9846	0	222	0
"Q8YDR5"	0	10038	0	414	0
"Q8YDR6"	0	12274	0	2650	0
"Q8YDR7"	0	12273	0	2649	0
"Q8YDR8"	0	12272	0	2648	0
"Q8YDR9"	0	9927	0	303	0
"Q8YDS0"	0	12139	0	2515	0
"Q8YDS1"	0	11270	0	1646	0
"Q8YDS2"	0	10888	0	1264	0
"Q8YDS3"	0	10094	0	470	0
"Q8YDS4"	0	12538	0	2914	0
"Q8YDS5"	0	11624	0	2000	0
"Q8YDS6"	0	12644	0	3020	0
"Q8YDS7"	0	10022	0	398	0
"Q8YDS8"	0	11214	0	1590	0
"Q8YDS9"	0	11897	0	2273	0
"Q8YDT0"	0	11104	0	1480	0
"Q8YDT1"	0	12355	0	2731	0
"Q8YDT2"	0	9830	0	206	0
"Q8YDT3"	0	10860	0	1236	0
"Q8YDT4"	0	11549	0	1925	0
"Q8YDT5"	0	11759	0	2135	0
"Q8YDT6"	0	12366	0	2742	0
"Q8YDT7"	0	11242	0	1618	0
"Q8YDT8"	0	12522	0	2898	0
"Q8YDT9"	0	10096	0	472	0
"Q8YDU0"	0	10177	0	553	0
"Q8YDU1"	0	9901	0	277	0
"Q8YDU2"	0	12678	0	3054	0
"Q8YDU3"	0	12570	0	2946	0
"Q8YDU4"	0	11539	0	1915	0
"Q8YDU5"	0	10871	0	1247	0
"Q8YDU6"	0	11376	0	1752	0
"Q8YDU7"	0	10710	0	1086	0
"Q8YDU8"	0	11306	0	1682	0
"Q8YDU9"	0	10144	0	520	0
"Q8YDV0"	0	10896	0	1272	0
"Q8YDV1"	0	11572	0	1948	0
"Q8YDV2"	0	10864	0	1240	0
"Q8YDV3"	0	11484	0	1860	0
"Q8YDV4"	0	160	0	9	0
"Q8YDV5"	0	160	0	9	0
"Q8YDV6"	0	11451	0	1827	0
"Q8YDV7"	0	10266	0	642	0
"Q8YDV8"	0	10190	0	566	0
"Q8YDV9"	0	12495	0	2871	0
"Q8YDW0"	0	12493	0	2869	0
"Q8YDW1"	0	12502	0	2878	0
"Q8YDW2"	0	11453	0	1829	0
"Q8YDW3"	0	9679	0	55	0
"Q8YDW4"	0	12772	0	3148	0
"Q8YDW5"	0	9670	0	46	0
"Q8YDW6"	0	10026	0	402	0
"Q8YDW7"	0	11400	0	1776	0
"Q8YDW8"	0	12315	0	2691	0
"Q8YDW9"	0	12627	0	3003	0
"Q8YDX0"	0	11007	0	1383	0
"Q8YDX1"	0	11097	0	1473	0
"Q8YDX2"	0	11243	0	1619	0
"Q8YDX3"	0	10581	0	957	0
"Q8YDX4"	0	10239	0	615	0
"Q8YDX5"	0	12486	0	2862	0
"Q8YDX6"	0	11095	0	1471	0
"Q8YDX7"	0	10484	0	860	0
"Q8YDX8"	0	11753	0	2129	0
"Q8YDX9"	0	11793	0	2169	0
"Q8YDY0"	0	11548	0	1924	0
"Q8YDY1"	0	11615	0	1991	0
"Q8YDY2"	0	12706	0	3082	0
"Q8YDY3"	0	10387	0	763	0
"Q8YDY4"	0	11029	0	1405	0
"Q8YDY5"	0	12513	0	2889	0
"Q8YDY6"	0	11993	0	2369	0
"Q8YDY7"	0	11206	0	1582	0
"Q8YDY8"	0	12305	0	2681	0
"Q8YDY9"	0	12244	0	2620	0
"Q8YDZ0"	0	12243	0	2619	0
"Q8YDZ1"	0	12242	0	2618	0
"Q8YDZ2"	0	12239	0	2615	0
"Q8YDZ3"	0	12238	0	2614	0
"Q8YDZ4"	0	12236	0	2612	0
"Q8YDZ5"	0	12233	0	2609	0
"Q8YDZ6"	0	12510	0	2886	0
"Q8YDZ7"	0	10410	0	786	0
"Q8YDZ8"	0	10806	0	1182	0
"Q8YDZ9"	0	11389	0	1765	0
"Q8YE00"	0	9879	0	255	0
"Q8YE01"	0	12497	0	2873	0
"Q8YE02"	0	11291	0	1667	0
"Q8YE03"	0	11883	0	2259	0
"Q8YE04"	0	10708	0	1084	0
"Q8YE05"	0	9763	0	139	0
"Q8YE06"	0	10838	0	1214	0
"Q8YE07"	0	11314	0	1690	0
"Q8YE08"	0	11785	0	2161	0
"Q8YE09"	0	10934	0	1310	0
"Q8YE10"	0	11607	0	1983	0
"Q8YE11"	0	12252	0	2628	0
"Q8YE12"	0	11471	0	1847	0
"Q8YE13"	0	10853	0	1229	0
"Q8YE14"	0	9694	0	70	0
"Q8YE15"	0	11239	0	1615	0
"Q8YE16"	0	10969	0	1345	0
"Q8YE17"	0	10263	0	639	0
"Q8YE19"	0	12264	0	2640	0
"Q8YE20"	0	11402	0	1778	0
"Q8YE22"	0	11173	0	1549	0
"Q8YE23"	0	12146	0	2522	0
"Q8YE24"	0	9891	0	267	0
"Q8YE25"	0	10933	0	1309	0
"Q8YE26"	0	10107	0	483	0
"Q8YE27"	0	10744	0	1120	0
"Q8YE28"	0	9887	0	263	0
"Q8YE29"	0	11560	0	1936	0
"Q8YE30"	0	10431	0	807	0
"Q8YE31"	0	10442	0	818	0
"Q8YE32"	0	11510	0	1886	0
"Q8YE34"	0	10241	0	617	0
"Q8YE35"	0	10332	0	708	0
"Q8YE36"	0	10321	0	697	0
"Q8YE37"	0	10343	0	719	0
"Q8YE40"	0	10312	0	688	0
"Q8YE41"	0	11813	0	2189	0
"Q8YE42"	0	10071	0	447	0
"Q8YE43"	0	12450	0	2826	0
"Q8YE44"	0	12338	0	2714	0
"Q8YE45"	0	10225	0	601	0
"Q8YE46"	0	10883	0	1259	0
"Q8YE47"	0	10756	0	1132	0
"Q8YE48"	0	9800	0	176	0
"Q8YE49"	0	12144	0	2520	0
"Q8YE50"	0	10160	0	536	0
"Q8YE51"	0	10840	0	1216	0
"Q8YE52"	0	11721	0	2097	0
"Q8YE53"	0	10129	0	505	0
"Q8YE54"	0	10422	0	798	0
"Q8YE55"	0	11259	0	1635	0
"Q8YE56"	0	10519	0	895	0
"Q8YE57"	0	10317	0	693	0
"Q8YE58"	0	11835	0	2211	0
"Q8YE59"	0	12195	0	2571	0
"Q8YE60"	0	12196	0	2572	0
"Q8YE62"	0	10379	0	755	0
"Q8YE63"	0	10165	0	541	0
"Q8YE64"	0	11335	0	1711	0
"Q8YE65"	0	10791	0	1167	0
"Q8YE66"	0	10390	0	766	0
"Q8YE67"	0	12744	0	3120	0
"Q8YE69"	0	10731	0	1107	0
"Q8YE72"	0	10727	0	1103	0
"Q8YE73"	0	12162	0	2538	0
"Q8YE74"	0	12163	0	2539	0
"Q8YE75"	0	11905	0	2281	0
"Q8YE76"	0	12735	0	3111	0
"Q8YE77"	0	12724	0	3100	0
"Q8YE78"	0	9910	0	286	0
"Q8YE79"	0	12045	0	2421	0
"Q8YE80"	0	9986	0	362	0
"Q8YE81"	0	11498	0	1874	0
"Q8YE82"	0	10210	0	586	0
"Q8YE83"	0	11316	0	1692	0
"Q8YE84"	0	11190	0	1566	0
"Q8YE85"	0	11823	0	2199	0
"Q8YE86"	0	10719	0	1095	0
