"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"A0A0H2XG13"	0	40967	0	165	0
"A0A0H2XG14"	0	43175	0	2373	0
"A0A0H2XG15"	0	42370	0	1568	0
"A0A0H2XG16"	0	40891	0	89	0
"A0A0H2XG17"	0	42278	0	1476	0
"A0A0H2XG18"	0	41507	0	705	0
"A0A0H2XG19"	0	40988	0	186	0
"A0A0H2XG20"	0	41233	0	431	0
"A0A0H2XG21"	0	41121	0	319	0
"A0A0H2XG22"	0	43051	0	2249	0
"A0A0H2XG23"	0	41211	0	409	0
"A0A0H2XG24"	0	42094	0	1292	0
"A0A0H2XG25"	0	42237	0	1435	0
"A0A0H2XG26"	0	43277	0	2475	0
"A0A0H2XG27"	0	41123	0	321	0
"A0A0H2XG28"	0	41120	0	318	0
"A0A0H2XG29"	0	42183	0	1381	0
"A0A0H2XG30"	0	43091	0	2289	0
"A0A0H2XG31"	0	41407	0	605	0
"A0A0H2XG32"	0	42086	0	1284	0
"A0A0H2XG33"	0	41918	0	1116	0
"A0A0H2XG34"	0	42010	0	1208	0
"A0A0H2XG35"	0	42174	0	1372	0
"A0A0H2XG36"	0	41892	0	1090	0
"A0A0H2XG37"	0	41895	0	1093	0
"A0A0H2XG38"	0	42417	0	1615	0
"A0A0H2XG39"	0	40875	0	73	0
"A0A0H2XG40"	0	41888	0	1086	0
"A0A0H2XG41"	0	41623	0	821	0
"A0A0H2XG42"	0	42383	0	1581	0
"A0A0H2XG43"	0	42232	0	1430	0
"A0A0H2XG44"	0	42207	0	1405	0
"A0A0H2XG45"	0	41531	0	729	0
"A0A0H2XG46"	0	43149	0	2347	0
"A0A0H2XG47"	0	41114	0	312	0
"A0A0H2XG48"	0	43218	0	2416	0
"A0A0H2XG49"	0	41758	0	956	0
"A0A0H2XG50"	0	41104	0	302	0
"A0A0H2XG51"	0	1428	0	50	0
"A0A0H2XG52"	0	41444	0	642	0
"A0A0H2XG53"	0	42425	0	1623	0
"A0A0H2XG54"	0	1454	0	65	0
"A0A0H2XG55"	0	41472	0	670	0
"A0A0H2XG56"	0	43255	0	2453	0
"A0A0H2XG57"	0	41080	0	278	0
"A0A0H2XG58"	0	42261	0	1459	0
"A0A0H2XG59"	0	42114	0	1312	0
"A0A0H2XG60"	0	1419	0	43	0
"A0A0H2XG61"	0	41757	0	955	0
"A0A0H2XG62"	0	41631	0	829	0
"A0A0H2XG63"	0	42478	0	1676	0
"A0A0H2XG64"	0	42045	0	1243	0
"A0A0H2XG65"	0	41296	0	494	0
"A0A0H2XG66"	0	43287	0	2485	0
"A0A0H2XG67"	0	42138	0	1336	0
"A0A0H2XG68"	0	41182	0	380	0
"A0A0H2XG69"	0	41613	0	811	0
"A0A0H2XG70"	0	40894	0	92	0
"A0A0H2XG71"	0	42105	0	1303	0
"A0A0H2XG72"	0	41153	0	351	0
"A0A0H2XG73"	0	41653	0	851	0
"A0A0H2XG74"	0	41219	0	417	0
"A0A0H2XG75"	0	42550	0	1748	0
"A0A0H2XG76"	0	41052	0	250	0
"A0A0H2XG77"	0	1415	0	40	0
"A0A0H2XG78"	0	40881	0	79	0
"A0A0H2XG79"	0	41048	0	246	0
"A0A0H2XG80"	0	41088	0	286	0
"A0A0H2XG81"	0	42128	0	1326	0
"A0A0H2XG82"	0	42203	0	1401	0
"A0A0H2XG83"	0	41840	0	1038	0
"A0A0H2XG84"	0	43144	0	2342	0
"A0A0H2XG85"	0	42200	0	1398	0
"A0A0H2XG86"	0	43013	0	2211	0
"A0A0H2XG87"	0	41459	0	657	0
"A0A0H2XG88"	0	43069	0	2267	0
"A0A0H2XG89"	0	41108	0	306	0
"A0A0H2XG90"	0	41550	0	748	0
"A0A0H2XG91"	0	41785	0	983	0
"A0A0H2XG92"	0	42189	0	1387	0
"A0A0H2XG93"	0	43057	0	2255	0
"A0A0H2XG94"	0	41528	0	726	0
"A0A0H2XG95"	0	42267	0	1465	0
"A0A0H2XG96"	0	41622	0	820	0
"A0A0H2XG97"	0	40960	0	158	0
"A0A0H2XG98"	0	43024	0	2222	0
"A0A0H2XG99"	0	41799	0	997	0
"A0A0H2XGA0"	0	42522	0	1720	0
"A0A0H2XGA1"	0	41478	0	676	0
"A0A0H2XGA2"	0	41639	0	837	0
"A0A0H2XGA3"	0	43184	0	2382	0
"A0A0H2XGA4"	0	42373	0	1571	0
"A0A0H2XGA5"	0	41370	0	568	0
"A0A0H2XGA6"	0	41652	0	850	0
"A0A0H2XGA7"	0	43145	0	2343	0
"A0A0H2XGA8"	0	43035	0	2233	0
"A0A0H2XGA9"	0	41030	0	228	0
"A0A0H2XGB0"	0	42143	0	1341	0
"A0A0H2XGB1"	0	41401	0	599	0
"A0A0H2XGB2"	0	42035	0	1233	0
"A0A0H2XGB3"	0	43264	0	2462	0
"A0A0H2XGB4"	0	42328	0	1526	0
"A0A0H2XGB5"	0	42329	0	1527	0
"A0A0H2XGB6"	0	43301	0	2499	0
"A0A0H2XGB7"	0	1449	0	62	0
"A0A0H2XGB8"	0	42117	0	1315	0
"A0A0H2XGB9"	0	42412	0	1610	0
"A0A0H2XGC0"	0	42409	0	1607	0
"A0A0H2XGC1"	0	42446	0	1644	0
"A0A0H2XGC2"	0	43250	0	2448	0
"A0A0H2XGC3"	0	41309	0	507	0
"A0A0H2XGC4"	0	42313	0	1511	0
"A0A0H2XGC5"	0	41359	0	557	0
"A0A0H2XGC6"	0	41388	0	586	0
"A0A0H2XGC7"	0	41851	0	1049	0
"A0A0H2XGC8"	0	40896	0	94	0
"A0A0H2XGC9"	0	41798	0	996	0
"A0A0H2XGD0"	0	41395	0	593	0
"A0A0H2XGD1"	0	1416	0	41	0
"A0A0H2XGD2"	0	42362	0	1560	0
"A0A0H2XGD3"	0	42481	0	1679	0
"A0A0H2XGD4"	0	41845	0	1043	0
"A0A0H2XGD5"	0	40897	0	95	0
"A0A0H2XGD6"	0	43340	0	2538	0
"A0A0H2XGD7"	0	40961	0	159	0
"A0A0H2XGD8"	0	41357	0	555	0
"A0A0H2XGD9"	0	41832	0	1030	0
"A0A0H2XGE0"	0	41420	0	618	0
"A0A0H2XGE1"	0	40876	0	74	0
"A0A0H2XGE2"	0	42281	0	1479	0
"A0A0H2XGE3"	0	41833	0	1031	0
"A0A0H2XGE4"	0	41702	0	900	0
"A0A0H2XGE5"	0	1418	0	42	0
"A0A0H2XGE6"	0	41616	0	814	0
"A0A0H2XGE7"	0	43197	0	2395	0
"A0A0H2XGE8"	0	42190	0	1388	0
"A0A0H2XGE9"	0	43318	0	2516	0
"A0A0H2XGF0"	0	42091	0	1289	0
"A0A0H2XGF1"	0	42315	0	1513	0
"A0A0H2XGF2"	0	43237	0	2435	0
"A0A0H2XGF3"	0	42019	0	1217	0
"A0A0H2XGF4"	0	41585	0	783	0
"A0A0H2XGF5"	0	41008	0	206	0
"A0A0H2XGF6"	0	42306	0	1504	0
"A0A0H2XGF7"	0	41137	0	335	0
"A0A0H2XGF8"	0	41927	0	1125	0
"A0A0H2XGF9"	0	43288	0	2486	0
"A0A0H2XGG0"	0	41984	0	1182	0
"A0A0H2XGG1"	0	41516	0	714	0
"A0A0H2XGG2"	0	42169	0	1367	0
"A0A0H2XGG3"	0	41712	0	910	0
"A0A0H2XGG4"	0	42445	0	1643	0
"A0A0H2XGG5"	0	41801	0	999	0
"A0A0H2XGG6"	1	43254	1	2452	1
"A0A0H2XGG7"	0	41238	0	436	0
"A0A0H2XGG8"	0	42282	0	1480	0
"A0A0H2XGG9"	0	41418	0	616	0
"A0A0H2XGH0"	0	41230	0	428	0
"A0A0H2XGH1"	0	40886	0	84	0
"A0A0H2XGH2"	0	1435	0	55	0
"A0A0H2XGH3"	0	1434	0	54	0
"A0A0H2XGH4"	0	41737	0	935	0
"A0A0H2XGH5"	0	41705	0	903	0
"A0A0H2XGH6"	0	42317	0	1515	0
"A0A0H2XGH7"	0	41495	0	693	0
"A0A0H2XGH8"	0	41573	0	771	0
"A0A0H2XGH9"	0	42462	0	1660	0
"A0A0H2XGI0"	0	42057	0	1255	0
"A0A0H2XGI1"	0	41281	0	479	0
"A0A0H2XGI2"	0	42535	0	1733	0
"A0A0H2XGI3"	0	41678	0	876	0
"A0A0H2XGI4"	0	43064	0	2262	0
"A0A0H2XGI5"	0	41779	0	977	0
"A0A0H2XGI6"	0	41268	0	466	0
"A0A0H2XGI7"	0	41396	0	594	0
"A0A0H2XGI8"	0	40971	0	169	0
"A0A0H2XGI9"	0	42060	0	1258	0
"A0A0H2XGJ0"	0	40898	0	96	0
"A0A0H2XGJ1"	0	43066	0	2264	0
"A0A0H2XGJ2"	0	1445	0	59	0
"A0A0H2XGJ3"	0	41750	0	948	0
"A0A0H2XGJ4"	0	41122	0	320	0
"A0A0H2XGJ5"	0	42224	0	1422	0
"A0A0H2XGJ6"	0	43166	0	2364	0
"A0A0H2XGJ7"	0	41624	0	822	0
"A0A0H2XGJ8"	0	42098	0	1296	0
"A0A0H2XGJ9"	0	40973	0	171	0
"A0A0H2XGK0"	0	43108	0	2306	0
"A0A0H2XGK1"	0	41058	0	256	0
"A0A0H2XGK2"	0	41351	0	549	0
"A0A0H2XGK3"	0	41239	0	437	0
"A0A0H2XGK4"	0	41542	0	740	0
"A0A0H2XGK5"	0	41324	0	522	0
"A0A0H2XGK6"	0	42002	0	1200	0
"A0A0H2XGK7"	0	41899	0	1097	0
"A0A0H2XGK8"	0	42096	0	1294	0
"A0A0H2XGK9"	0	42064	0	1262	0
"A0A0H2XGL0"	0	43049	0	2247	0
"A0A0H2XGL1"	0	41192	0	390	0
"A0A0H2XGL2"	0	42485	0	1683	0
"A0A0H2XGL3"	0	43216	0	2414	0
"A0A0H2XGL4"	0	42573	0	1771	0
"A0A0H2XGL5"	0	41112	0	310	0
"A0A0H2XGL6"	0	41034	0	232	0
"A0A0H2XGL7"	0	43133	0	2331	0
"A0A0H2XGL8"	0	41541	0	739	0
"A0A0H2XGL9"	0	42158	0	1356	0
"A0A0H2XGM0"	0	41141	0	339	0
"A0A0H2XGM1"	0	43033	0	2231	0
"A0A0H2XGM2"	0	41284	0	482	0
"A0A0H2XGM3"	0	42015	0	1213	0
"A0A0H2XGM4"	0	41439	0	637	0
"A0A0H2XGM5"	0	41258	0	456	0
"A0A0H2XGM6"	0	41042	0	240	0
"A0A0H2XGM7"	0	42437	0	1635	0
"A0A0H2XGM8"	0	41675	0	873	0
"A0A0H2XGM9"	0	42483	0	1681	0
"A0A0H2XGN0"	0	43337	0	2535	0
"A0A0H2XGN1"	0	42438	0	1636	0
"A0A0H2XGN2"	0	43157	0	2355	0
"A0A0H2XGN3"	0	42555	0	1753	0
"A0A0H2XGN4"	0	42318	0	1516	0
"A0A0H2XGN5"	0	41100	0	298	0
"A0A0H2XGN6"	0	42579	0	1777	0
"A0A0H2XGN7"	0	41419	0	617	0
"A0A0H2XGN8"	0	43016	0	2214	0
"A0A0H2XGN9"	0	43058	0	2256	0
"A0A0H2XGP0"	0	41105	0	303	0
"A0A0H2XGP1"	0	41139	0	337	0
"A0A0H2XGP2"	0	41700	0	898	0
"A0A0H2XGP3"	0	41862	0	1060	0
"A0A0H2XGP4"	0	43179	0	2377	0
"A0A0H2XGP5"	0	41923	0	1121	0
"A0A0H2XGP6"	0	41086	0	284	0
"A0A0H2XGP7"	0	41437	0	635	0
"A0A0H2XGP8"	0	42474	0	1672	0
"A0A0H2XGP9"	0	41301	0	499	0
"A0A0H2XGQ0"	0	41603	0	801	0
"A0A0H2XGQ1"	0	41761	0	959	0
"A0A0H2XGQ2"	0	1453	0	64	0
"A0A0H2XGQ3"	0	41677	0	875	0
"A0A0H2XGQ4"	0	40936	0	134	0
"A0A0H2XGQ5"	0	41110	0	308	0
"A0A0H2XGQ6"	0	41562	0	760	0
"A0A0H2XGQ7"	0	40995	0	193	0
"A0A0H2XGQ8"	0	41362	0	560	0
"A0A0H2XGQ9"	0	41532	0	730	0
"A0A0H2XGR0"	0	41277	0	475	0
"A0A0H2XGR1"	0	42307	0	1505	0
"A0A0H2XGR2"	0	42025	0	1223	0
"A0A0H2XGR3"	0	40939	0	137	0
"A0A0H2XGR4"	0	43170	0	2368	0
"A0A0H2XGR5"	0	43103	0	2301	0
"A0A0H2XGR6"	0	41464	0	662	0
"A0A0H2XGR7"	0	42399	0	1597	0
"A0A0H2XGR8"	0	42252	0	1450	0
"A0A0H2XGR9"	0	43130	0	2328	0
"A0A0H2XGS0"	0	43121	0	2319	0
"A0A0H2XGS1"	0	43153	0	2351	0
"A0A0H2XGS2"	0	42389	0	1587	0
"A0A0H2XGS3"	0	41382	0	580	0
"A0A0H2XGS4"	0	42336	0	1534	0
"A0A0H2XGS5"	0	43008	0	2206	0
"A0A0H2XGS6"	0	1419	0	43	0
"A0A0H2XGS7"	0	41630	0	828	0
"A0A0H2XGS8"	0	43351	0	2549	0
"A0A0H2XGS9"	0	42126	0	1324	0
"A0A0H2XGT0"	0	41011	0	209	0
"A0A0H2XGT1"	0	40952	0	150	0
"A0A0H2XGT2"	0	43116	0	2314	0
"A0A0H2XGT3"	0	43253	0	2451	0
"A0A0H2XGT4"	0	41205	0	403	0
"A0A0H2XGT5"	0	43156	0	2354	0
"A0A0H2XGT6"	0	41663	0	861	0
"A0A0H2XGT7"	0	42582	0	1780	0
"A0A0H2XGT8"	0	41039	0	237	0
"A0A0H2XGT9"	0	41408	0	606	0
"A0A0H2XGU0"	0	41713	0	911	0
"A0A0H2XGU1"	0	42168	0	1366	0
"A0A0H2XGU2"	0	43252	0	2450	0
"A0A0H2XGU3"	0	43021	0	2219	0
"A0A0H2XGU4"	0	43202	0	2400	0
"A0A0H2XGU5"	0	43322	0	2520	0
"A0A0H2XGU6"	0	40956	0	154	0
"A0A0H2XGU7"	0	41716	0	914	0
"A0A0H2XGU8"	0	40974	0	172	0
"A0A0H2XGU9"	0	41315	0	513	0
"A0A0H2XGV0"	0	43225	0	2423	0
"A0A0H2XGV1"	0	42332	0	1530	0
"A0A0H2XGV2"	0	43151	0	2349	0
"A0A0H2XGV3"	0	40943	0	141	0
"A0A0H2XGV4"	0	43067	0	2265	0
"A0A0H2XGV5"	0	41022	0	220	0
"A0A0H2XGV6"	0	43039	0	2237	0
"A0A0H2XGV7"	0	41887	0	1085	0
"A0A0H2XGV8"	0	40986	0	184	0
"A0A0H2XGV9"	0	42498	0	1696	0
"A0A0H2XGW0"	0	42346	0	1544	0
"A0A0H2XGW1"	0	40912	0	110	0
"A0A0H2XGW2"	0	42517	0	1715	0
"A0A0H2XGW3"	0	41360	0	558	0
"A0A0H2XGW4"	0	41431	0	629	0
"A0A0H2XGW5"	0	41186	0	384	0
"A0A0H2XGW6"	0	41815	0	1013	0
"A0A0H2XGW7"	0	42552	0	1750	0
"A0A0H2XGW8"	0	42268	0	1466	0
"A0A0H2XGW9"	0	43232	0	2430	0
"A0A0H2XGX0"	0	42335	0	1533	0
"A0A0H2XGX1"	0	43308	0	2506	0
"A0A0H2XGX2"	0	41841	0	1039	0
"A0A0H2XGX3"	0	43258	0	2456	0
"A0A0H2XGX4"	0	41967	0	1165	0
"A0A0H2XGX5"	0	43313	0	2511	0
"A0A0H2XGX6"	0	41820	0	1018	0
"A0A0H2XGX7"	0	42359	0	1557	0
"A0A0H2XGX8"	0	1446	0	60	0
"A0A0H2XGX9"	0	41907	0	1105	0
"A0A0H2XGY0"	0	41327	0	525	0
"A0A0H2XGY1"	0	42457	0	1655	0
"A0A0H2XGY2"	0	41814	0	1012	0
"A0A0H2XGY3"	0	1411	0	37	0
"A0A0H2XGY4"	0	41935	0	1133	0
"A0A0H2XGY5"	0	41200	0	398	0
"A0A0H2XGY6"	0	42424	0	1622	0
"A0A0H2XGY7"	0	42325	0	1523	0
"A0A0H2XGY8"	0	41807	0	1005	0
"A0A0H2XGY9"	0	42162	0	1360	0
"A0A0H2XGZ0"	0	41119	0	317	0
"A0A0H2XGZ1"	0	42331	0	1529	0
"A0A0H2XGZ2"	0	43269	0	2467	0
"A0A0H2XGZ3"	0	41427	0	625	0
"A0A0H2XGZ4"	0	1422	0	45	0
"A0A0H2XGZ5"	0	41414	0	612	0
"A0A0H2XGZ6"	0	41155	0	353	0
"A0A0H2XGZ7"	0	41154	0	352	0
"A0A0H2XGZ8"	0	41421	0	619	0
"A0A0H2XGZ9"	0	41546	0	744	0
"A0A0H2XH00"	0	41834	0	1032	0
"A0A0H2XH01"	0	43333	0	2531	0
"A0A0H2XH02"	0	42078	0	1276	0
"A0A0H2XH03"	0	42101	0	1299	0
"A0A0H2XH04"	0	43014	0	2212	0
"A0A0H2XH05"	0	42563	0	1761	0
"A0A0H2XH06"	0	42271	0	1469	0
"A0A0H2XH07"	0	41115	0	313	0
"A0A0H2XH08"	0	41739	0	937	0
"A0A0H2XH09"	0	43194	0	2392	0
"A0A0H2XH10"	0	42253	0	1451	0
"A0A0H2XH11"	0	43289	0	2487	0
"A0A0H2XH12"	0	1409	0	36	0
"A0A0H2XH13"	0	41535	0	733	0
"A0A0H2XH14"	0	41871	0	1069	0
"A0A0H2XH15"	0	42421	0	1619	0
"A0A0H2XH16"	0	42065	0	1263	0
"A0A0H2XH17"	0	42410	0	1608	0
"A0A0H2XH18"	0	42047	0	1245	0
"A0A0H2XH19"	0	42580	0	1778	0
"A0A0H2XH20"	0	43083	0	2281	0
"A0A0H2XH21"	0	43165	0	2363	0
"A0A0H2XH22"	0	43300	0	2498	0
"A0A0H2XH23"	0	42467	0	1665	0
"A0A0H2XH24"	0	41130	0	328	0
"A0A0H2XH25"	0	1419	0	43	0
"A0A0H2XH26"	0	41721	0	919	0
"A0A0H2XH27"	0	42453	0	1651	0
"A0A0H2XH28"	0	41854	0	1052	0
"A0A0H2XH29"	0	41393	0	591	0
"A0A0H2XH30"	0	41519	0	717	0
"A0A0H2XH31"	0	41326	0	524	0
"A0A0H2XH32"	0	41259	0	457	0
"A0A0H2XH33"	0	42276	0	1474	0
"A0A0H2XH34"	0	41691	0	889	0
"A0A0H2XH35"	0	42265	0	1463	0
"A0A0H2XH36"	0	41451	0	649	0
"A0A0H2XH37"	0	43247	0	2445	0
"A0A0H2XH38"	0	41089	0	287	0
"A0A0H2XH39"	0	42494	0	1692	0
"A0A0H2XH40"	0	42262	0	1460	0
"A0A0H2XH41"	0	42322	0	1520	0
"A0A0H2XH42"	0	1430	0	51	0
"A0A0H2XH43"	0	43087	0	2285	0
"A0A0H2XH44"	0	43227	0	2425	0
"A0A0H2XH45"	0	42406	0	1604	0
"A0A0H2XH46"	0	42254	0	1452	0
"A0A0H2XH47"	0	41601	0	799	0
"A0A0H2XH48"	0	1433	0	53	0
"A0A0H2XH49"	0	42272	0	1470	0
"A0A0H2XH50"	0	41373	0	571	0
"A0A0H2XH51"	0	40918	0	116	0
"A0A0H2XH52"	0	42368	0	1566	0
"A0A0H2XH53"	0	41129	0	327	0
"A0A0H2XH54"	0	41499	0	697	0
"A0A0H2XH55"	0	1373	0	5	0
"A0A0H2XH56"	0	41392	0	590	0
"A0A0H2XH57"	0	43146	0	2344	0
"A0A0H2XH58"	0	41312	0	510	0
"A0A0H2XH59"	0	42186	0	1384	0
"A0A0H2XH60"	0	41189	0	387	0
"A0A0H2XH61"	0	41425	0	623	0
"A0A0H2XH62"	0	41256	0	454	0
"A0A0H2XH63"	0	41183	0	381	0
"A0A0H2XH64"	0	41881	0	1079	0
"A0A0H2XH65"	0	41672	0	870	0
"A0A0H2XH66"	0	41715	0	913	0
"A0A0H2XH67"	0	41013	0	211	0
"A0A0H2XH68"	0	41755	0	953	0
"A0A0H2XH69"	0	41804	0	1002	0
"A0A0H2XH70"	0	42238	0	1436	0
"A0A0H2XH71"	0	41166	0	364	0
"A0A0H2XH72"	0	41647	0	845	0
"A0A0H2XH73"	0	42407	0	1605	0
"A0A0H2XH74"	0	42444	0	1642	0
"A0A0H2XH75"	0	41377	0	575	0
"A0A0H2XH76"	0	42300	0	1498	0
"A0A0H2XH77"	0	43135	0	2333	0
"A0A0H2XH78"	0	40991	0	189	0
"A0A0H2XH79"	0	42363	0	1561	0
"A0A0H2XH80"	0	42324	0	1522	0
"A0A0H2XH81"	0	41212	0	410	0
"A0A0H2XH82"	0	43332	0	2530	0
"A0A0H2XH83"	0	41227	0	425	0
"A0A0H2XH84"	0	42118	0	1316	0
"A0A0H2XH85"	0	41254	0	452	0
"A0A0H2XH86"	0	41448	0	646	0
"A0A0H2XH87"	0	41775	0	973	0
"A0A0H2XH88"	0	43349	0	2547	0
"A0A0H2XH89"	0	42393	0	1591	0
"A0A0H2XH90"	0	42052	0	1250	0
"A0A0H2XH91"	0	43118	0	2316	0
"A0A0H2XH92"	0	43205	0	2403	0
"A0A0H2XH93"	0	41353	0	551	0
"A0A0H2XH94"	0	41506	0	704	0
"A0A0H2XH95"	0	42291	0	1489	0
"A0A0H2XH96"	0	42375	0	1573	0
"A0A0H2XH97"	0	1436	0	56	0
"A0A0H2XH98"	0	41640	0	838	0
"A0A0H2XH99"	0	41957	0	1155	0
"A0A0H2XHA0"	0	42361	0	1559	0
"A0A0H2XHA1"	0	42382	0	1580	0
"A0A0H2XHA2"	0	42466	0	1664	0
"A0A0H2XHA3"	0	42020	0	1218	0
"A0A0H2XHA4"	0	41455	0	653	0
"A0A0H2XHA5"	0	41300	0	498	0
"A0A0H2XHA6"	0	42511	0	1709	0
"A0A0H2XHA7"	0	43005	0	2203	0
"A0A0H2XHA8"	0	42124	0	1322	0
"A0A0H2XHA9"	0	40909	0	107	0
"A0A0H2XHB0"	0	41961	0	1159	0
"A0A0H2XHB1"	0	41055	0	253	0
"A0A0H2XHB2"	0	41163	0	361	0
"A0A0H2XHB3"	0	40949	0	147	0
"A0A0H2XHB4"	0	41536	0	734	0
"A0A0H2XHB5"	0	41002	0	200	0
"A0A0H2XHB6"	0	42173	0	1371	0
"A0A0H2XHB7"	0	41267	0	465	0
"A0A0H2XHB8"	0	41511	0	709	0
"A0A0H2XHB9"	0	43168	0	2366	0
"A0A0H2XHC0"	0	43055	0	2253	0
"A0A0H2XHC1"	0	41150	0	348	0
"A0A0H2XHC2"	0	43119	0	2317	0
"A0A0H2XHC3"	0	42558	0	1756	0
"A0A0H2XHC4"	0	41586	0	784	0
"A0A0H2XHC5"	0	41679	0	877	0
"A0A0H2XHC6"	0	42129	0	1327	0
"A0A0H2XHC7"	0	41717	0	915	0
"A0A0H2XHC8"	0	43284	0	2482	0
"A0A0H2XHC9"	0	43211	0	2409	0
"A0A0H2XHD0"	0	43207	0	2405	0
"A0A0H2XHD1"	0	40900	0	98	0
"A0A0H2XHD2"	0	42526	0	1724	0
"A0A0H2XHD3"	0	40892	0	90	0
"A0A0H2XHD4"	0	41670	0	868	0
"A0A0H2XHD5"	0	40920	0	118	0
"A0A0H2XHD6"	0	42327	0	1525	0
"A0A0H2XHD7"	0	42070	0	1268	0
"A0A0H2XHD8"	0	41590	0	788	0
"A0A0H2XHD9"	0	41607	0	805	0
"A0A0H2XHE0"	0	41764	0	962	0
"A0A0H2XHE1"	0	41454	0	652	0
"A0A0H2XHE2"	0	42326	0	1524	0
"A0A0H2XHE3"	0	42477	0	1675	0
"A0A0H2XHE4"	0	41681	0	879	0
"A0A0H2XHE5"	0	41264	0	462	0
"A0A0H2XHE6"	0	41156	0	354	0
"A0A0H2XHE7"	0	40882	0	80	0
"A0A0H2XHE8"	0	41096	0	294	0
"A0A0H2XHE9"	0	41768	0	966	0
"A0A0H2XHF0"	0	41270	0	468	0
"A0A0H2XHF1"	0	43251	0	2449	0
"A0A0H2XHF2"	0	41345	0	543	0
"A0A0H2XHF3"	0	42402	0	1600	0
"A0A0H2XHF4"	0	42542	0	1740	0
"A0A0H2XHF5"	0	41822	0	1020	0
"A0A0H2XHF6"	0	1451	0	63	0
"A0A0H2XHF7"	0	42219	0	1417	0
"A0A0H2XHF8"	0	41500	0	698	0
"A0A0H2XHF9"	0	41843	0	1041	0
"A0A0H2XHG0"	0	41152	0	350	0
"A0A0H2XHG1"	0	41735	0	933	0
"A0A0H2XHG2"	0	41661	0	859	0
"A0A0H2XHG3"	0	43062	0	2260	0
"A0A0H2XHG4"	0	42341	0	1539	0
"A0A0H2XHG5"	0	42433	0	1631	0
"A0A0H2XHG6"	0	43120	0	2318	0
"A0A0H2XHG7"	0	40940	0	138	0
"A0A0H2XHG8"	0	42150	0	1348	0
"A0A0H2XHG9"	0	43040	0	2238	0
"A0A0H2XHH0"	0	42230	0	1428	0
"A0A0H2XHH1"	0	42084	0	1282	0
"A0A0H2XHH2"	0	1421	0	44	0
"A0A0H2XHH3"	0	1408	0	35	0
"A0A0H2XHH4"	0	42489	0	1687	0
"A0A0H2XHH5"	0	42155	0	1353	0
"A0A0H2XHH6"	0	42218	0	1416	0
"A0A0H2XHH7"	0	43316	0	2514	0
"A0A0H2XHH8"	0	43241	0	2439	0
"A0A0H2XHH9"	0	40942	0	140	0
"A0A0H2XHI0"	0	41912	0	1110	0
"A0A0H2XHI1"	0	43315	0	2513	0
"A0A0H2XHI2"	0	43256	0	2454	0
"A0A0H2XHI3"	0	41828	0	1026	0
"A0A0H2XHI4"	0	42082	0	1280	0
"A0A0H2XHI5"	0	42222	0	1420	0
"A0A0H2XHI6"	0	41071	0	269	0
"A0A0H2XHI7"	0	42058	0	1256	0
"A0A0H2XHI8"	0	41869	0	1067	0
"A0A0H2XHI9"	0	41037	0	235	0
"A0A0H2XHJ0"	0	41940	0	1138	0
"A0A0H2XHJ1"	0	43198	0	2396	0
"A0A0H2XHJ2"	0	41595	0	793	0
"A0A0H2XHJ3"	0	41467	0	665	0
"A0A0H2XHJ4"	0	42298	0	1496	0
"A0A0H2XHJ5"	0	41046	0	244	0
"A0A0H2XHJ6"	0	41291	0	489	0
"A0A0H2XHJ7"	0	41208	0	406	0
"A0A0H2XHJ8"	0	41215	0	413	0
"A0A0H2XHJ9"	0	42488	0	1686	0
"A0A0H2XHK0"	0	43210	0	2408	0
"A0A0H2XHK1"	0	42392	0	1590	0
"A0A0H2XHK2"	1	40877	1	75	1
"A0A0H2XHK3"	0	41487	0	685	0
"A0A0H2XHK4"	0	41547	0	745	0
"A0A0H2XHK5"	0	43045	0	2243	0
"A0A0H2XHK6"	0	40976	0	174	0
"A0A0H2XHK7"	0	41995	0	1193	0
"A0A0H2XHK8"	0	42188	0	1386	0
"A0A0H2XHK9"	0	1408	0	35	0
"A0A0H2XHL0"	0	42243	0	1441	0
"A0A0H2XHL1"	0	41066	0	264	0
"A0A0H2XHL2"	0	41173	0	371	0
"A0A0H2XHL3"	0	41560	0	758	0
"A0A0H2XHL4"	0	43314	0	2512	0
"A0A0H2XHL5"	0	41987	0	1185	0
"A0A0H2XHL6"	0	43328	0	2526	0
"A0A0H2XHL7"	0	42209	0	1407	0
"A0A0H2XHL8"	0	42077	0	1275	0
"A0A0H2XHL9"	0	40941	0	139	0
"A0A0H2XHM0"	0	41148	0	346	0
"A0A0H2XHM1"	0	41668	0	866	0
"A0A0H2XHM2"	0	43158	0	2356	0
"A0A0H2XHM3"	0	41916	0	1114	0
"A0A0H2XHM4"	0	41552	0	750	0
"A0A0H2XHM5"	0	41694	0	892	0
"A0A0H2XHM6"	0	1419	0	43	0
"A0A0H2XHM7"	0	41522	0	720	0
"A0A0H2XHM8"	0	41564	0	762	0
"A0A0H2XHM9"	0	42223	0	1421	0
"A0A0H2XHN0"	0	42559	0	1757	0
"A0A0H2XHN1"	0	41140	0	338	0
"A0A0H2XHN2"	0	42371	0	1569	0
"A0A0H2XHN3"	0	42249	0	1447	0
"A0A0H2XHN4"	0	42250	0	1448	0
"A0A0H2XHN5"	0	42493	0	1691	0
"A0A0H2XHN6"	0	41658	0	856	0
